,Region,565,570,577,584,591
0,Belgium,,32,35,36,36
1,Bulgaria,,48,52,53,52
2,Czechia,,1,0,0,0
3,Denmark,,3,3,3,3
4,Germany,,136,149,163,171
5,Estonia,,6,7,7,7
6,Ireland,,14,16,18,18
7,Greece,,121,137,145,146
8,Spain,,574,629,629,606
9,France,,368,404,422,425
10,Croatia,,10,8,8,7
11,Italy,,181,195,197,195
12,Cyprus,,17,16,15,14
13,Latvia,,3,3,3,3
14,Lithuania,,12,12,12,12
15,Luxembourg,,3,3,3,3
16,Hungary,,7,7,7,7
17,Malta,,3,3,3,2
18,Netherlands,,64,72,75,76
19,Austria,,16,18,18,18
20,Poland,,25,27,27,27
21,Portugal,,103,106,106,105
22,Romania,,37,39,37,35
23,Slovenia,,3,4,4,4
24,Slovakia,,1,1,1,1
25,Finland,,8,10,10,11
26,Sweden,,3,3,4,4
27,United Kingdom,,697,725,729,722
28,Iceland,,1,2,2,3
29,Liechtenstein,,0,0,0,0
30,Norway,,5,5,5,5
31,Switzerland,,16,17,18,17
