,Region,621,626,633,640,647
0,Belgium,,55,55,53,50
1,Bulgaria,,490,466,432,392
2,Czechia,,32,35,37,38
3,Denmark,,20,20,19,18
4,Germany,,420,443,466,465
5,Estonia,,19,19,18,17
6,Ireland,,40,42,41,41
7,Greece,,210,201,189,174
8,Spain,,175,136,124,111
9,France,,283,259,251,235
10,Croatia,,83,82,77,72
11,Italy,,286,252,222,204
12,Cyprus,,0,0,0,0
13,Latvia,,58,60,62,60
14,Lithuania,,157,156,153,143
15,Luxembourg,,0,0,0,0
16,Hungary,,43,44,44,41
17,Malta,,2,2,2,1
18,Netherlands,,30,27,25,25
19,Austria,,58,54,48,45
20,Poland,,152,165,169,165
21,Portugal,,35,32,30,31
22,Romania,,1278,1344,1336,1281
23,Slovenia,,37,35,33,31
24,Slovakia,,80,93,99,97
25,Finland,,16,16,16,17
26,Sweden,,38,31,27,25
27,United Kingdom,,814,779,761,749
28,Iceland,,0,0,0,0
29,Liechtenstein,,0,0,0,0
30,Norway,,10,9,8,7
31,Switzerland,,41,35,31,29
