,Region,537,542,549,556,563
0,Belgium,,5,2,0,0
1,Bulgaria,,41,34,28,24
2,Czechia,,18,17,15,13
3,Denmark,,2,1,1,1
4,Germany,,164,124,99,78
5,Estonia,,0,0,0,0
6,Ireland,,5,5,4,3
7,Greece,,57,59,66,75
8,Spain,,136,206,295,338
9,France,,135,99,64,30
10,Croatia,,9,6,4,2
11,Italy,,98,72,55,42
12,Cyprus,,2,2,1,0
13,Latvia,,4,2,0,0
14,Lithuania,,6,4,3,3
15,Luxembourg,,1,1,1,1
16,Hungary,,10,8,8,7
17,Malta,,1,0,0,0
18,Netherlands,,7,6,5,5
19,Austria,,10,8,6,5
20,Poland,,52,38,29,25
21,Portugal,,42,39,33,25
22,Romania,,195,67,29,1
23,Slovenia,,3,2,2,2
24,Slovakia,,5,4,3,2
25,Finland,,7,8,9,11
26,Sweden,,11,11,12,13
27,United Kingdom,,184,142,93,40
28,Iceland,,0,0,0,0
29,Liechtenstein,,0,0,0,0
30,Norway,,2,1,1,0
31,Switzerland,,4,4,4,4
