,Region,607,612,619,626,633
0,Belgium,,41,37,35,35
1,Bulgaria,,482,463,438,404
2,Czechia,,19,23,25,25
3,Denmark,,16,16,15,15
4,Germany,,431,479,530,542
5,Estonia,,18,19,19,18
6,Ireland,,20,19,19,18
7,Greece,,280,255,237,219
8,Spain,,400,351,292,244
9,France,,380,344,323,309
10,Croatia,,68,68,64,62
11,Italy,,394,385,371,356
12,Cyprus,,2,0,0,0
13,Latvia,,35,37,37,35
14,Lithuania,,104,105,100,94
15,Luxembourg,,1,0,0,0
16,Hungary,,38,40,38,38
17,Malta,,5,5,4,3
18,Netherlands,,47,48,49,48
19,Austria,,65,71,72,70
20,Poland,,71,80,85,85
21,Portugal,,41,34,33,31
22,Romania,,574,640,630,616
23,Slovenia,,32,35,37,35
24,Slovakia,,17,19,20,21
25,Finland,,11,11,13,14
26,Sweden,,81,93,97,94
27,United Kingdom,,1076,1088,1060,1017
28,Iceland,,0,0,0,0
29,Liechtenstein,,0,0,0,0
30,Norway,,15,16,16,16
31,Switzerland,,42,40,39,37
