,Region,495,500,507,514,521
0,Belgium,,66,40,33,17
1,Bulgaria,,133,104,92,85
2,Czechia,,54,40,29,27
3,Denmark,,8,8,6,6
4,Germany,,784,520,350,201
5,Estonia,,10,8,8,6
6,Ireland,,0,0,0,0
7,Greece,,227,168,111,61
8,Spain,,169,90,0,0
9,France,,625,489,381,308
10,Croatia,,84,59,48,27
11,Italy,,618,454,324,236
12,Cyprus,,3,2,1,1
13,Latvia,,35,24,18,13
14,Lithuania,,56,41,29,16
15,Luxembourg,,2,1,1,2
16,Hungary,,120,60,18,0
17,Malta,,1,1,0,0
18,Netherlands,,34,22,14,21
19,Austria,,33,18,15,12
20,Poland,,556,368,265,180
21,Portugal,,5,4,4,4
22,Romania,,308,254,207,164
23,Slovenia,,13,8,6,5
24,Slovakia,,17,15,6,8
25,Finland,,12,7,5,2
26,Sweden,,63,47,37,58
27,United Kingdom,,58,46,25,2
28,Iceland,,0,0,0,0
29,Liechtenstein,,0,0,0,0
30,Norway,,0,0,0,0
31,Switzerland,,28,23,12,4
