,Region,593,598,605,612,619
0,Belgium,,40,41,44,45
1,Bulgaria,,400,409,406,393
2,Czechia,,4,3,6,8
3,Denmark,,13,14,14,14
4,Germany,,452,590,767,890
5,Estonia,,10,11,11,11
6,Ireland,,27,31,34,35
7,Greece,,364,360,339,307
8,Spain,,764,666,574,500
9,France,,699,709,725,724
10,Croatia,,46,50,51,50
11,Italy,,436,450,455,449
12,Cyprus,,14,12,10,10
13,Latvia,,15,17,18,18
14,Lithuania,,67,66,64,62
15,Luxembourg,,1,2,2,3
16,Hungary,,4,4,4,5
17,Malta,,2,1,2,2
18,Netherlands,,57,56,57,56
19,Austria,,32,37,40,41
20,Poland,,46,52,55,55
21,Portugal,,75,74,73,73
22,Romania,,193,206,209,204
23,Slovenia,,12,15,17,17
24,Slovakia,,0,0,0,0
25,Finland,,10,10,10,10
26,Sweden,,12,14,17,19
27,United Kingdom,,863,904,917,912
28,Iceland,,1,0,0,0
29,Liechtenstein,,0,1,1,1
30,Norway,,9,10,10,10
31,Switzerland,,50,52,54,54
