,Region,691,696,703,710,717
0,Belgium,,316,306,304,308
1,Bulgaria,,597,527,471,428
2,Czechia,,784,721,666,606
3,Denmark,,68,64,62,60
4,Germany,,2642,2446,2125,1871
5,Estonia,,25,22,19,18
6,Ireland,,73,70,68,66
7,Greece,,590,531,477,427
8,Spain,,258,191,173,129
9,France,,1144,1328,1447,1471
10,Croatia,,384,340,299,262
11,Italy,,689,753,784,795
12,Cyprus,,9,9,9,9
13,Latvia,,90,84,77,72
14,Lithuania,,120,107,98,91
15,Luxembourg,,9,8,8,8
16,Hungary,,1209,1128,1033,941
17,Malta,,3,4,4,5
18,Netherlands,,453,452,435,418
19,Austria,,363,333,305,282
20,Poland,,2993,2957,2838,2661
21,Portugal,,148,158,165,164
22,Romania,,343,210,163,127
23,Slovenia,,87,75,66,62
24,Slovakia,,530,488,438,385
25,Finland,,54,49,42,37
26,Sweden,,34,45,53,59
27,United Kingdom,,859,882,911,927
28,Iceland,,0,1,1,1
29,Liechtenstein,,7,7,7,7
30,Norway,,48,53,56,56
31,Switzerland,,168,177,179,177
