,State,298,304,311,318,325,332,339
0,Washington,130040,15196,18430,22685,24799,24176,22347
1,Illinois,573616,96976,89758,79566,70843,60795,49472
2,California,1032095,61052,81500,107122,120894,120166,111432
3,Arizona,275436,19057,23264,28013,29949,28418,24730
4,Massachusetts,188275,18311,22226,26591,28042,26513,23130
5,Wisconsin,329924,47578,49482,49112,46682,41638,35162
6,Texas,1073590,72513,86684,110692,124136,122502,110862
7,Nebraska,98161,13534,12885,11784,10930,9891,8753
8,Utah,153808,17041,17633,17948,17882,17161,15954
9,Oregon,56880,7080,8066,9485,10270,10292,9762
10,Florida,885201,36735,39897,44871,46844,46225,43543
11,New York,560200,36409,48947,64383,72198,70273,63023
12,Rhode Island,41529,3855,4081,4186,4089,3731,3150
13,Georgia,424989,19273,23008,27744,30073,29358,26814
14,New Hampshire,14682,2495,3487,4966,5700,5633,5204
15,North Carolina,312235,17800,19048,21379,22641,22477,21503
16,New Jersey,279274,25553,31526,38270,41259,39212,34453
17,Colorado,163417,34727,39506,42899,42908,39162,33409
18,Maryland,165930,13550,16676,20258,21897,21578,19902
19,Nevada,120183,11164,13211,15100,15549,14449,12478
20,Tennessee,310937,28032,38048,49778,54515,50885,42868
21,Hawaii,16759,602,461,365,331,315,303
22,Indiana,251597,45682,53461,58616,57989,51042,41120
23,Kentucky,137586,17761,21231,25291,26899,25515,22584
24,Minnesota,223581,48685,54916,56917,54925,48209,38438
25,Oklahoma,154128,20145,27634,36022,39309,36547,30437
26,Pennsylvania,268696,39928,53235,68521,75030,71740,63277
27,South Carolina,195507,9606,11407,13693,14828,14450,13423
28,District of Columbia,18977,1125,1447,1861,2114,2106,1992
29,Kansas,117564,17187,21428,25485,26476,24370,20359
30,Missouri,244541,34638,40641,45417,46204,42664,35941
31,Vermont,2889,691,1288,2164,2565,2297,1855
32,Virginia,201960,10295,10729,11779,12551,12348,11665
33,Connecticut,88645,12843,15881,19207,20590,19385,17014
34,Iowa,186314,34793,38522,38669,36202,30994,23775
35,Louisiana,204513,7362,11424,17515,20824,20324,17892
36,Ohio,298096,52158,61724,71022,73780,69610,61364
37,Michigan,275792,53268,61910,68755,69341,64191,54744
38,South Dakota,65381,9572,11498,12317,11556,9390,6760
39,Arkansas,133040,10533,12127,13697,14228,13331,11728
40,Delaware,28803,2663,3390,4210,4646,4533,4170
41,Mississippi,134309,5940,6723,7521,7848,7678,7024
42,New Mexico,64201,9671,10897,12140,12433,11764,10347
43,North Dakota,63796,8710,8449,7587,6794,5837,4680
44,Wyoming,22494,4318,4957,5177,5010,4407,3514
45,Alaska,23814,2793,3179,3416,3443,3220,2787
46,Maine,8944,1702,2613,4288,5154,5125,4412
47,Alabama,217822,13862,17395,21797,23778,23018,20522
48,Idaho,82245,8737,9393,9969,9887,9215,8022
49,Montana,47158,5925,6412,6811,6822,6371,5529
50,Puerto Rico,42479,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,1434,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,5924,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,33659,6475,8756,11292,12204,11303,9508
54,Northern Mariana Islands,102,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN,NaN,NaN
