,County,621,626
0,01001,NaN,117
1,01003,NaN,318
2,01005,NaN,43
3,01007,NaN,65
4,01009,NaN,167
5,01011,NaN,15
6,01013,NaN,33
7,01015,NaN,518
8,01017,NaN,89
9,01019,NaN,56
10,01021,NaN,90
11,01023,NaN,19
12,01025,NaN,60
13,01027,NaN,40
14,01029,NaN,72
15,01031,NaN,200
16,01033,NaN,118
17,01035,NaN,18
18,01037,NaN,39
19,01039,NaN,88
20,01041,NaN,28
21,01043,NaN,345
22,01045,NaN,146
23,01047,NaN,53
24,01049,NaN,155
25,01051,NaN,224
26,01053,NaN,59
27,01055,NaN,369
28,01057,NaN,44
29,01059,NaN,84
30,01061,NaN,91
31,01063,NaN,14
32,01065,NaN,26
33,01067,NaN,38
34,01069,NaN,296
35,01071,NaN,174
36,01073,NaN,1178
37,01075,NaN,63
38,01077,NaN,264
39,01079,NaN,48
40,01081,NaN,306
41,01083,NaN,260
42,01085,NaN,7
43,01087,NaN,41
44,01089,NaN,1038
45,01091,NaN,29
46,01093,NaN,78
47,01095,NaN,309
48,01097,NaN,480
49,01099,NaN,45
50,01101,NaN,370
51,01103,NaN,322
52,01105,NaN,6
53,01107,NaN,54
54,01109,NaN,49
55,01111,NaN,89
56,01113,NaN,104
57,01115,NaN,218
58,01117,NaN,521
59,01119,NaN,10
60,01121,NaN,343
61,01123,NaN,152
62,01125,NaN,567
63,01127,NaN,185
64,01129,NaN,14
65,01131,NaN,34
66,01133,NaN,80
67,02013,NaN,11
68,02016,NaN,27
69,02020,NaN,2882
70,02050,NaN,215
71,02060,NaN,0
72,02068,NaN,16
73,02070,NaN,58
74,02090,NaN,1181
75,02100,NaN,11
76,02105,NaN,0
77,02110,NaN,239
78,02122,NaN,579
79,02130,NaN,74
80,02150,NaN,190
81,02158,NaN,50
82,02164,NaN,24
83,02170,NaN,1410
84,02180,NaN,50
85,02185,NaN,162
86,02188,NaN,113
87,02195,NaN,19
88,02198,NaN,17
89,02220,NaN,32
90,02230,NaN,10
91,02240,NaN,50
92,02261,NaN,0
93,02275,NaN,9
94,02282,NaN,16
95,02290,NaN,44
96,04001,NaN,129
97,04003,NaN,293
98,04005,NaN,360
99,04007,NaN,104
100,04009,NaN,89
101,04011,NaN,50
102,04012,NaN,68
103,04013,NaN,11183
104,04015,NaN,552
105,04017,NaN,278
106,04019,NaN,1678
107,04021,NaN,1155
108,04023,NaN,70
109,04025,NaN,521
110,04027,NaN,264
111,05001,NaN,23
112,05003,NaN,46
113,05005,NaN,51
114,05007,NaN,354
115,05009,NaN,56
116,05011,NaN,9
117,05013,NaN,12
118,05015,NaN,24
119,05017,NaN,20
120,05019,NaN,41
121,05021,NaN,36
122,05023,NaN,50
123,05025,NaN,14
124,05027,NaN,28
125,05029,NaN,27
126,05031,NaN,304
127,05033,NaN,128
128,05035,NaN,104
129,05037,NaN,44
130,05039,NaN,3
131,05041,NaN,22
132,05043,NaN,40
133,05045,NaN,156
134,05047,NaN,24
135,05049,NaN,16
136,05051,NaN,124
137,05053,NaN,21
138,05055,NaN,170
139,05057,NaN,31
140,05059,NaN,36
141,05061,NaN,29
142,05063,NaN,151
143,05065,NaN,35
144,05067,NaN,37
145,05069,NaN,64
146,05071,NaN,59
147,05073,NaN,10
148,05075,NaN,40
149,05077,NaN,14
150,05079,NaN,6
151,05081,NaN,28
152,05083,NaN,44
153,05085,NaN,125
154,05087,NaN,22
155,05089,NaN,24
156,05091,NaN,106
157,05093,NaN,131
158,05095,NaN,7
159,05097,NaN,7
160,05099,NaN,23
161,05101,NaN,11
162,05103,NaN,24
163,05105,NaN,17
164,05107,NaN,22
165,05109,NaN,12
166,05111,NaN,64
167,05113,NaN,26
168,05115,NaN,118
169,05117,NaN,4
170,05119,NaN,442
171,05121,NaN,70
172,05123,NaN,60
173,05125,NaN,152
174,05127,NaN,24
175,05129,NaN,9
176,05131,NaN,224
177,05133,NaN,47
178,05135,NaN,54
179,05137,NaN,27
180,05139,NaN,99
181,05141,NaN,60
182,05143,NaN,359
183,05145,NaN,132
184,05147,NaN,7
185,05149,NaN,39
186,06001,NaN,861
187,06003,NaN,1
188,06005,NaN,127
189,06007,NaN,479
190,06009,NaN,93
191,06011,NaN,28
192,06013,NaN,948
193,06015,NaN,66
194,06017,NaN,201
195,06019,NaN,1796
196,06021,NaN,66
197,06023,NaN,194
198,06025,NaN,372
199,06027,NaN,62
200,06029,NaN,1941
201,06031,NaN,570
202,06033,NaN,148
203,06035,NaN,147
204,06037,NaN,8454
205,06039,NaN,418
206,06041,NaN,138
207,06043,NaN,65
208,06045,NaN,172
209,06047,NaN,626
210,06049,NaN,10
211,06051,NaN,31
212,06053,NaN,399
213,06055,NaN,140
214,06057,NaN,142
215,06059,NaN,3116
216,06061,NaN,490
217,06063,NaN,50
218,06065,NaN,3490
219,06067,NaN,1987
220,06069,NaN,71
221,06071,NaN,2500
222,06073,NaN,3802
223,06075,NaN,488
224,06077,NaN,1225
225,06079,NaN,372
226,06081,NaN,461
227,06083,NaN,474
228,06085,NaN,1078
229,06087,NaN,200
230,06089,NaN,593
231,06091,NaN,3
232,06093,NaN,112
233,06095,NaN,430
234,06097,NaN,324
235,06099,NaN,1829
236,06101,NaN,183
237,06103,NaN,208
238,06105,NaN,35
239,06107,NaN,1264
240,06109,NaN,174
241,06111,NaN,753
242,06113,NaN,206
243,06115,NaN,131
244,08001,NaN,852
245,08003,NaN,78
246,08005,NaN,997
247,08007,NaN,23
248,08009,NaN,10
249,08011,NaN,20
250,08013,NaN,420
251,08014,NaN,109
252,08015,NaN,36
253,08017,NaN,4
254,08019,NaN,14
255,08021,NaN,34
256,08023,NaN,12
257,08025,NaN,27
258,08027,NaN,13
259,08029,NaN,76
260,08031,NaN,1168
261,08033,NaN,12
262,08035,NaN,600
263,08037,NaN,82
264,08039,NaN,69
265,08041,NaN,1964
266,08043,NaN,179
267,08045,NaN,105
268,08047,NaN,12
269,08049,NaN,82
270,08051,NaN,29
271,08053,NaN,1
272,08055,NaN,21
273,08057,NaN,7
274,08059,NaN,971
275,08061,NaN,3
276,08063,NaN,16
277,08065,NaN,7
278,08067,NaN,153
279,08069,NaN,783
280,08071,NaN,27
281,08073,NaN,22
282,08075,NaN,54
283,08077,NaN,559
284,08079,NaN,4
285,08081,NaN,76
286,08083,NaN,90
287,08085,NaN,109
288,08087,NaN,32
289,08089,NaN,45
290,08091,NaN,9
291,08093,NaN,34
292,08095,NaN,6
293,08097,NaN,33
294,08099,NaN,26
295,08101,NaN,429
296,08103,NaN,19
297,08105,NaN,59
298,08107,NaN,63
299,08109,NaN,24
300,08111,NaN,1
301,08113,NaN,4
302,08115,NaN,4
303,08117,NaN,53
304,08119,NaN,94
305,08121,NaN,12
306,08123,NaN,854
307,08125,NaN,20
308,09001,NaN,716
309,09003,NaN,844
310,09005,NaN,141
311,09007,NaN,115
312,09009,NaN,713
313,09011,NaN,306
314,09013,NaN,97
315,09015,NaN,208
316,10001,NaN,689
317,10003,NaN,1477
318,10005,NaN,850
319,11001,NaN,1081
320,12001,NaN,418
321,12003,NaN,36
322,12005,NaN,274
323,12007,NaN,42
324,12009,NaN,768
325,12011,NaN,3285
326,12013,NaN,29
327,12015,NaN,305
328,12017,NaN,256
329,12019,NaN,430
330,12021,NaN,700
331,12023,NaN,124
332,12027,NaN,83
333,12029,NaN,26
334,12031,NaN,1317
335,12033,NaN,536
336,12035,NaN,133
337,12037,NaN,18
338,12039,NaN,85
339,12041,NaN,40
340,12043,NaN,14
341,12045,NaN,21
342,12047,NaN,25
343,12049,NaN,85
344,12051,NaN,53
345,12053,NaN,383
346,12055,NaN,234
347,12057,NaN,2655
348,12059,NaN,32
349,12061,NaN,230
350,12063,NaN,111
351,12065,NaN,18
352,12067,NaN,8
353,12069,NaN,920
354,12071,NaN,1226
355,12073,NaN,507
356,12075,NaN,85
357,12077,NaN,13
358,12079,NaN,40
359,12081,NaN,754
360,12083,NaN,630
361,12085,NaN,203
362,12086,NaN,5258
363,12087,NaN,129
364,12089,NaN,113
365,12091,NaN,391
366,12093,NaN,99
367,12095,NaN,2301
368,12097,NaN,666
369,12099,NaN,2236
370,12101,NaN,1089
371,12103,NaN,1523
372,12105,NaN,1416
373,12107,NaN,130
374,12109,NaN,625
375,12111,NaN,507
376,12113,NaN,424
377,12115,NaN,563
378,12117,NaN,635
379,12119,NaN,166
380,12121,NaN,84
381,12123,NaN,60
382,12125,NaN,22
383,12127,NaN,952
384,12129,NaN,60
385,12131,NaN,128
386,12133,NaN,34
387,13001,NaN,44
388,13003,NaN,16
389,13005,NaN,41
390,13007,NaN,4
391,13009,NaN,59
392,13011,NaN,44
393,13013,NaN,226
394,13015,NaN,279
395,13017,NaN,27
396,13019,NaN,33
397,13021,NaN,250
398,13023,NaN,25
399,13025,NaN,40
400,13027,NaN,21
401,13029,NaN,71
402,13031,NaN,168
403,13033,NaN,40
404,13035,NaN,69
405,13037,NaN,7
406,13039,NaN,119
407,13043,NaN,12
408,13045,NaN,165
409,13047,NaN,145
410,13049,NaN,31
411,13051,NaN,461
412,13053,NaN,54
413,13055,NaN,92
414,13057,NaN,412
415,13059,NaN,209
416,13061,NaN,1
417,13063,NaN,677
418,13065,NaN,19
