,County,670,675
0,01001,NaN,67
1,01003,NaN,135
2,01005,NaN,25
3,01007,NaN,19
4,01009,NaN,80
5,01011,NaN,5
6,01013,NaN,20
7,01015,NaN,94
8,01017,NaN,4
9,01019,NaN,22
10,01021,NaN,53
11,01023,NaN,8
12,01025,NaN,14
13,01027,NaN,13
14,01029,NaN,11
15,01031,NaN,28
16,01033,NaN,51
17,01035,NaN,11
18,01037,NaN,5
19,01039,NaN,41
20,01041,NaN,22
21,01043,NaN,77
22,01045,NaN,21
23,01047,NaN,19
24,01049,NaN,70
25,01051,NaN,126
26,01053,NaN,25
27,01055,NaN,29
28,01057,NaN,63
29,01059,NaN,58
30,01061,NaN,13
31,01063,NaN,5
32,01065,NaN,12
33,01067,NaN,20
34,01069,NaN,60
35,01071,NaN,16
36,01073,NaN,148
37,01075,NaN,45
38,01077,NaN,71
39,01079,NaN,57
40,01081,NaN,83
41,01083,NaN,88
42,01085,NaN,1
43,01087,NaN,3
44,01089,NaN,176
45,01091,NaN,9
46,01093,NaN,26
47,01095,NaN,45
48,01097,NaN,276
49,01099,NaN,10
50,01101,NaN,93
51,01103,NaN,124
52,01105,NaN,3
53,01107,NaN,18
54,01109,NaN,18
55,01111,NaN,14
56,01113,NaN,33
57,01115,NaN,62
58,01117,NaN,134
59,01119,NaN,7
60,01121,NaN,59
61,01123,NaN,11
62,01125,NaN,173
63,01127,NaN,102
64,01129,NaN,7
65,01131,NaN,17
66,01133,NaN,16
67,02013,NaN,2
68,02016,NaN,2
69,02020,NaN,853
70,02050,NaN,201
71,02060,NaN,0
72,02068,NaN,6
73,02070,NaN,15
74,02090,NaN,265
75,02100,NaN,2
76,02105,NaN,0
77,02110,NaN,48
78,02122,NaN,187
79,02130,NaN,74
80,02150,NaN,19
81,02158,NaN,40
82,02164,NaN,16
83,02170,NaN,411
84,02180,NaN,129
85,02185,NaN,38
86,02188,NaN,99
87,02195,NaN,36
88,02198,NaN,17
89,02220,NaN,10
90,02230,NaN,0
91,02240,NaN,18
92,02261,NaN,0
93,02275,NaN,23
94,02282,NaN,8
95,02290,NaN,15
96,04001,NaN,221
97,04003,NaN,516
98,04005,NaN,540
99,04007,NaN,337
100,04009,NaN,205
101,04011,NaN,58
102,04012,NaN,49
103,04013,NaN,15956
104,04015,NaN,679
105,04017,NaN,766
106,04019,NaN,4195
107,04021,NaN,2060
108,04023,NaN,236
109,04025,NaN,1132
110,04027,NaN,302
111,05001,NaN,7
112,05003,NaN,8
113,05005,NaN,74
114,05007,NaN,429
115,05009,NaN,61
116,05011,NaN,8
117,05013,NaN,4
118,05015,NaN,27
119,05017,NaN,3
120,05019,NaN,26
121,05021,NaN,25
122,05023,NaN,55
123,05025,NaN,3
124,05027,NaN,10
125,05029,NaN,25
126,05031,NaN,195
127,05033,NaN,59
128,05035,NaN,61
129,05037,NaN,15
130,05039,NaN,1
131,05041,NaN,8
132,05043,NaN,18
133,05045,NaN,259
134,05047,NaN,24
135,05049,NaN,52
136,05051,NaN,57
137,05053,NaN,10
138,05055,NaN,80
139,05057,NaN,14
140,05059,NaN,37
141,05061,NaN,21
142,05063,NaN,173
143,05065,NaN,62
144,05067,NaN,60
145,05069,NaN,30
146,05071,NaN,12
147,05073,NaN,6
148,05075,NaN,72
149,05077,NaN,5
150,05079,NaN,6
151,05081,NaN,10
152,05083,NaN,32
153,05085,NaN,118
154,05087,NaN,41
155,05089,NaN,63
156,05091,NaN,44
157,05093,NaN,102
158,05095,NaN,4
159,05097,NaN,12
160,05099,NaN,9
161,05101,NaN,18
162,05103,NaN,16
163,05105,NaN,23
164,05107,NaN,7
165,05109,NaN,13
166,05111,NaN,44
167,05113,NaN,2
168,05115,NaN,82
169,05117,NaN,3
170,05119,NaN,407
171,05121,NaN,26
172,05123,NaN,5
173,05125,NaN,121
174,05127,NaN,9
175,05129,NaN,23
176,05131,NaN,206
177,05133,NaN,31
178,05135,NaN,57
179,05137,NaN,53
180,05139,NaN,46
181,05141,NaN,27
182,05143,NaN,334
183,05145,NaN,170
184,05147,NaN,8
185,05149,NaN,26
186,06001,NaN,729
187,06003,NaN,0
188,06005,NaN,42
189,06007,NaN,195
190,06009,NaN,65
191,06011,NaN,32
192,06013,NaN,544
193,06015,NaN,10
194,06017,NaN,169
195,06019,NaN,1296
196,06021,NaN,23
197,06023,NaN,150
198,06025,NaN,451
199,06027,NaN,31
200,06029,NaN,1770
201,06031,NaN,299
202,06033,NaN,44
203,06035,NaN,52
204,06037,NaN,8521
205,06039,NaN,303
206,06041,NaN,107
207,06043,NaN,51
208,06045,NaN,149
209,06047,NaN,320
210,06049,NaN,17
211,06051,NaN,21
212,06053,NaN,329
213,06055,NaN,77
214,06057,NaN,118
215,06059,NaN,1813
216,06061,NaN,409
217,06063,NaN,21
218,06065,NaN,2195
219,06067,NaN,1200
220,06069,NaN,50
221,06071,NaN,2257
222,06073,NaN,3295
223,06075,NaN,389
224,06077,NaN,778
225,06079,NaN,248
226,06081,NaN,365
227,06083,NaN,376
228,06085,NaN,1128
229,06087,NaN,219
230,06089,NaN,287
231,06091,NaN,3
232,06093,NaN,20
233,06095,NaN,275
234,06097,NaN,279
235,06099,NaN,1574
236,06101,NaN,65
237,06103,NaN,70
238,06105,NaN,24
239,06107,NaN,659
240,06109,NaN,119
241,06111,NaN,482
242,06113,NaN,141
243,06115,NaN,90
244,08001,NaN,2154
245,08003,NaN,99
246,08005,NaN,2303
247,08007,NaN,80
248,08009,NaN,18
249,08011,NaN,42
250,08013,NaN,871
251,08014,NaN,249
252,08015,NaN,106
253,08017,NaN,11
254,08019,NaN,29
255,08021,NaN,20
256,08023,NaN,9
257,08025,NaN,16
258,08027,NaN,20
259,08029,NaN,138
260,08031,NaN,2603
261,08033,NaN,8
262,08035,NaN,1268
263,08037,NaN,182
264,08039,NaN,55
265,08041,NaN,2898
266,08043,NaN,284
267,08045,NaN,163
268,08047,NaN,22
269,08049,NaN,46
270,08051,NaN,45
271,08053,NaN,1
272,08055,NaN,32
273,08057,NaN,2
274,08059,NaN,2426
275,08061,NaN,9
276,08063,NaN,35
277,08065,NaN,24
278,08067,NaN,297
