,County,642,647
0,01001,NaN,68
1,01003,NaN,176
2,01005,NaN,18
3,01007,NaN,28
4,01009,NaN,78
5,01011,NaN,1
6,01013,NaN,14
7,01015,NaN,81
8,01017,NaN,36
9,01019,NaN,24
10,01021,NaN,48
11,01023,NaN,12
12,01025,NaN,21
13,01027,NaN,23
14,01029,NaN,10
15,01031,NaN,29
16,01033,NaN,59
17,01035,NaN,7
18,01037,NaN,17
19,01039,NaN,33
20,01041,NaN,13
21,01043,NaN,104
22,01045,NaN,34
23,01047,NaN,71
24,01049,NaN,76
25,01051,NaN,162
26,01053,NaN,37
27,01055,NaN,65
28,01057,NaN,22
29,01059,NaN,28
30,01061,NaN,11
31,01063,NaN,10
32,01065,NaN,22
33,01067,NaN,17
34,01069,NaN,80
35,01071,NaN,73
36,01073,NaN,655
37,01075,NaN,54
38,01077,NaN,136
39,01079,NaN,42
40,01081,NaN,274
41,01083,NaN,116
42,01085,NaN,13
43,01087,NaN,25
44,01089,NaN,317
45,01091,NaN,30
46,01093,NaN,36
47,01095,NaN,91
48,01097,NaN,352
49,01099,NaN,18
50,01101,NaN,150
51,01103,NaN,185
52,01105,NaN,5
53,01107,NaN,19
54,01109,NaN,46
55,01111,NaN,29
56,01113,NaN,74
57,01115,NaN,97
58,01117,NaN,281
59,01119,NaN,14
60,01121,NaN,113
61,01123,NaN,34
62,01125,NaN,166
63,01127,NaN,89
64,01129,NaN,7
65,01131,NaN,12
66,01133,NaN,35
67,02013,NaN,3
68,02016,NaN,8
69,02020,NaN,1809
70,02050,NaN,184
71,02060,NaN,0
72,02068,NaN,8
73,02070,NaN,58
74,02090,NaN,500
75,02100,NaN,1
76,02105,NaN,0
77,02110,NaN,135
78,02122,NaN,452
79,02130,NaN,66
80,02150,NaN,111
81,02158,NaN,63
82,02164,NaN,25
83,02170,NaN,837
84,02180,NaN,90
85,02185,NaN,68
86,02188,NaN,86
87,02195,NaN,5
88,02198,NaN,10
89,02220,NaN,22
90,02230,NaN,1
91,02240,NaN,47
92,02261,NaN,0
93,02275,NaN,1
94,02282,NaN,4
95,02290,NaN,15
96,04001,NaN,274
97,04003,NaN,281
98,04005,NaN,430
99,04007,NaN,195
100,04009,NaN,170
101,04011,NaN,29
102,04012,NaN,39
