,County,831,836
0,01001,NaN,66
1,01003,NaN,53
2,01005,NaN,7
3,01007,NaN,11
4,01009,NaN,13
5,01011,NaN,4
6,01013,NaN,3
7,01015,NaN,20
8,01017,NaN,4
9,01019,NaN,2
10,01021,NaN,13
11,01023,NaN,1
12,01025,NaN,2
13,01027,NaN,1
14,01029,NaN,2
15,01031,NaN,11
16,01033,NaN,9
17,01035,NaN,0
18,01037,NaN,2
19,01039,NaN,9
20,01041,NaN,15
21,01043,NaN,31
22,01045,NaN,11
23,01047,NaN,10
24,01049,NaN,7
25,01051,NaN,70
26,01053,NaN,5
27,01055,NaN,10
28,01057,NaN,1
29,01059,NaN,18
30,01061,NaN,7
31,01063,NaN,3
32,01065,NaN,3
33,01067,NaN,1
34,01069,NaN,15
35,01071,NaN,8
36,01073,NaN,227
37,01075,NaN,4
38,01077,NaN,18
39,01079,NaN,2
40,01081,NaN,71
41,01083,NaN,36
42,01085,NaN,4
43,01087,NaN,4
44,01089,NaN,297
45,01091,NaN,2
46,01093,NaN,6
47,01095,NaN,15
48,01097,NaN,22
49,01099,NaN,5
50,01101,NaN,245
51,01103,NaN,24
52,01105,NaN,1
53,01107,NaN,2
54,01109,NaN,45
55,01111,NaN,2
56,01113,NaN,16
57,01115,NaN,27
58,01117,NaN,129
59,01119,NaN,5
60,01121,NaN,12
61,01123,NaN,12
62,01125,NaN,55
63,01127,NaN,19
64,01129,NaN,0
65,01131,NaN,2
66,01133,NaN,1
67,02013,NaN,8
68,02016,NaN,0
69,02020,NaN,613
70,02050,NaN,88
71,02060,NaN,0
72,02068,NaN,2
73,02070,NaN,21
74,02090,NaN,89
75,02100,NaN,7
76,02105,NaN,0
77,02110,NaN,94
78,02122,NaN,100
79,02130,NaN,36
80,02150,NaN,7
81,02158,NaN,11
82,02164,NaN,4
83,02170,NaN,140
84,02180,NaN,40
85,02185,NaN,13
86,02188,NaN,56
87,02195,NaN,19
88,02198,NaN,4
89,02220,NaN,79
90,02230,NaN,6
91,02240,NaN,5
92,02261,NaN,0
93,02275,NaN,11
94,02282,NaN,4
95,02290,NaN,3
96,04001,NaN,91
97,04003,NaN,55
98,04005,NaN,128
99,04007,NaN,82
100,04009,NaN,21
101,04011,NaN,1
102,04012,NaN,3
103,04013,NaN,1705
104,04015,NaN,39
105,04017,NaN,36
106,04019,NaN,134
107,04021,NaN,93
108,04023,NaN,1
109,04025,NaN,87
110,04027,NaN,25
111,05001,NaN,1
112,05003,NaN,1
113,05005,NaN,20
114,05007,NaN,105
115,05009,NaN,7
116,05011,NaN,2
117,05013,NaN,3
118,05015,NaN,13
119,05017,NaN,1
120,05019,NaN,4
121,05021,NaN,14
122,05023,NaN,8
123,05025,NaN,2
124,05027,NaN,3
125,05029,NaN,9
126,05031,NaN,37
127,05033,NaN,15
128,05035,NaN,5
129,05037,NaN,1
130,05039,NaN,2
131,05041,NaN,2
132,05043,NaN,2
133,05045,NaN,44
134,05047,NaN,2
135,05049,NaN,3
136,05051,NaN,16
137,05053,NaN,2
138,05055,NaN,74
139,05057,NaN,4
140,05059,NaN,9
141,05061,NaN,0
142,05063,NaN,5
143,05065,NaN,7
144,05067,NaN,4
145,05069,NaN,5
146,05071,NaN,1
147,05073,NaN,0
148,05075,NaN,3
149,05077,NaN,2
150,05079,NaN,1
151,05081,NaN,4
152,05083,NaN,2
153,05085,NaN,21
154,05087,NaN,2
155,05089,NaN,4
156,05091,NaN,15
157,05093,NaN,10
158,05095,NaN,1
159,05097,NaN,1
160,05099,NaN,1
161,05101,NaN,1
162,05103,NaN,3
163,05105,NaN,2
164,05107,NaN,2
165,05109,NaN,1
166,05111,NaN,12
167,05113,NaN,1
168,05115,NaN,7
169,05117,NaN,0
170,05119,NaN,149
171,05121,NaN,7
172,05123,NaN,11
173,05125,NaN,28
174,05127,NaN,1
175,05129,NaN,4
176,05131,NaN,30
177,05133,NaN,3
178,05135,NaN,2
179,05137,NaN,0
180,05139,NaN,8
181,05141,NaN,11
182,05143,NaN,76
183,05145,NaN,28
184,05147,NaN,2
185,05149,NaN,1
