,County,733,738
0,01001,NaN,647
1,01003,NaN,3328
2,01005,NaN,453
3,01007,NaN,420
4,01009,NaN,841
5,01011,NaN,154
6,01013,NaN,201
7,01015,NaN,1693
8,01017,NaN,377
9,01019,NaN,508
10,01021,NaN,718
11,01023,NaN,166
12,01025,NaN,554
13,01027,NaN,348
14,01029,NaN,178
15,01031,NaN,756
16,01033,NaN,1718
17,01035,NaN,191
18,01037,NaN,226
19,01039,NaN,680
20,01041,NaN,157
21,01043,NaN,1965
22,01045,NaN,610
23,01047,NaN,472
24,01049,NaN,1419
25,01051,NaN,1132
26,01053,NaN,545
27,01055,NaN,1808
28,01057,NaN,339
29,01059,NaN,978
30,01061,NaN,314
31,01063,NaN,101
32,01065,NaN,290
33,01067,NaN,265
34,01069,NaN,1501
35,01071,NaN,1102
36,01073,NaN,9102
37,01075,NaN,269
38,01077,NaN,1991
39,01079,NaN,707
40,01081,NaN,2343
41,01083,NaN,1709
42,01085,NaN,142
43,01087,NaN,213
44,01089,NaN,5287
45,01091,NaN,314
46,01093,NaN,719
47,01095,NaN,1792
48,01097,NaN,6890
49,01099,NaN,331
50,01101,NaN,2954
51,01103,NaN,3006
52,01105,NaN,104
53,01107,NaN,439
54,01109,NaN,296
55,01111,NaN,300
56,01113,NaN,430
57,01115,NaN,1565
58,01117,NaN,3647
59,01119,NaN,149
60,01121,NaN,1269
61,01123,NaN,790
62,01125,NaN,4079
63,01127,NaN,1411
64,01129,NaN,286
65,01131,NaN,253
66,01133,NaN,595
67,02013,NaN,46
68,02016,NaN,245
69,02020,NaN,8491
70,02050,NaN,356
71,02060,NaN,0
72,02068,NaN,13
73,02070,NaN,69
74,02090,NaN,1882
75,02100,NaN,39
76,02105,NaN,0
77,02110,NaN,728
78,02122,NaN,1117
79,02130,NaN,191
80,02150,NaN,439
81,02158,NaN,250
82,02164,NaN,24
83,02170,NaN,1800
84,02180,NaN,370
85,02185,NaN,239
86,02188,NaN,210
87,02195,NaN,23
88,02198,NaN,85
89,02220,NaN,164
90,02230,NaN,3
91,02240,NaN,59
92,02261,NaN,1
93,02275,NaN,46
94,02282,NaN,15
95,02290,NaN,46
96,04001,NaN,1234
97,04003,NaN,2345
98,04005,NaN,3502
99,04007,NaN,1047
100,04009,NaN,771
101,04011,NaN,235
102,04012,NaN,374
103,04013,NaN,97115
104,04015,NaN,4432
105,04017,NaN,2624
106,04019,NaN,17967
107,04021,NaN,9614
108,04023,NaN,1296
109,04025,NaN,2662
110,04027,NaN,5438
111,05001,NaN,413
112,05003,NaN,370
113,05005,NaN,474
114,05007,NaN,4418
115,05009,NaN,533
116,05011,NaN,265
117,05013,NaN,44
118,05015,NaN,364
119,05017,NaN,134
120,05019,NaN,295
121,05021,NaN,298
122,05023,NaN,499
123,05025,NaN,149
124,05027,NaN,305
125,05029,NaN,458
126,05031,NaN,1911
127,05033,NaN,1177
128,05035,NaN,593
129,05037,NaN,368
130,05039,NaN,126
131,05041,NaN,186
132,05043,NaN,372
133,05045,NaN,2901
134,05047,NaN,222
135,05049,NaN,149
136,05051,NaN,1148
137,05053,NaN,286
138,05055,NaN,910
139,05057,NaN,292
140,05059,NaN,589
141,05061,NaN,190
142,05063,NaN,685
143,05065,NaN,195
144,05067,NaN,255
145,05069,NaN,1229
146,05071,NaN,538
147,05073,NaN,49
148,05075,NaN,317
149,05077,NaN,120
150,05079,NaN,228
151,05081,NaN,216
152,05083,NaN,294
153,05085,NaN,1422
154,05087,NaN,258
155,05089,NaN,184
156,05091,NaN,602
157,05093,NaN,593
158,05095,NaN,159
159,05097,NaN,60
160,05099,NaN,140
161,05101,NaN,94
162,05103,NaN,300
163,05105,NaN,229
164,05107,NaN,234
165,05109,NaN,111
166,05111,NaN,340
167,05113,NaN,233
168,05115,NaN,1370
169,05117,NaN,163
170,05119,NaN,5534
171,05121,NaN,193
172,05123,NaN,398
173,05125,NaN,2147
174,05127,NaN,92
175,05129,NaN,117
176,05131,NaN,1911
177,05133,NaN,396
178,05135,NaN,260
179,05137,NaN,121
180,05139,NaN,529
181,05141,NaN,231
182,05143,NaN,4664
183,05145,NaN,1595
184,05147,NaN,135
185,05149,NaN,524
186,06001,NaN,22639
187,06003,NaN,2
188,06005,NaN,400
189,06007,NaN,2176
190,06009,NaN,648
191,06011,NaN,158
192,06013,NaN,14995
193,06015,NaN,218
194,06017,NaN,1817
