,County,824,829
0,01001,NaN,10
1,01003,NaN,50
2,01005,NaN,2
3,01007,NaN,2
4,01009,NaN,14
5,01011,NaN,9
6,01013,NaN,6
7,01015,NaN,14
8,01017,NaN,5
9,01019,NaN,6
10,01021,NaN,19
11,01023,NaN,0
12,01025,NaN,1
13,01027,NaN,3
14,01029,NaN,1
15,01031,NaN,9
16,01033,NaN,7
17,01035,NaN,1
18,01037,NaN,2
19,01039,NaN,15
20,01041,NaN,8
21,01043,NaN,22
22,01045,NaN,12
23,01047,NaN,13
24,01049,NaN,5
25,01051,NaN,26
26,01053,NaN,2
27,01055,NaN,1
28,01057,NaN,2
29,01059,NaN,12
30,01061,NaN,3
31,01063,NaN,2
32,01065,NaN,4
33,01067,NaN,0
34,01069,NaN,11
35,01071,NaN,6
36,01073,NaN,219
37,01075,NaN,1
38,01077,NaN,10
39,01079,NaN,7
40,01081,NaN,32
41,01083,NaN,39
42,01085,NaN,2
43,01087,NaN,2
44,01089,NaN,182
45,01091,NaN,2
46,01093,NaN,7
47,01095,NaN,12
48,01097,NaN,4
49,01099,NaN,1
50,01101,NaN,101
51,01103,NaN,19
52,01105,NaN,1
53,01107,NaN,1
54,01109,NaN,49
55,01111,NaN,0
56,01113,NaN,14
57,01115,NaN,21
58,01117,NaN,145
59,01119,NaN,5
60,01121,NaN,12
61,01123,NaN,13
62,01125,NaN,62
63,01127,NaN,72
64,01129,NaN,0
65,01131,NaN,1
66,01133,NaN,4
67,02013,NaN,15
68,02016,NaN,2
69,02020,NaN,596
70,02050,NaN,66
71,02060,NaN,0
72,02068,NaN,3
73,02070,NaN,28
74,02090,NaN,122
75,02100,NaN,6
76,02105,NaN,0
77,02110,NaN,91
78,02122,NaN,181
79,02130,NaN,25
80,02150,NaN,16
81,02158,NaN,16
82,02164,NaN,7
83,02170,NaN,149
84,02180,NaN,77
85,02185,NaN,13
86,02188,NaN,47
87,02195,NaN,12
88,02198,NaN,4
89,02220,NaN,70
90,02230,NaN,2
91,02240,NaN,5
92,02261,NaN,0
93,02275,NaN,8
94,02282,NaN,4
95,02290,NaN,3
96,04001,NaN,67
97,04003,NaN,37
98,04005,NaN,63
99,04007,NaN,34
100,04009,NaN,9
101,04011,NaN,1
102,04012,NaN,10
103,04013,NaN,1874
104,04015,NaN,37
105,04017,NaN,46
106,04019,NaN,460
107,04021,NaN,377
108,04023,NaN,5
109,04025,NaN,66
110,04027,NaN,23
111,05001,NaN,1
112,05003,NaN,0
113,05005,NaN,20
114,05007,NaN,54
115,05009,NaN,3
116,05011,NaN,3
117,05013,NaN,0
118,05015,NaN,4
119,05017,NaN,1
120,05019,NaN,9
121,05021,NaN,9
122,05023,NaN,3
123,05025,NaN,2
124,05027,NaN,5
