,County,551,556,563,570,577
0,01001,NaN,58,66,77,71
1,01003,NaN,1216,1087,697,578
2,01005,NaN,33,35,41,55
3,01007,NaN,32,37,44,36
4,01009,NaN,91,104,95,92
5,01011,NaN,3,4,3,5
6,01013,NaN,30,34,35,36
7,01015,NaN,213,216,249,248
8,01017,NaN,53,62,63,69
9,01019,NaN,20,23,20,17
10,01021,NaN,75,73,83,84
11,01023,NaN,6,5,10,3
12,01025,NaN,36,42,48,44
13,01027,NaN,12,11,10,11
14,01029,NaN,19,22,25,18
15,01031,NaN,200,268,179,175
16,01033,NaN,57,76,86,86
17,01035,NaN,10,12,12,9
18,01037,NaN,19,24,19,23
19,01039,NaN,120,127,110,117
20,01041,NaN,20,17,17,17
21,01043,NaN,142,169,207,223
22,01045,NaN,177,205,173,197
23,01047,NaN,30,32,36,31
24,01049,NaN,183,150,155,163
25,01051,NaN,163,175,179,184
26,01053,NaN,71,84,92,78
27,01055,NaN,187,230,245,154
28,01057,NaN,12,14,12,13
29,01059,NaN,42,52,62,64
30,01061,NaN,43,49,62,51
31,01063,NaN,14,13,18,20
32,01065,NaN,14,19,22,24
33,01067,NaN,31,36,34,36
34,01069,NaN,268,331,350,257
35,01071,NaN,94,77,88,107
36,01073,NaN,1309,1266,1387,1353
37,01075,NaN,13,12,11,12
38,01077,NaN,125,132,146,159
39,01079,NaN,23,27,31,26
40,01081,NaN,204,244,268,305
41,01083,NaN,117,148,159,194
42,01085,NaN,7,7,7,9
43,01087,NaN,16,19,20,19
44,01089,NaN,446,567,554,670
45,01091,NaN,26,30,27,25
46,01093,NaN,36,44,50,35
47,01095,NaN,158,190,169,210
48,01097,NaN,1908,3198,1441,1772
49,01099,NaN,35,36,41,34
50,01101,NaN,297,364,397,417
51,01103,NaN,132,206,170,204
52,01105,NaN,4,3,5,4
53,01107,NaN,7,10,7,14
54,01109,NaN,37,41,38,39
55,01111,NaN,29,33,32,32
56,01113,NaN,44,56,71,96
57,01115,NaN,203,171,211,186
58,01117,NaN,359,412,438,413
59,01119,NaN,6,8,11,12
60,01121,NaN,114,142,135,116
61,01123,NaN,86,79,72,60
62,01125,NaN,293,382,412,442
63,01127,NaN,106,134,130,120
64,01129,NaN,20,18,25,26
65,01131,NaN,8,7,8,9
66,01133,NaN,40,37,37,48
67,02013,NaN,3,5,4,7
68,02016,NaN,8,9,9,9
69,02020,NaN,555,732,609,535
70,02050,NaN,23,22,17,15
71,02060,NaN,0,0,0,0
72,02068,NaN,1,1,1,1
73,02070,NaN,2,2,3,3
74,02090,NaN,53,63,95,114
75,02100,NaN,0,0,0,0
76,02105,NaN,0,0,0,0
77,02110,NaN,36,54,55,73
78,02122,NaN,214,93,351,372
79,02130,NaN,7,8,8,8
80,02150,NaN,8,11,18,19
81,02158,NaN,14,15,16,15
82,02164,NaN,1,1,1,1
83,02170,NaN,92,111,127,128
84,02180,NaN,4,4,5,4
85,02185,NaN,4,6,4,4
86,02188,NaN,5,5,5,6
87,02195,NaN,3,3,3,3
88,02198,NaN,2,2,2,2
89,02220,NaN,63,73,47,34
90,02230,NaN,0,0,0,0
91,02240,NaN,5,6,10,11
92,02261,NaN,0,0,1,1
93,02275,NaN,1,1,1,1
94,02282,NaN,0,0,0,0
95,02290,NaN,1,1,1,1
96,04001,NaN,79,98,117,120
97,04003,NaN,45,48,71,75
98,04005,NaN,119,126,156,139
99,04007,NaN,78,84,93,86
100,04009,NaN,28,28,30,35
101,04011,NaN,7,7,7,6
102,04012,NaN,15,16,15,18
103,04013,NaN,5848,6764,7861,7668
104,04015,NaN,352,424,380,379
105,04017,NaN,143,109,124,126
106,04019,NaN,686,1250,823,884
107,04021,NaN,504,581,627,551
108,04023,NaN,24,24,24,28
109,04025,NaN,376,422,456,365
110,04027,NaN,30,34,57,40
111,05001,NaN,62,77,72,70
112,05003,NaN,28,26,25,27
113,05005,NaN,250,231,235,234
114,05007,NaN,751,854,1020,1114
115,05009,NaN,153,151,152,150
116,05011,NaN,34,34,32,31
117,05013,NaN,9,9,9,9
118,05015,NaN,81,76,81,85
119,05017,NaN,7,6,8,9
120,05019,NaN,39,37,34,32
121,05021,NaN,31,34,37,36
122,05023,NaN,86,89,70,66
123,05025,NaN,21,24,24,25
124,05027,NaN,41,47,47,44
125,05029,NaN,28,28,28,27
126,05031,NaN,368,407,498,560
127,05033,NaN,112,131,155,145
128,05035,NaN,47,53,62,76
129,05037,NaN,32,42,37,39
130,05039,NaN,24,21,23,21
131,05041,NaN,20,22,24,25
132,05043,NaN,36,41,40,42
133,05045,NaN,408,377,349,296
134,05047,NaN,24,23,27,24
135,05049,NaN,35,32,38,34
136,05051,NaN,263,260,264,261
137,05053,NaN,65,68,55,56
138,05055,NaN,125,120,160,165
139,05057,NaN,21,27,24,22
140,05059,NaN,126,127,120,121
141,05061,NaN,27,32,32,16
142,05063,NaN,122,120,129,135
143,05065,NaN,57,64,59,56
144,05067,NaN,42,29,53,47
145,05069,NaN,265,263,251,255
146,05071,NaN,50,52,51,53
147,05073,NaN,5,5,4,4
148,05075,NaN,32,33,34,35
149,05077,NaN,15,15,14,17
150,05079,NaN,18,17,19,15
151,05081,NaN,21,22,29,29
152,05083,NaN,41,51,49,47
153,05085,NaN,257,281,301,228
154,05087,NaN,41,41,42,34
155,05089,NaN,91,78,86,72
156,05091,NaN,65,66,79,70
157,05093,NaN,63,70,82,95
158,05095,NaN,16,16,15,15
159,05097,NaN,9,8,8,9
160,05099,NaN,24,21,21,26
161,05101,NaN,23,23,23,20
162,05103,NaN,57,56,56,58
163,05105,NaN,41,42,31,31
164,05107,NaN,67,75,88,67
165,05109,NaN,19,20,20,17
166,05111,NaN,46,56,57,57
167,05113,NaN,19,21,23,25
168,05115,NaN,116,139,144,123
169,05117,NaN,11,9,12,13
170,05119,NaN,1258,1450,1224,1230
171,05121,NaN,24,25,23,30
172,05123,NaN,47,45,53,62
173,05125,NaN,381,402,449,380
174,05127,NaN,18,17,16,16
175,05129,NaN,38,35,31,27
176,05131,NaN,228,282,393,368
177,05133,NaN,24,21,23,22
178,05135,NaN,48,50,51,42
179,05137,NaN,30,31,32,32
180,05139,NaN,58,69,74,78
181,05141,NaN,36,33,32,25
182,05143,NaN,642,709,797,772
183,05145,NaN,248,320,241,246
184,05147,NaN,8,9,10,9
185,05149,NaN,39,41,46,51
186,06001,NaN,2019,1778,2130,4961
187,06003,NaN,0,1,1,1
188,06005,NaN,23,28,21,30
189,06007,NaN,136,157,161,196
190,06009,NaN,23,28,27,32
191,06011,NaN,17,16,16,16
192,06013,NaN,1291,1532,1686,1686
193,06015,NaN,26,23,32,23
194,06017,NaN,122,128,136,148
195,06019,NaN,552,637,697,737
196,06021,NaN,7,9,10,10
197,06023,NaN,128,147,146,159
198,06025,NaN,99,119,154,115
199,06027,NaN,5,2,3,3
200,06029,NaN,585,558,634,706
201,06031,NaN,151,188,217,241
202,06033,NaN,118,151,161,127
203,06035,NaN,15,14,12,14
204,06037,NaN,15318,17474,24660,32939
205,06039,NaN,82,90,95,103
206,06041,NaN,194,179,196,210
207,06043,NaN,7,7,7,7
208,06045,NaN,56,63,70,65
209,06047,NaN,337,348,410,459
210,06049,NaN,0,0,0,0
211,06051,NaN,7,6,4,7
212,06053,NaN,182,216,249,270
213,06055,NaN,81,117,98,117
214,06057,NaN,104,82,84,88
215,06059,NaN,1975,2578,4464,3400
216,06061,NaN,258,288,264,250
217,06063,NaN,5,8,6,8
218,06065,NaN,1792,1321,670,926
219,06067,NaN,1726,1735,1992,2184
220,06069,NaN,30,27,30,29
221,06071,NaN,1839,2076,2173,2140
222,06073,NaN,3351,4006,5068,4724
223,06075,NaN,889,1293,1654,1284
224,06077,NaN,528,524,525,540
225,06079,NaN,127,152,199,232
226,06081,NaN,420,513,565,589
227,06083,NaN,296,398,457,482
228,06085,NaN,1039,1174,1423,1675
229,06087,NaN,84,107,108,133
230,06089,NaN,110,135,155,169
231,06091,NaN,1,1,1,1
232,06093,NaN,58,44,47,52
233,06095,NaN,500,408,503,514
234,06097,NaN,331,318,361,338
235,06099,NaN,573,604,610,662
236,06101,NaN,114,103,97,102
237,06103,NaN,31,32,33,33
238,06105,NaN,6,5,5,5
239,06107,NaN,133,152,158,174
240,06109,NaN,46,45,42,49
241,06111,NaN,496,648,784,930
242,06113,NaN,155,181,197,210
243,06115,NaN,92,98,96,96
244,08001,NaN,317,329,330,323
245,08003,NaN,14,13,14,16
246,08005,NaN,308,298,289,292
247,08007,NaN,13,10,9,13
248,08009,NaN,0,0,1,0
249,08011,NaN,3,3,2,3
250,08013,NaN,131,127,121,117
251,08014,NaN,28,31,29,28
252,08015,NaN,13,14,14,13
