,County,649,654
0,01001,NaN,182
1,01003,NaN,137
2,01005,NaN,21
3,01007,NaN,27
4,01009,NaN,143
5,01011,NaN,8
6,01013,NaN,64
7,01015,NaN,108
8,01017,NaN,165
9,01019,NaN,28
10,01021,NaN,97
11,01023,NaN,14
12,01025,NaN,22
13,01027,NaN,27
14,01029,NaN,13
15,01031,NaN,51
16,01033,NaN,240
17,01035,NaN,22
18,01037,NaN,13
19,01039,NaN,32
20,01041,NaN,35
21,01043,NaN,213
22,01045,NaN,46
23,01047,NaN,214
24,01049,NaN,77
25,01051,NaN,224
26,01053,NaN,67
27,01055,NaN,76
28,01057,NaN,57
29,01059,NaN,76
30,01061,NaN,22
31,01063,NaN,9
32,01065,NaN,19
33,01067,NaN,18
34,01069,NaN,96
35,01071,NaN,167
36,01073,NaN,754
37,01075,NaN,66
38,01077,NaN,301
39,01079,NaN,193
40,01081,NaN,1747
41,01083,NaN,317
42,01085,NaN,16
43,01087,NaN,59
44,01089,NaN,396
45,01091,NaN,16
46,01093,NaN,167
47,01095,NaN,197
48,01097,NaN,378
49,01099,NaN,14
50,01101,NaN,143
51,01103,NaN,767
52,01105,NaN,13
53,01107,NaN,53
54,01109,NaN,222
55,01111,NaN,13
56,01113,NaN,582
57,01115,NaN,468
58,01117,NaN,270
59,01119,NaN,11
60,01121,NaN,129
61,01123,NaN,58
62,01125,NaN,173
63,01127,NaN,213
64,01129,NaN,10
65,01131,NaN,16
66,01133,NaN,109
67,02013,NaN,0
68,02016,NaN,2
69,02020,NaN,1572
70,02050,NaN,142
71,02060,NaN,0
72,02068,NaN,3
73,02070,NaN,86
74,02090,NaN,373
75,02100,NaN,3
76,02105,NaN,0
77,02110,NaN,108
78,02122,NaN,418
79,02130,NaN,57
80,02150,NaN,64
81,02158,NaN,33
82,02164,NaN,26
83,02170,NaN,779
84,02180,NaN,121
85,02185,NaN,80
86,02188,NaN,115
87,02195,NaN,5
88,02198,NaN,11
89,02220,NaN,19
90,02230,NaN,8
91,02240,NaN,74
92,02261,NaN,0
93,02275,NaN,10
94,02282,NaN,4
95,02290,NaN,28
96,04001,NaN,233
97,04003,NaN,332
98,04005,NaN,489
99,04007,NaN,207
100,04009,NaN,170
101,04011,NaN,44
102,04012,NaN,40
103,04013,NaN,9918
104,04015,NaN,506
105,04017,NaN,530
106,04019,NaN,2442
107,04021,NaN,1071
108,04023,NaN,89
109,04025,NaN,559
110,04027,NaN,241
111,05001,NaN,24
112,05003,NaN,13
113,05005,NaN,49
114,05007,NaN,356
115,05009,NaN,40
116,05011,NaN,6
117,05013,NaN,2
118,05015,NaN,14
119,05017,NaN,6
120,05019,NaN,25
121,05021,NaN,9
122,05023,NaN,36
123,05025,NaN,14
124,05027,NaN,14
125,05029,NaN,18
126,05031,NaN,104
127,05033,NaN,81
128,05035,NaN,42
129,05037,NaN,19
130,05039,NaN,3
131,05041,NaN,7
132,05043,NaN,12
133,05045,NaN,87
134,05047,NaN,8
135,05049,NaN,15
136,05051,NaN,55
137,05053,NaN,7
138,05055,NaN,50
139,05057,NaN,19
140,05059,NaN,48
141,05061,NaN,12
142,05063,NaN,55
143,05065,NaN,12
144,05067,NaN,47
145,05069,NaN,26
146,05071,NaN,29
147,05073,NaN,5
148,05075,NaN,28
149,05077,NaN,19
150,05079,NaN,9
151,05081,NaN,27
152,05083,NaN,17
153,05085,NaN,75
154,05087,NaN,9
155,05089,NaN,10
156,05091,NaN,47
157,05093,NaN,37
158,05095,NaN,3
159,05097,NaN,4
160,05099,NaN,8
161,05101,NaN,2
162,05103,NaN,15
163,05105,NaN,6
164,05107,NaN,13
165,05109,NaN,8
166,05111,NaN,27
167,05113,NaN,7
168,05115,NaN,53
169,05117,NaN,3
170,05119,NaN,248
171,05121,NaN,24
172,05123,NaN,22
173,05125,NaN,63
174,05127,NaN,8
175,05129,NaN,5
176,05131,NaN,133
177,05133,NaN,49
178,05135,NaN,39
179,05137,NaN,12
180,05139,NaN,41
181,05141,NaN,8
182,05143,NaN,221
183,05145,NaN,105
184,05147,NaN,7
185,05149,NaN,28
186,06001,NaN,804
187,06003,NaN,1
188,06005,NaN,73
189,06007,NaN,431
190,06009,NaN,117
191,06011,NaN,45
192,06013,NaN,739
193,06015,NaN,33
194,06017,NaN,254
195,06019,NaN,2584
196,06021,NaN,57
197,06023,NaN,144
198,06025,NaN,390
199,06027,NaN,126
200,06029,NaN,2642
201,06031,NaN,645
202,06033,NaN,125
203,06035,NaN,102
204,06037,NaN,7914
205,06039,NaN,488
206,06041,NaN,122
207,06043,NaN,50
208,06045,NaN,141
209,06047,NaN,635
210,06049,NaN,11
211,06051,NaN,24
212,06053,NaN,277
213,06055,NaN,70
214,06057,NaN,154
215,06059,NaN,1958
216,06061,NaN,641
217,06063,NaN,63
218,06065,NaN,2988
219,06067,NaN,2203
220,06069,NaN,82
221,06071,NaN,2595
222,06073,NaN,3730
223,06075,NaN,358
224,06077,NaN,925
225,06079,NaN,302
226,06081,NaN,393
227,06083,NaN,417
228,06085,NaN,959
229,06087,NaN,176
230,06089,NaN,573
231,06091,NaN,7
232,06093,NaN,57
233,06095,NaN,288
234,06097,NaN,432
235,06099,NaN,1154
236,06101,NaN,171
237,06103,NaN,230
238,06105,NaN,13
239,06107,NaN,1536
240,06109,NaN,201
241,06111,NaN,508
242,06113,NaN,308
243,06115,NaN,139
244,08001,NaN,1672
245,08003,NaN,64
246,08005,NaN,1639
247,08007,NaN,49
248,08009,NaN,17
249,08011,NaN,30
250,08013,NaN,659
251,08014,NaN,163
252,08015,NaN,71
253,08017,NaN,4
254,08019,NaN,17
255,08021,NaN,29
256,08023,NaN,10
257,08025,NaN,12
258,08027,NaN,20
259,08029,NaN,136
260,08031,NaN,1879
261,08033,NaN,4
262,08035,NaN,1060
263,08037,NaN,164
264,08039,NaN,72
265,08041,NaN,2810
266,08043,NaN,304
267,08045,NaN,192
268,08047,NaN,19
269,08049,NaN,20
270,08051,NaN,22
271,08053,NaN,3
272,08055,NaN,35
273,08057,NaN,3
274,08059,NaN,1781
275,08061,NaN,15
276,08063,NaN,18
277,08065,NaN,21
278,08067,NaN,208
279,08069,NaN,1311
280,08071,NaN,68
281,08073,NaN,14
282,08075,NaN,84
283,08077,NaN,664
284,08079,NaN,1
285,08081,NaN,35
286,08083,NaN,178
287,08085,NaN,284
288,08087,NaN,92
289,08089,NaN,71
290,08091,NaN,18
291,08093,NaN,66
292,08095,NaN,12
293,08097,NaN,32
294,08099,NaN,66
295,08101,NaN,915
296,08103,NaN,64
297,08105,NaN,49
298,08107,NaN,83
299,08109,NaN,18
300,08111,NaN,1
301,08113,NaN,10
302,08115,NaN,14
303,08117,NaN,72
304,08119,NaN,86
305,08121,NaN,27
306,08123,NaN,1321
307,08125,NaN,30
308,09001,NaN,393
309,09003,NaN,678
310,09005,NaN,120
311,09007,NaN,83
312,09009,NaN,491
313,09011,NaN,219
314,09013,NaN,67
315,09015,NaN,172
316,10001,NaN,412
317,10003,NaN,882
318,10005,NaN,424
319,11001,NaN,538
320,12001,NaN,171
321,12003,NaN,5
322,12005,NaN,92
323,12007,NaN,8
324,12009,NaN,235
325,12011,NaN,1088
326,12013,NaN,6
327,12015,NaN,106
328,12017,NaN,64
329,12019,NaN,77
330,12021,NaN,176
331,12023,NaN,26
332,12027,NaN,21
333,12029,NaN,4
334,12031,NaN,370
335,12033,NaN,159
336,12035,NaN,50
337,12037,NaN,4
338,12039,NaN,14
339,12041,NaN,6
340,12043,NaN,9
341,12045,NaN,5
342,12047,NaN,12
343,12049,NaN,15
344,12051,NaN,30
345,12053,NaN,61
346,12055,NaN,48
347,12057,NaN,909
348,12059,NaN,6
349,12061,NaN,65
350,12063,NaN,34
351,12065,NaN,13
352,12067,NaN,6
353,12069,NaN,237
354,12071,NaN,462
355,12073,NaN,214
356,12075,NaN,21
357,12077,NaN,4
358,12079,NaN,1
359,12081,NaN,209
360,12083,NaN,203
361,12085,NaN,75
362,12086,NaN,1908
363,12087,NaN,65
364,12089,NaN,45
365,12091,NaN,102
366,12093,NaN,4
367,12095,NaN,790
