,County,761,766
0,01001,NaN,112
1,01003,NaN,263
2,01005,NaN,17
3,01007,NaN,44
4,01009,NaN,90
5,01011,NaN,5
6,01013,NaN,28
7,01015,NaN,182
8,01017,NaN,34
9,01019,NaN,44
10,01021,NaN,91
11,01023,NaN,50
12,01025,NaN,37
13,01027,NaN,19
14,01029,NaN,17
15,01031,NaN,58
16,01033,NaN,100
17,01035,NaN,10
18,01037,NaN,22
19,01039,NaN,72
20,01041,NaN,21
21,01043,NaN,157
22,01045,NaN,61
23,01047,NaN,103
24,01049,NaN,145
25,01051,NaN,89
26,01053,NaN,30
27,01055,NaN,318
28,01057,NaN,94
29,01059,NaN,75
30,01061,NaN,45
31,01063,NaN,51
32,01065,NaN,110
33,01067,NaN,27
34,01069,NaN,140
35,01071,NaN,73
36,01073,NaN,732
37,01075,NaN,44
38,01077,NaN,190
39,01079,NaN,85
40,01081,NaN,166
41,01083,NaN,208
42,01085,NaN,10
43,01087,NaN,18
44,01089,NaN,855
45,01091,NaN,236
46,01093,NaN,51
47,01095,NaN,108
48,01097,NaN,556
49,01099,NaN,28
50,01101,NaN,272
51,01103,NaN,247
52,01105,NaN,55
53,01107,NaN,68
54,01109,NaN,47
55,01111,NaN,15
56,01113,NaN,131
57,01115,NaN,156
58,01117,NaN,367
59,01119,NaN,125
60,01121,NaN,132
61,01123,NaN,50
62,01125,NaN,775
63,01127,NaN,223
64,01129,NaN,24
65,01131,NaN,22
66,01133,NaN,94
67,02013,NaN,15
68,02016,NaN,3
69,02020,NaN,1044
70,02050,NaN,86
71,02060,NaN,0
72,02068,NaN,4
73,02070,NaN,31
74,02090,NaN,215
75,02100,NaN,39
76,02105,NaN,0
77,02110,NaN,107
78,02122,NaN,286
79,02130,NaN,50
80,02150,NaN,89
81,02158,NaN,51
82,02164,NaN,5
83,02170,NaN,318
84,02180,NaN,321
85,02185,NaN,95
86,02188,NaN,149
87,02195,NaN,18
88,02198,NaN,77
89,02220,NaN,28
90,02230,NaN,2
91,02240,NaN,32
92,02261,NaN,0
93,02275,NaN,10
94,02282,NaN,4
95,02290,NaN,16
96,04001,NaN,224
97,04003,NaN,351
98,04005,NaN,471
99,04007,NaN,178
100,04009,NaN,77
101,04011,NaN,20
102,04012,NaN,57
103,04013,NaN,8635
104,04015,NaN,508
105,04017,NaN,356
106,04019,NaN,2629
107,04021,NaN,1180
108,04023,NaN,78
109,04025,NaN,384
110,04027,NaN,395
111,05001,NaN,46
112,05003,NaN,53
113,05005,NaN,54
114,05007,NaN,611
115,05009,NaN,58
116,05011,NaN,19
117,05013,NaN,10
118,05015,NaN,48
119,05017,NaN,17
120,05019,NaN,54
121,05021,NaN,31
122,05023,NaN,62
123,05025,NaN,13
124,05027,NaN,42
125,05029,NaN,51
126,05031,NaN,307
127,05033,NaN,108
128,05035,NaN,87
129,05037,NaN,37
130,05039,NaN,18
131,05041,NaN,22
132,05043,NaN,52
133,05045,NaN,223
134,05047,NaN,26
135,05049,NaN,22
136,05051,NaN,247
137,05053,NaN,44
138,05055,NaN,105
139,05057,NaN,43
140,05059,NaN,118
141,05061,NaN,30
142,05063,NaN,91
143,05065,NaN,29
144,05067,NaN,56
145,05069,NaN,111
146,05071,NaN,76
147,05073,NaN,9
148,05075,NaN,50
149,05077,NaN,17
150,05079,NaN,43
151,05081,NaN,38
152,05083,NaN,69
153,05085,NaN,170
154,05087,NaN,34
155,05089,NaN,22
156,05091,NaN,200
157,05093,NaN,106
158,05095,NaN,15
159,05097,NaN,9
160,05099,NaN,24
161,05101,NaN,10
162,05103,NaN,39
163,05105,NaN,26
164,05107,NaN,18
165,05109,NaN,15
166,05111,NaN,58
167,05113,NaN,40
168,05115,NaN,136
169,05117,NaN,11
170,05119,NaN,808
171,05121,NaN,31
172,05123,NaN,40
173,05125,NaN,306
174,05127,NaN,19
175,05129,NaN,21
176,05131,NaN,207
177,05133,NaN,93
178,05135,NaN,55
179,05137,NaN,53
180,05139,NaN,61
181,05141,NaN,27
182,05143,NaN,480
183,05145,NaN,240
184,05147,NaN,20
185,05149,NaN,71
186,06001,NaN,3623
187,06003,NaN,0
188,06005,NaN,86
189,06007,NaN,570
190,06009,NaN,89
191,06011,NaN,36
192,06013,NaN,2188
193,06015,NaN,201
194,06017,NaN,343
195,06019,NaN,3094
196,06021,NaN,65
197,06023,NaN,329
198,06025,NaN,559
199,06027,NaN,25
200,06029,NaN,4517
201,06031,NaN,689
202,06033,NaN,230
203,06035,NaN,131
204,06037,NaN,12603
205,06039,NaN,668
206,06041,NaN,294
207,06043,NaN,32
208,06045,NaN,157
209,06047,NaN,659
210,06049,NaN,14
211,06051,NaN,17
212,06053,NaN,1890
213,06055,NaN,442
214,06057,NaN,217
215,06059,NaN,3822
216,06061,NaN,616
217,06063,NaN,34
218,06065,NaN,4829
219,06067,NaN,3513
220,06069,NaN,141
221,06071,NaN,2984
222,06073,NaN,8318
223,06075,NaN,2101
224,06077,NaN,1577
225,06079,NaN,644
226,06081,NaN,1581
227,06083,NaN,519
228,06085,NaN,4048
229,06087,NaN,1005
230,06089,NaN,377
231,06091,NaN,1
232,06093,NaN,82
233,06095,NaN,1027
234,06097,NaN,1288
235,06099,NaN,2295
236,06101,NaN,230
237,06103,NaN,182
238,06105,NaN,13
239,06107,NaN,1592
240,06109,NaN,204
241,06111,NaN,1503
242,06113,NaN,469
243,06115,NaN,169
244,08001,NaN,924
245,08003,NaN,52
246,08005,NaN,1058
247,08007,NaN,20
248,08009,NaN,8
249,08011,NaN,73
250,08013,NaN,656
251,08014,NaN,134
252,08015,NaN,57
253,08017,NaN,3
254,08019,NaN,4
255,08021,NaN,19
256,08023,NaN,4
257,08025,NaN,28
258,08027,NaN,11
259,08029,NaN,84
260,08031,NaN,1179
261,08033,NaN,2
262,08035,NaN,509
263,08037,NaN,120
264,08039,NaN,40
265,08041,NaN,1853
266,08043,NaN,244
267,08045,NaN,141
268,08047,NaN,2
269,08049,NaN,31
270,08051,NaN,26
271,08053,NaN,0
272,08055,NaN,34
273,08057,NaN,4
274,08059,NaN,1025
275,08061,NaN,3
276,08063,NaN,18
277,08065,NaN,9
278,08067,NaN,159
279,08069,NaN,969
280,08071,NaN,40
281,08073,NaN,12
282,08075,NaN,84
283,08077,NaN,502
284,08079,NaN,1
285,08081,NaN,29
286,08083,NaN,79
287,08085,NaN,99
288,08087,NaN,63
289,08089,NaN,28
290,08091,NaN,7
291,08093,NaN,16
292,08095,NaN,20
293,08097,NaN,73
294,08099,NaN,37
295,08101,NaN,443
296,08103,NaN,71
297,08105,NaN,38
298,08107,NaN,30
299,08109,NaN,15
300,08111,NaN,2
301,08113,NaN,45
302,08115,NaN,8
303,08117,NaN,40
304,08119,NaN,46
305,08121,NaN,12
306,08123,NaN,729
307,08125,NaN,16
308,09001,NaN,1103
309,09003,NaN,1143
310,09005,NaN,488
311,09007,NaN,386
312,09009,NaN,2310
313,09011,NaN,527
314,09013,NaN,204
315,09015,NaN,203
316,10001,NaN,308
317,10003,NaN,873
318,10005,NaN,406
319,11001,NaN,815
320,12001,NaN,640
321,12003,NaN,82
322,12005,NaN,365
323,12007,NaN,59
324,12009,NaN,1248
325,12011,NaN,2664
326,12013,NaN,30
327,12015,NaN,455
328,12017,NaN,387
329,12019,NaN,498
330,12021,NaN,644
331,12023,NaN,216
332,12027,NaN,78
333,12029,NaN,41
334,12031,NaN,1805
335,12033,NaN,651
336,12035,NaN,161
337,12037,NaN,35
338,12039,NaN,86
339,12041,NaN,37
340,12043,NaN,15
341,12045,NaN,32
342,12047,NaN,18
343,12049,NaN,57
344,12051,NaN,48
345,12053,NaN,375
346,12055,NaN,241
347,12057,NaN,4325
348,12059,NaN,41
349,12061,NaN,244
350,12063,NaN,213
351,12065,NaN,26
352,12067,NaN,24
353,12069,NaN,823
354,12071,NaN,1281
355,12073,NaN,788
356,12075,NaN,81
357,12077,NaN,13
358,12079,NaN,54
359,12081,NaN,807
360,12083,NaN,618
361,12085,NaN,162
362,12086,NaN,6115
363,12087,NaN,109
364,12089,NaN,153
365,12091,NaN,385
366,12093,NaN,62
367,12095,NaN,2821
368,12097,NaN,922
369,12099,NaN,1991
370,12101,NaN,1100
371,12103,NaN,2092
372,12105,NaN,1526
373,12107,NaN,115
374,12109,NaN,535
375,12111,NaN,349
376,12113,NaN,524
377,12115,NaN,988
378,12117,NaN,684
379,12119,NaN,332
380,12121,NaN,106
381,12123,NaN,45
382,12125,NaN,44
383,12127,NaN,1001
384,12129,NaN,103
385,12131,NaN,101
386,12133,NaN,42
387,13001,NaN,30
388,13003,NaN,30
389,13005,NaN,34
390,13007,NaN,2
391,13009,NaN,40
392,13011,NaN,31
393,13013,NaN,110
394,13015,NaN,255
395,13017,NaN,55
396,13019,NaN,14
397,13021,NaN,227
398,13023,NaN,6
399,13025,NaN,51
400,13027,NaN,20
401,13029,NaN,55
402,13031,NaN,73
403,13033,NaN,7
404,13035,NaN,21
405,13037,NaN,4
406,13039,NaN,121
407,13043,NaN,18
408,13045,NaN,111
409,13047,NaN,149
410,13049,NaN,71
411,13051,NaN,426
412,13053,NaN,15
413,13055,NaN,69
414,13057,NaN,284
415,13059,NaN,119
416,13061,NaN,2
417,13063,NaN,334
418,13065,NaN,19
419,13067,NaN,1058
420,13069,NaN,148
421,13071,NaN,61
422,13073,NaN,299
423,13075,NaN,8
424,13077,NaN,161
