,County,719,724
0,01001,NaN,794
1,01003,NaN,3099
2,01005,NaN,310
3,01007,NaN,277
4,01009,NaN,538
5,01011,NaN,138
6,01013,NaN,268
7,01015,NaN,1257
8,01017,NaN,542
9,01019,NaN,231
10,01021,NaN,431
11,01023,NaN,87
12,01025,NaN,292
13,01027,NaN,181
14,01029,NaN,123
15,01031,NaN,629
16,01033,NaN,622
17,01035,NaN,150
18,01037,NaN,176
19,01039,NaN,320
20,01041,NaN,175
21,01043,NaN,1155
22,01045,NaN,569
23,01047,NaN,515
24,01049,NaN,659
25,01051,NaN,1066
26,01053,NaN,527
27,01055,NaN,1102
28,01057,NaN,124
29,01059,NaN,267
30,01061,NaN,161
31,01063,NaN,69
32,01065,NaN,254
33,01067,NaN,152
34,01069,NaN,961
35,01071,NaN,423
36,01073,NaN,12283
37,01075,NaN,59
38,01077,NaN,1139
39,01079,NaN,315
40,01081,NaN,2202
41,01083,NaN,1152
42,01085,NaN,195
43,01087,NaN,281
44,01089,NaN,4645
45,01091,NaN,179
46,01093,NaN,251
47,01095,NaN,961
48,01097,NaN,6961
49,01099,NaN,328
50,01101,NaN,4119
51,01103,NaN,1606
52,01105,NaN,88
53,01107,NaN,221
54,01109,NaN,408
55,01111,NaN,298
56,01113,NaN,568
57,01115,NaN,1499
58,01117,NaN,3247
59,01119,NaN,158
60,01121,NaN,1337
61,01123,NaN,692
62,01125,NaN,3227
63,01127,NaN,682
64,01129,NaN,120
65,01131,NaN,141
66,01133,NaN,216
67,02013,NaN,9
68,02016,NaN,57
69,02020,NaN,4786
70,02050,NaN,104
71,02060,NaN,0
72,02068,NaN,3
73,02070,NaN,33
74,02090,NaN,821
75,02100,NaN,17
76,02105,NaN,0
77,02110,NaN,521
78,02122,NaN,255
79,02130,NaN,75
80,02150,NaN,170
81,02158,NaN,82
82,02164,NaN,16
83,02170,NaN,555
84,02180,NaN,96
85,02185,NaN,81
86,02188,NaN,87
87,02195,NaN,12
88,02198,NaN,50
89,02220,NaN,107
90,02230,NaN,3
91,02240,NaN,49
92,02261,NaN,1
93,02275,NaN,19
94,02282,NaN,15
95,02290,NaN,31
96,04001,NaN,703
97,04003,NaN,812
98,04005,NaN,1927
99,04007,NaN,391
100,04009,NaN,231
101,04011,NaN,49
102,04012,NaN,132
103,04013,NaN,43065
104,04015,NaN,1742
105,04017,NaN,1223
106,04019,NaN,8170
107,04021,NaN,4229
108,04023,NaN,510
109,04025,NaN,1213
110,04027,NaN,1806
111,05001,NaN,335
112,05003,NaN,191
113,05005,NaN,261
114,05007,NaN,2673
115,05009,NaN,298
116,05011,NaN,71
117,05013,NaN,34
118,05015,NaN,161
119,05017,NaN,163
120,05019,NaN,265
121,05021,NaN,100
122,05023,NaN,265
123,05025,NaN,97
124,05027,NaN,316
125,05029,NaN,245
126,05031,NaN,2063
127,05033,NaN,615
128,05035,NaN,963
129,05037,NaN,238
130,05039,NaN,73
131,05041,NaN,145
132,05043,NaN,207
133,05045,NaN,1998
134,05047,NaN,112
135,05049,NaN,90
136,05051,NaN,858
137,05053,NaN,183
138,05055,NaN,660
139,05057,NaN,204
140,05059,NaN,493
141,05061,NaN,171
142,05063,NaN,335
143,05065,NaN,135
144,05067,NaN,170
145,05069,NaN,1051
146,05071,NaN,127
147,05073,NaN,72
148,05075,NaN,142
149,05077,NaN,128
150,05079,NaN,141
151,05081,NaN,144
152,05083,NaN,89
153,05085,NaN,1125
154,05087,NaN,104
155,05089,NaN,78
156,05091,NaN,352
157,05093,NaN,601
158,05095,NaN,86
159,05097,NaN,23
160,05099,NaN,113
161,05101,NaN,42
162,05103,NaN,262
163,05105,NaN,78
164,05107,NaN,262
165,05109,NaN,101
166,05111,NaN,367
167,05113,NaN,114
168,05115,NaN,691
169,05117,NaN,83
170,05119,NaN,8450
171,05121,NaN,164
172,05123,NaN,437
173,05125,NaN,1982
174,05127,NaN,34
175,05129,NaN,59
176,05131,NaN,1156
177,05133,NaN,185
178,05135,NaN,145
179,05137,NaN,101
180,05139,NaN,586
181,05141,NaN,123
182,05143,NaN,3009
183,05145,NaN,950
184,05147,NaN,56
185,05149,NaN,176
186,06001,NaN,16228
187,06003,NaN,1
188,06005,NaN,187
189,06007,NaN,1384
190,06009,NaN,167
191,06011,NaN,80
192,06013,NaN,10763
193,06015,NaN,69
194,06017,NaN,1182
195,06019,NaN,6495
196,06021,NaN,129
197,06023,NaN,937
198,06025,NaN,1867
199,06027,NaN,209
200,06029,NaN,6446
201,06031,NaN,1055
202,06033,NaN,171
203,06035,NaN,69
204,06037,NaN,206198
205,06039,NaN,913
206,06041,NaN,1995
207,06043,NaN,143
208,06045,NaN,431
209,06047,NaN,1584
210,06049,NaN,13
211,06051,NaN,118
212,06053,NaN,2447
213,06055,NaN,1402
214,06057,NaN,505
215,06059,NaN,38617
216,06061,NaN,2695
217,06063,NaN,54
218,06065,NaN,26315
219,06067,NaN,13284
220,06069,NaN,739
221,06071,NaN,26111
222,06073,NaN,47365
223,06075,NaN,8763
224,06077,NaN,7247
225,06079,NaN,2381
226,06081,NaN,9389
227,06083,NaN,5175
228,06085,NaN,22105
229,06087,NaN,2037
230,06089,NaN,544
231,06091,NaN,9
232,06093,NaN,132
233,06095,NaN,4195
234,06097,NaN,4199
235,06099,NaN,4509
236,06101,NaN,620
237,06103,NaN,245
238,06105,NaN,7
239,06107,NaN,2697
240,06109,NaN,325
241,06111,NaN,9428
242,06113,NaN,2452
243,06115,NaN,522
244,08001,NaN,5764
245,08003,NaN,126
246,08005,NaN,7799
247,08007,NaN,88
248,08009,NaN,8
249,08011,NaN,12
250,08013,NaN,2834
251,08014,NaN,802
252,08015,NaN,226
253,08017,NaN,8
254,08019,NaN,63
255,08021,NaN,28
256,08023,NaN,14
257,08025,NaN,29
258,08027,NaN,15
259,08029,NaN,41
260,08031,NaN,9148
261,08033,NaN,7
262,08035,NaN,3559
263,08037,NaN,992
264,08039,NaN,227
265,08041,NaN,7378
266,08043,NaN,347
267,08045,NaN,596
268,08047,NaN,49
269,08049,NaN,138
270,08051,NaN,145
271,08053,NaN,3
272,08055,NaN,31
273,08057,NaN,3
274,08059,NaN,5691
275,08061,NaN,8
276,08063,NaN,37
277,08065,NaN,99
278,08067,NaN,611
279,08069,NaN,3089
280,08071,NaN,138
281,08073,NaN,39
282,08075,NaN,134
283,08077,NaN,738
284,08079,NaN,4
285,08081,NaN,72
286,08083,NaN,116
287,08085,NaN,255
288,08087,NaN,114
289,08089,NaN,59
290,08091,NaN,53
291,08093,NaN,160
292,08095,NaN,18
293,08097,NaN,459
294,08099,NaN,28
295,08101,NaN,1241
296,08103,NaN,21
297,08105,NaN,63
298,08107,NaN,390
299,08109,NaN,22
300,08111,NaN,11
301,08113,NaN,96
302,08115,NaN,6
303,08117,NaN,672
304,08119,NaN,154
305,08121,NaN,15
306,08123,NaN,2743
307,08125,NaN,39
308,09001,NaN,17331
309,09003,NaN,15839
310,09005,NaN,2390
311,09007,NaN,1883
312,09009,NaN,13326
313,09011,NaN,3684
314,09013,NaN,1530
315,09015,NaN,1488
316,10001,NaN,3344
317,10003,NaN,11456
318,10005,NaN,3513
319,11001,NaN,11677
320,12001,NaN,3350
321,12003,NaN,195
322,12005,NaN,1409
323,12007,NaN,170
324,12009,NaN,7899
325,12011,NaN,50254
326,12013,NaN,127
327,12015,NaN,1553
328,12017,NaN,954
329,12019,NaN,2043
330,12021,NaN,4229
331,12023,NaN,569
332,12027,NaN,283
333,12029,NaN,92
334,12031,NaN,13301
335,12033,NaN,3638
336,12035,NaN,1090
