,County,768,773
0,01001,NaN,59
1,01003,NaN,148
2,01005,NaN,8
3,01007,NaN,15
4,01009,NaN,65
5,01011,NaN,7
6,01013,NaN,14
7,01015,NaN,132
8,01017,NaN,20
9,01019,NaN,27
10,01021,NaN,91
11,01023,NaN,20
12,01025,NaN,24
13,01027,NaN,9
14,01029,NaN,10
15,01031,NaN,29
16,01033,NaN,68
17,01035,NaN,5
18,01037,NaN,19
19,01039,NaN,17
20,01041,NaN,8
21,01043,NaN,83
22,01045,NaN,36
23,01047,NaN,25
24,01049,NaN,66
25,01051,NaN,57
26,01053,NaN,22
27,01055,NaN,78
28,01057,NaN,152
29,01059,NaN,36
30,01061,NaN,25
31,01063,NaN,7
32,01065,NaN,26
33,01067,NaN,16
34,01069,NaN,93
35,01071,NaN,55
36,01073,NaN,410
37,01075,NaN,33
38,01077,NaN,115
39,01079,NaN,42
40,01081,NaN,60
41,01083,NaN,120
42,01085,NaN,2
43,01087,NaN,9
44,01089,NaN,493
45,01091,NaN,62
46,01093,NaN,38
47,01095,NaN,62
48,01097,NaN,518
49,01099,NaN,9
50,01101,NaN,192
51,01103,NaN,180
52,01105,NaN,7
53,01107,NaN,47
54,01109,NaN,23
55,01111,NaN,7
56,01113,NaN,34
57,01115,NaN,68
58,01117,NaN,194
59,01119,NaN,26
60,01121,NaN,125
61,01123,NaN,41
62,01125,NaN,393
63,01127,NaN,52
64,01129,NaN,14
65,01131,NaN,13
66,01133,NaN,38
67,02013,NaN,7
68,02016,NaN,2
69,02020,NaN,725
70,02050,NaN,72
71,02060,NaN,0
72,02068,NaN,1
73,02070,NaN,21
74,02090,NaN,170
75,02100,NaN,36
76,02105,NaN,0
77,02110,NaN,116
78,02122,NaN,267
79,02130,NaN,34
80,02150,NaN,56
81,02158,NaN,37
82,02164,NaN,2
83,02170,NaN,284
84,02180,NaN,178
85,02185,NaN,59
86,02188,NaN,76
87,02195,NaN,5
88,02198,NaN,31
89,02220,NaN,21
90,02230,NaN,3
91,02240,NaN,23
92,02261,NaN,0
93,02275,NaN,0
94,02282,NaN,3
95,02290,NaN,31
96,04001,NaN,142
97,04003,NaN,217
98,04005,NaN,174
99,04007,NaN,81
100,04009,NaN,62
101,04011,NaN,15
102,04012,NaN,23
103,04013,NaN,6047
104,04015,NaN,241
105,04017,NaN,178
106,04019,NaN,1668
107,04021,NaN,603
108,04023,NaN,32
109,04025,NaN,222
110,04027,NaN,241
111,05001,NaN,22
112,05003,NaN,35
113,05005,NaN,50
114,05007,NaN,351
115,05009,NaN,54
116,05011,NaN,9
117,05013,NaN,13
118,05015,NaN,24
119,05017,NaN,8
120,05019,NaN,29
121,05021,NaN,19
122,05023,NaN,31
123,05025,NaN,10
124,05027,NaN,41
125,05029,NaN,29
126,05031,NaN,244
127,05033,NaN,63
128,05035,NaN,63
129,05037,NaN,53
130,05039,NaN,17
131,05041,NaN,10
132,05043,NaN,50
133,05045,NaN,111
134,05047,NaN,15
135,05049,NaN,12
136,05051,NaN,89
137,05053,NaN,36
138,05055,NaN,68
139,05057,NaN,17
140,05059,NaN,49
141,05061,NaN,16
142,05063,NaN,41
143,05065,NaN,11
144,05067,NaN,33
145,05069,NaN,52
146,05071,NaN,38
147,05073,NaN,5
148,05075,NaN,45
149,05077,NaN,20
150,05079,NaN,16
151,05081,NaN,20
152,05083,NaN,32
153,05085,NaN,77
154,05087,NaN,17
155,05089,NaN,52
156,05091,NaN,91
157,05093,NaN,63
158,05095,NaN,7
159,05097,NaN,2
160,05099,NaN,8
161,05101,NaN,4
162,05103,NaN,31
163,05105,NaN,12
164,05107,NaN,14
165,05109,NaN,9
166,05111,NaN,42
167,05113,NaN,23
168,05115,NaN,52
169,05117,NaN,9
170,05119,NaN,462
171,05121,NaN,21
172,05123,NaN,31
173,05125,NaN,142
174,05127,NaN,16
175,05129,NaN,14
176,05131,NaN,86
177,05133,NaN,42
178,05135,NaN,19
179,05137,NaN,24
180,05139,NaN,42
181,05141,NaN,14
182,05143,NaN,346
183,05145,NaN,181
184,05147,NaN,8
185,05149,NaN,31
186,06001,NaN,2963
187,06003,NaN,1
188,06005,NaN,64
