,County,691,696
0,01001,NaN,42
1,01003,NaN,117
2,01005,NaN,12
3,01007,NaN,23
4,01009,NaN,68
5,01011,NaN,7
6,01013,NaN,19
7,01015,NaN,66
8,01017,NaN,28
9,01019,NaN,27
10,01021,NaN,56
11,01023,NaN,9
12,01025,NaN,9
13,01027,NaN,9
14,01029,NaN,10
15,01031,NaN,27
16,01033,NaN,43
17,01035,NaN,7
18,01037,NaN,13
19,01039,NaN,44
20,01041,NaN,11
21,01043,NaN,129
22,01045,NaN,33
23,01047,NaN,16
24,01049,NaN,85
25,01051,NaN,54
26,01053,NaN,10
27,01055,NaN,81
28,01057,NaN,21
29,01059,NaN,39
30,01061,NaN,18
31,01063,NaN,6
32,01065,NaN,22
33,01067,NaN,19
34,01069,NaN,74
35,01071,NaN,68
36,01073,NaN,238
37,01075,NaN,12
38,01077,NaN,132
39,01079,NaN,30
40,01081,NaN,108
41,01083,NaN,81
42,01085,NaN,1
43,01087,NaN,9
44,01089,NaN,361
45,01091,NaN,3
46,01093,NaN,26
47,01095,NaN,94
48,01097,NaN,291
49,01099,NaN,6
50,01101,NaN,108
51,01103,NaN,121
52,01105,NaN,3
53,01107,NaN,10
54,01109,NaN,28
55,01111,NaN,27
56,01113,NaN,42
57,01115,NaN,87
58,01117,NaN,150
59,01119,NaN,7
60,01121,NaN,66
61,01123,NaN,34
62,01125,NaN,190
63,01127,NaN,109
64,01129,NaN,8
65,01131,NaN,5
66,01133,NaN,27
67,02013,NaN,1
68,02016,NaN,2
69,02020,NaN,507
70,02050,NaN,33
71,02060,NaN,0
72,02068,NaN,2
73,02070,NaN,14
74,02090,NaN,120
75,02100,NaN,2
76,02105,NaN,0
77,02110,NaN,48
78,02122,NaN,92
79,02130,NaN,62
80,02150,NaN,20
81,02158,NaN,41
82,02164,NaN,8
83,02170,NaN,227
84,02180,NaN,39
85,02185,NaN,7
86,02188,NaN,42
87,02195,NaN,4
88,02198,NaN,11
89,02220,NaN,11
90,02230,NaN,1
91,02240,NaN,8
92,02261,NaN,0
93,02275,NaN,0
94,02282,NaN,1
95,02290,NaN,2
96,04001,NaN,232
97,04003,NaN,478
98,04005,NaN,530
99,04007,NaN,279
100,04009,NaN,124
101,04011,NaN,27
102,04012,NaN,51
103,04013,NaN,15353
104,04015,NaN,599
105,04017,NaN,575
106,04019,NaN,3190
107,04021,NaN,1817
108,04023,NaN,167
109,04025,NaN,968
110,04027,NaN,343
111,05001,NaN,13
112,05003,NaN,18
113,05005,NaN,143
114,05007,NaN,477
115,05009,NaN,120
116,05011,NaN,14
117,05013,NaN,2
118,05015,NaN,41
119,05017,NaN,8
120,05019,NaN,29
121,05021,NaN,35
122,05023,NaN,73
123,05025,NaN,14
124,05027,NaN,15
125,05029,NaN,60
126,05031,NaN,275
127,05033,NaN,89
128,05035,NaN,59
129,05037,NaN,18
130,05039,NaN,4
131,05041,NaN,11
132,05043,NaN,22
133,05045,NaN,280
134,05047,NaN,18
135,05049,NaN,35
136,05051,NaN,102
137,05053,NaN,36
138,05055,NaN,129
139,05057,NaN,38
140,05059,NaN,51
141,05061,NaN,26
142,05063,NaN,96
143,05065,NaN,36
144,05067,NaN,47
145,05069,NaN,56
146,05071,NaN,43
147,05073,NaN,5
148,05075,NaN,30
149,05077,NaN,10
150,05079,NaN,36
151,05081,NaN,8
152,05083,NaN,19
153,05085,NaN,152
154,05087,NaN,60
155,05089,NaN,70
156,05091,NaN,42
157,05093,NaN,112
158,05095,NaN,7
159,05097,NaN,9
160,05099,NaN,9
161,05101,NaN,31
162,05103,NaN,36
163,05105,NaN,18
164,05107,NaN,17
165,05109,NaN,14
166,05111,NaN,69
167,05113,NaN,9
168,05115,NaN,110
169,05117,NaN,12
170,05119,NaN,419
171,05121,NaN,61
172,05123,NaN,24
173,05125,NaN,164
174,05127,NaN,13
175,05129,NaN,25
176,05131,NaN,255
177,05133,NaN,33
178,05135,NaN,42
179,05137,NaN,32
180,05139,NaN,58
181,05141,NaN,39
182,05143,NaN,351
183,05145,NaN,177
184,05147,NaN,8
185,05149,NaN,40
186,06001,NaN,1078
187,06003,NaN,1
188,06005,NaN,58
189,06007,NaN,190
190,06009,NaN,77
191,06011,NaN,25
192,06013,NaN,809
193,06015,NaN,44
194,06017,NaN,180
195,06019,NaN,1193
196,06021,NaN,29
197,06023,NaN,138
198,06025,NaN,425
199,06027,NaN,37
200,06029,NaN,1430
201,06031,NaN,356
202,06033,NaN,29
203,06035,NaN,52
204,06037,NaN,11784
205,06039,NaN,236
206,06041,NaN,283
207,06043,NaN,28
208,06045,NaN,139
209,06047,NaN,358
210,06049,NaN,8
