,County,628,633
0,01001,NaN,68
1,01003,NaN,295
2,01005,NaN,30
3,01007,NaN,41
4,01009,NaN,113
5,01011,NaN,5
6,01013,NaN,20
7,01015,NaN,266
8,01017,NaN,36
9,01019,NaN,26
10,01021,NaN,59
11,01023,NaN,69
12,01025,NaN,37
13,01027,NaN,38
14,01029,NaN,22
15,01031,NaN,78
16,01033,NaN,76
17,01035,NaN,8
18,01037,NaN,13
19,01039,NaN,70
20,01041,NaN,11
21,01043,NaN,184
22,01045,NaN,71
23,01047,NaN,44
24,01049,NaN,109
25,01051,NaN,145
26,01053,NaN,42
27,01055,NaN,120
28,01057,NaN,28
29,01059,NaN,43
30,01061,NaN,46
31,01063,NaN,13
32,01065,NaN,19
33,01067,NaN,26
34,01069,NaN,150
35,01071,NaN,119
36,01073,NaN,774
37,01075,NaN,61
38,01077,NaN,159
39,01079,NaN,45
40,01081,NaN,106
41,01083,NaN,190
42,01085,NaN,9
43,01087,NaN,29
44,01089,NaN,559
45,01091,NaN,20
46,01093,NaN,45
47,01095,NaN,139
48,01097,NaN,407
49,01099,NaN,24
50,01101,NaN,229
51,01103,NaN,264
52,01105,NaN,5
53,01107,NaN,26
54,01109,NaN,30
55,01111,NaN,37
56,01113,NaN,45
57,01115,NaN,154
58,01117,NaN,296
59,01119,NaN,26
60,01121,NaN,195
61,01123,NaN,105
62,01125,NaN,285
63,01127,NaN,160
64,01129,NaN,26
65,01131,NaN,18
66,01133,NaN,56
67,02013,NaN,6
68,02016,NaN,5
69,02020,NaN,1951
70,02050,NaN,234
71,02060,NaN,0
72,02068,NaN,13
73,02070,NaN,50
74,02090,NaN,660
75,02100,NaN,4
76,02105,NaN,0
77,02110,NaN,117
78,02122,NaN,429
79,02130,NaN,71
80,02150,NaN,142
81,02158,NaN,40
82,02164,NaN,23
83,02170,NaN,759
84,02180,NaN,74
85,02185,NaN,80
86,02188,NaN,134
87,02195,NaN,27
88,02198,NaN,7
89,02220,NaN,19
90,02230,NaN,1
91,02240,NaN,42
92,02261,NaN,0
93,02275,NaN,2
94,02282,NaN,21
95,02290,NaN,35
96,04001,NaN,130
97,04003,NaN,346
98,04005,NaN,368
99,04007,NaN,101
100,04009,NaN,95
101,04011,NaN,31
102,04012,NaN,40
103,04013,NaN,10148
104,04015,NaN,524
105,04017,NaN,275
106,04019,NaN,1829
107,04021,NaN,945
108,04023,NaN,44
109,04025,NaN,472
110,04027,NaN,227
111,05001,NaN,31
112,05003,NaN,26
113,05005,NaN,38
114,05007,NaN,349
115,05009,NaN,61
116,05011,NaN,12
117,05013,NaN,7
118,05015,NaN,20
119,05017,NaN,11
120,05019,NaN,25
121,05021,NaN,40
122,05023,NaN,53
123,05025,NaN,17
124,05027,NaN,30
125,05029,NaN,20
126,05031,NaN,208
127,05033,NaN,121
128,05035,NaN,80
129,05037,NaN,40
130,05039,NaN,3
131,05041,NaN,20
132,05043,NaN,27
133,05045,NaN,156
134,05047,NaN,23
135,05049,NaN,13
136,05051,NaN,109
137,05053,NaN,16
138,05055,NaN,134
139,05057,NaN,27
140,05059,NaN,49
141,05061,NaN,25
142,05063,NaN,104
143,05065,NaN,40
144,05067,NaN,47
145,05069,NaN,34
146,05071,NaN,49
147,05073,NaN,10
148,05075,NaN,46
149,05077,NaN,19
150,05079,NaN,6
151,05081,NaN,18
152,05083,NaN,49
153,05085,NaN,73
154,05087,NaN,21
155,05089,NaN,17
156,05091,NaN,70
157,05093,NaN,123
158,05095,NaN,4
159,05097,NaN,2
160,05099,NaN,18
161,05101,NaN,7
162,05103,NaN,12
163,05105,NaN,24
164,05107,NaN,28
165,05109,NaN,17
166,05111,NaN,53
167,05113,NaN,41
168,05115,NaN,99
169,05117,NaN,3
170,05119,NaN,377
171,05121,NaN,48
172,05123,NaN,43
173,05125,NaN,129
174,05127,NaN,18
175,05129,NaN,4
176,05131,NaN,186
177,05133,NaN,47
178,05135,NaN,44
179,05137,NaN,28
180,05139,NaN,50
181,05141,NaN,30
182,05143,NaN,354
183,05145,NaN,102
184,05147,NaN,9
185,05149,NaN,38
186,06001,NaN,1132
187,06003,NaN,1
188,06005,NaN,129
189,06007,NaN,433
190,06009,NaN,122
