,County,684,689
0,01001,NaN,32
1,01003,NaN,113
2,01005,NaN,12
3,01007,NaN,11
4,01009,NaN,57
5,01011,NaN,2
6,01013,NaN,10
7,01015,NaN,46
8,01017,NaN,17
9,01019,NaN,28
10,01021,NaN,57
11,01023,NaN,4
12,01025,NaN,8
13,01027,NaN,9
14,01029,NaN,7
15,01031,NaN,19
16,01033,NaN,34
17,01035,NaN,6
18,01037,NaN,9
19,01039,NaN,30
20,01041,NaN,10
21,01043,NaN,87
22,01045,NaN,22
23,01047,NaN,14
24,01049,NaN,89
25,01051,NaN,35
26,01053,NaN,11
27,01055,NaN,42
28,01057,NaN,17
29,01059,NaN,31
30,01061,NaN,11
31,01063,NaN,2
32,01065,NaN,10
33,01067,NaN,4
34,01069,NaN,45
35,01071,NaN,37
36,01073,NaN,284
37,01075,NaN,18
38,01077,NaN,90
39,01079,NaN,21
40,01081,NaN,101
41,01083,NaN,52
42,01085,NaN,1
43,01087,NaN,9
44,01089,NaN,185
45,01091,NaN,4
46,01093,NaN,24
47,01095,NaN,52
48,01097,NaN,167
49,01099,NaN,12
50,01101,NaN,74
51,01103,NaN,79
52,01105,NaN,0
53,01107,NaN,14
54,01109,NaN,12
55,01111,NaN,19
56,01113,NaN,28
57,01115,NaN,75
58,01117,NaN,101
59,01119,NaN,7
60,01121,NaN,46
61,01123,NaN,32
62,01125,NaN,143
63,01127,NaN,99
64,01129,NaN,2
65,01131,NaN,7
66,01133,NaN,7
67,02013,NaN,1
68,02016,NaN,2
69,02020,NaN,629
70,02050,NaN,100
71,02060,NaN,0
72,02068,NaN,2
73,02070,NaN,12
74,02090,NaN,148
75,02100,NaN,2
76,02105,NaN,0
77,02110,NaN,46
78,02122,NaN,87
79,02130,NaN,87
80,02150,NaN,11
81,02158,NaN,40
82,02164,NaN,5
83,02170,NaN,315
84,02180,NaN,56
85,02185,NaN,24
86,02188,NaN,46
87,02195,NaN,19
88,02198,NaN,11
89,02220,NaN,9
90,02230,NaN,1
91,02240,NaN,11
92,02261,NaN,0
93,02275,NaN,6
94,02282,NaN,1
95,02290,NaN,2
96,04001,NaN,224
97,04003,NaN,441
98,04005,NaN,456
99,04007,NaN,222
100,04009,NaN,138
101,04011,NaN,26
102,04012,NaN,40
103,04013,NaN,12374
104,04015,NaN,602
105,04017,NaN,501
106,04019,NaN,3013
107,04021,NaN,1884
108,04023,NaN,147
109,04025,NaN,881
110,04027,NaN,264
111,05001,NaN,9
112,05003,NaN,16
113,05005,NaN,104
114,05007,NaN,466
115,05009,NaN,102
116,05011,NaN,15
117,05013,NaN,3
118,05015,NaN,38
119,05017,NaN,2
120,05019,NaN,24
121,05021,NaN,23
122,05023,NaN,71
123,05025,NaN,8
124,05027,NaN,8
125,05029,NaN,41
126,05031,NaN,241
127,05033,NaN,74
128,05035,NaN,39
129,05037,NaN,18
130,05039,NaN,6
131,05041,NaN,15
132,05043,NaN,14
133,05045,NaN,227
134,05047,NaN,18
135,05049,NaN,39
136,05051,NaN,48
137,05053,NaN,18
138,05055,NaN,110
139,05057,NaN,25
140,05059,NaN,35
141,05061,NaN,23
142,05063,NaN,126
143,05065,NaN,36
144,05067,NaN,49
145,05069,NaN,42
146,05071,NaN,35
147,05073,NaN,3
148,05075,NaN,27
149,05077,NaN,22
150,05079,NaN,29
151,05081,NaN,6
152,05083,NaN,14
153,05085,NaN,135
154,05087,NaN,54
155,05089,NaN,57
156,05091,NaN,50
157,05093,NaN,82
158,05095,NaN,2
159,05097,NaN,3
160,05099,NaN,7
161,05101,NaN,16
162,05103,NaN,22
163,05105,NaN,19
164,05107,NaN,17
165,05109,NaN,10
166,05111,NaN,52
167,05113,NaN,7
168,05115,NaN,97
169,05117,NaN,2
170,05119,NaN,469
171,05121,NaN,35
172,05123,NaN,16
173,05125,NaN,137
174,05127,NaN,7
175,05129,NaN,14
176,05131,NaN,176
177,05133,NaN,33
178,05135,NaN,51
179,05137,NaN,40
180,05139,NaN,61
181,05141,NaN,29
182,05143,NaN,352
183,05145,NaN,154
184,05147,NaN,3
185,05149,NaN,27
186,06001,NaN,767
187,06003,NaN,2
188,06005,NaN,51
189,06007,NaN,232
190,06009,NaN,81
191,06011,NaN,35
192,06013,NaN,765
193,06015,NaN,49
194,06017,NaN,211
195,06019,NaN,1131
196,06021,NaN,30
197,06023,NaN,179
198,06025,NaN,608
199,06027,NaN,22
200,06029,NaN,1394
201,06031,NaN,232
202,06033,NaN,57
203,06035,NaN,48
204,06037,NaN,8985
205,06039,NaN,283
206,06041,NaN,245
207,06043,NaN,34
208,06045,NaN,109
209,06047,NaN,399
210,06049,NaN,27
211,06051,NaN,39
212,06053,NaN,432
213,06055,NaN,65
214,06057,NaN,140
215,06059,NaN,2172
216,06061,NaN,443
217,06063,NaN,33
218,06065,NaN,3852
219,06067,NaN,1436
220,06069,NaN,101
221,06071,NaN,3589
222,06073,NaN,3462
223,06075,NaN,443
224,06077,NaN,916
225,06079,NaN,303
226,06081,NaN,423
227,06083,NaN,404
228,06085,NaN,1345
229,06087,NaN,310
230,06089,NaN,218
231,06091,NaN,2
232,06093,NaN,65
233,06095,NaN,355
234,06097,NaN,402
235,06099,NaN,1016
236,06101,NaN,123
237,06103,NaN,64
238,06105,NaN,14
239,06107,NaN,967
240,06109,NaN,77
241,06111,NaN,608
242,06113,NaN,198
