,County,740,745
0,01001,14742,607
1,01003,52649,2206
2,01005,5263,202
3,01007,6107,282
4,01009,14056,659
5,01011,2234,78
6,01013,4784,231
7,01015,30046,1613
8,01017,8181,260
9,01019,4822,395
10,01021,9977,550
11,01023,1778,190
12,01025,6756,292
13,01027,3902,260
14,01029,3382,263
15,01031,12807,660
16,01033,15233,1160
17,01035,2757,151
18,01037,2761,155
19,01039,8910,336
20,01041,3620,191
21,01043,23013,1400
22,01045,11828,478
23,01047,7813,465
24,01049,17619,1072
25,01051,22052,1046
26,01053,9596,358
27,01055,27123,1634
28,01057,4380,254
29,01059,9144,686
30,01061,5842,340
31,01063,1731,67
32,01065,4383,170
33,01067,4220,218
34,01069,23684,1098
35,01071,13988,962
36,01073,175014,8538
37,01075,3412,255
38,01077,22518,1512
39,01079,7088,502
40,01081,36183,1578
41,01083,23342,1332
42,01085,2516,77
43,01087,3667,179
44,01089,82478,5599
45,01091,4532,197
46,01093,7552,469
47,01095,25848,1846
48,01097,107243,3569
49,01099,5010,326
50,01101,52396,1914
51,01103,33760,2076
52,01105,1953,104
53,01107,4857,261
54,01109,7057,434
55,01111,4837,226
56,01113,9483,464
57,01115,23910,1068
58,01117,56338,3257
59,01119,2271,227
60,01121,20841,1071
61,01123,10835,477
62,01125,51690,2496
63,01127,17395,1535
64,01129,3447,185
65,01131,2682,138
66,01133,6919,614
67,02013,860,112
68,02016,1579,96
69,02020,93006,6486
70,02050,8091,388
71,02060,0,0
72,02068,353,22
73,02070,1267,72
74,02090,24559,2615
75,02100,407,28
76,02105,0,0
77,02110,7113,547
78,02122,15200,1085
79,02130,3347,388
80,02150,4350,344
81,02158,3217,232
82,02164,746,38
83,02170,31168,2251
84,02180,3899,537
85,02185,3663,192
86,02188,3377,332
87,02195,626,23
88,02198,1075,137
89,02220,1970,128
90,02230,111,5
91,02240,1749,142
92,02261,0,0
93,02275,427,45
94,02282,434,14
95,02290,1117,67
96,04001,20499,1365
97,04003,28140,2634
98,04005,40683,2481
99,04007,15606,801
100,04009,11112,681
101,04011,2068,108
102,04012,4794,296
103,04013,1183959,61523
104,04015,53318,3627
105,04017,35330,1712
106,04019,234028,15254
107,04021,121256,7408
108,04023,15699,1319
109,04025,44894,2385
110,04027,59258,3916
111,05001,5382,234
112,05003,4732,234
113,05005,8154,387
114,05007,62679,3159
115,05009,8892,463
116,05011,2845,139
117,05013,836,44
118,05015,5744,273
119,05017,2657,75
120,05019,4896,152
121,05021,3810,162
122,05023,5987,305
123,05025,2158,114
124,05027,4908,190
125,05029,5118,230
126,05031,34632,1061
127,05033,15042,687
128,05035,13265,359
129,05037,4463,204
130,05039,1630,65
131,05041,2886,126
132,05043,4361,184
133,05045,32965,1556
134,05047,3625,170
135,05049,2550,127
136,05051,21014,860
137,05053,4104,182
138,05055,14964,593
139,05057,4231,157
140,05059,10378,462
141,05061,3585,101
142,05063,9804,514
143,05065,3683,135
144,05067,5649,195
145,05069,17840,674
146,05071,6274,363
147,05073,1206,44
148,05075,4730,252
149,05077,2790,76
150,05079,4717,131
151,05081,3049,132
152,05083,4754,219
153,05085,18705,777
154,05087,3661,183
155,05089,3106,175
156,05091,8760,331
157,05093,12485,439
158,05095,1844,66
159,05097,1426,61
160,05099,2030,73
161,05101,1651,49
162,05103,5068,221
163,05105,2334,112
164,05107,4582,127
165,05109,2374,86
166,05111,7403,259
167,05113,3830,164
168,05115,17363,878
169,05117,1851,78
170,05119,97075,3283
171,05121,4562,190
172,05123,6813,227
173,05125,29035,1362
174,05127,2137,92
175,05129,1914,87
176,05131,31219,1317
177,05133,5451,195
178,05135,4198,190
179,05137,2626,159
180,05139,8700,353
181,05141,3249,139
182,05143,64034,2597
183,05145,19978,958
184,05147,1590,72
185,05149,6453,314
186,06001,245562,19587
187,06003,124,5
188,06005,8136,664
189,06007,36115,2315
190,06009,6944,622
191,06011,4102,159
192,06013,184046,11231
193,06015,5014,296
194,06017,27397,1581
195,06019,228078,15555
196,06021,6008,326
197,06023,17674,1217
198,06025,58547,3704
199,06027,4226,176
200,06029,214959,13299
201,06031,49822,3579
202,06033,9971,680
203,06035,9801,620
204,06037,2659414,123385
205,06039,38243,2956
206,06041,33987,1905
207,06043,2663,235
208,06045,13983,1204
209,06047,63705,3543
210,06049,891,16
211,06051,3004,125
212,06053,81768,4726
213,06055,23216,1405
214,06057,15784,1265
215,06059,553030,31500
216,06061,64525,3726
