,State,404,409,416,423,430
0,Washington,340708,8487,9043,9475,9850
1,Illinois,1187757,10661,7477,4326,1758
2,California,3573549,36062,39423,46231,54084
3,Arizona,817821,8535,7964,8034,8190
4,Massachusetts,582543,14358,16923,20262,23550
5,Wisconsin,617700,7031,8488,9581,10617
6,Texas,2660791,93015,118841,145418,164767
7,Nebraska,200946,2928,3258,3799,4215
8,Utah,371492,6076,6491,6921,7350
9,Oregon,155787,2007,1551,1054,564
10,Florida,1910921,49161,53099,58002,62575
11,New York,1650303,59333,69333,79505,89663
12,Rhode Island,126588,1547,1079,711,408
13,Georgia,1008660,28649,33510,38131,41392
14,New Hampshire,75588,2592,2942,3314,3721
15,North Carolina,862170,18371,18009,17910,18091
16,New Jersey,792496,27484,31813,36236,39920
17,Colorado,429839,5606,1227,0,0
18,Maryland,382702,3852,1945,161,0
19,Nevada,293980,3495,3774,4252,4706
20,Tennessee,775693,18404,21232,24106,26719
21,Hawaii,27785,617,717,771,787
22,Indiana,662213,4798,3191,1859,359
23,Kentucky,405126,8433,8329,8210,8125
24,Minnesota,485230,6489,7197,7851,8329
25,Oklahoma,424888,NaN,NaN,NaN,NaN
26,Pennsylvania,935822,14488,10830,7642,4261
27,South Carolina,517976,17114,17824,18749,19727
28,District of Columbia,40684,NaN,NaN,NaN,NaN
29,Kansas,296644,3308,3009,2683,2509
30,Missouri,495439,4134,3944,3745,3586
31,Vermont,15284,785,789,794,797
32,Virginia,577174,17568,22396,29408,36311
33,Connecticut,282626,4787,3391,2175,1449
34,Iowa,364136,13237,12128,11813,11964
35,Louisiana,430504,11777,14150,16756,19655
36,Ohio,968874,NaN,NaN,NaN,NaN
37,Michigan,647415,NaN,NaN,NaN,NaN
38,South Dakota,112470,NaN,NaN,NaN,NaN
39,Arkansas,322509,NaN,NaN,NaN,NaN
40,Delaware,87080,2498,2833,3298,3682
41,Mississippi,294994,9196,12769,17646,22125
42,New Mexico,185297,3606,4448,5258,6032
43,North Dakota,99852,NaN,NaN,NaN,NaN
44,Wyoming,54471,NaN,NaN,NaN,NaN
45,Alaska,58647,NaN,NaN,NaN,NaN
46,Maine,44763,1398,1869,2285,2549
47,Alabama,493769,7802,8982,10454,11911
48,Idaho,171462,1988,1977,1991,1993
49,Montana,100003,1261,1270,1256,1258
50,Puerto Rico,100584,NaN,NaN,NaN,NaN
51,Virgin Islands,2646,NaN,NaN,NaN,NaN
52,Guam,7737,NaN,NaN,NaN,NaN
53,West Virginia,132048,1724,1389,1127,693
54,Northern Mariana Islands,143,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
