,State,201,206,213,220,227
0,Washington,63647,4820,6012,6497,6980
1,Illinois,196699,8250,8618,7825,7299
2,California,574231,60187,80655,90787,101445
3,Arizona,187523,5198,4124,2280,601
4,Massachusetts,114532,1629,1455,1235,1082
5,Wisconsin,61061,5769,7708,8507,9366
6,Texas,509581,47007,69127,80624,91191
7,Nebraska,28696,1228,1464,1472,1468
8,Utah,44390,3550,4719,5209,5653
9,Oregon,21488,2396,3209,3655,4124
10,Florida,536961,55330,67002,71391,76332
11,New York,421336,1628,129,0,0
12,Rhode Island,19934,205,224,201,184
13,Georgia,219025,26751,35459,40550,46172
14,New Hampshire,6840,176,195,187,178
15,North Carolina,140375,11097,15095,16877,18479
16,New Jersey,185031,1131,395,0,0
17,Colorado,51020,2300,2728,2751,2770
18,Maryland,96258,4431,4648,4348,4180
19,Nevada,56972,7207,9675,11265,12988
20,Tennessee,123914,16352,21827,25174,28932
21,Hawaii,3638,NaN,NaN,NaN,NaN
22,Indiana,74992,5692,6153,6054,6146
23,Kentucky,35254,3883,4999,5589,6244
24,Minnesota,61516,4642,5446,5553,5722
25,Oklahoma,43963,6210,8768,10424,12253
26,Pennsylvania,124221,3273,3069,2668,2423
27,South Carolina,101159,9394,11210,11877,12603
28,District of Columbia,12807,NaN,NaN,NaN,NaN
29,Kansas,31183,2270,2915,3205,3464
30,Missouri,60359,8464,11505,13481,15747
31,Vermont,1462,NaN,NaN,NaN,NaN
32,Virginia,100749,7273,8064,8027,8106
33,Connecticut,50567,200,252,245,220
34,Iowa,49165,3067,3757,3910,4054
35,Louisiana,131961,NaN,NaN,NaN,NaN
36,Ohio,101731,7959,10014,10763,11514
37,Michigan,97306,NaN,NaN,NaN,NaN
38,South Dakota,9663,383,437,428,423
39,Arkansas,50028,5413,7568,8608,9691
40,Delaware,15634,439,514,500,482
41,Mississippi,67649,8277,10786,12240,13862
42,New Mexico,22444,1582,1976,2110,2232
43,North Dakota,7713,793,994,1093,1204
44,Wyoming,3042,NaN,NaN,NaN,NaN
45,Alaska,3774,662,963,1181,1443
46,Maine,4051,124,156,155,152
47,Alabama,103020,12445,16390,18756,21311
48,Idaho,25104,2970,3971,4621,5308
49,Montana,5017,831,1234,1517,1853
50,Puerto Rico,22821,NaN,NaN,NaN,NaN
51,Virgin Islands,547,NaN,NaN,NaN,NaN
52,Guam,418,NaN,NaN,NaN,NaN
53,West Virginia,7757,932,1235,1405,1596
54,Northern Mariana Islands,49,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
