,County,281,290,297,304,311,318,325
0,01001,2126,84,87,85,90,90,51
1,01003,6768,375,423,446,446,449,255
2,01005,1055,50,59,60,60,59,34
3,01007,861,59,69,72,73,74,42
4,01009,2009,191,229,238,245,250,140
5,01011,651,0,0,0,0,0,0
6,01013,1019,0,0,0,0,0,0
7,01015,4765,211,189,177,170,175,100
8,01017,1380,66,67,67,70,70,41
9,01019,764,31,32,29,30,30,17
10,01021,1923,79,85,86,85,89,51
11,01023,395,6,5,4,5,6,4
12,01025,1387,79,78,77,78,78,44
13,01027,763,34,32,31,31,30,18
14,01029,579,28,24,24,23,25,17
15,01031,1836,179,207,218,223,224,130
16,01033,2102,183,221,237,239,241,139
17,01035,572,0,0,0,0,2,2
18,01037,217,5,7,7,7,10,8
19,01039,1773,106,113,112,116,114,66
20,01041,612,3,5,5,6,4,4
21,01043,2665,395,456,481,481,484,272
22,01045,1849,61,59,57,54,54,30
23,01047,1892,14,14,14,14,13,8
24,01049,3554,265,242,238,236,239,134
25,01051,3278,111,107,108,110,105,61
26,01053,1758,0,1,7,10,12,5
27,01055,4419,413,515,562,562,567,326
28,01057,599,28,27,28,28,28,16
29,01059,2094,44,36,29,31,29,17
30,01061,942,48,46,47,46,45,25
31,01063,345,0,0,0,0,0,0
32,01065,781,12,14,10,11,11,7
33,01067,731,14,11,11,14,14,10
34,01069,4239,83,97,107,107,113,64
35,01071,2253,222,238,244,239,242,140
36,01073,23940,1070,1075,1083,1080,1079,618
37,01075,523,41,45,47,48,47,30
38,01077,2405,228,262,269,273,266,155
39,01079,885,80,87,92,92,91,52
40,01081,6649,174,228,246,252,255,144
41,01083,2970,186,178,178,180,179,101
42,01085,721,0,0,0,0,0,0
43,01087,543,7,7,7,7,7,4
44,01089,9557,347,325,313,297,300,169
45,01091,1046,1,5,7,7,5,3
46,01093,1109,47,57,64,63,61,38
47,01095,4474,159,176,179,179,176,101
48,01097,17123,466,531,551,565,569,317
49,01099,663,0,0,2,3,6,4
50,01101,10503,529,545,556,560,558,311
51,01103,4308,238,225,217,220,220,122
52,01105,599,0,0,0,0,0,0
53,01107,890,31,27,27,27,28,16
54,01109,1364,33,34,34,33,35,20
55,01111,846,46,47,49,48,48,28
56,01113,1983,74,92,96,96,97,54
57,01115,3113,233,232,229,227,224,127
58,01117,7605,526,586,619,634,639,361
59,01119,486,0,0,0,1,0,1
60,01121,2764,101,89,94,104,120,73
61,01123,1372,14,15,23,32,43,29
62,01125,10602,604,681,716,707,703,405
63,01127,2874,179,211,218,223,226,130
64,01129,758,0,0,0,0,2,3
65,01131,571,0,0,0,0,0,0
66,01133,947,36,33,34,31,30,16
67,02013,16,0,0,0,0,0,0
68,02016,99,0,0,0,0,0,0
69,02020,7952,1534,1916,2096,2140,2146,1236
70,02050,424,0,0,0,0,0,0
71,02060,0,0,0,0,0,0,0
72,02068,31,0,0,0,0,0,0
73,02070,59,0,0,0,0,0,0
74,02090,2199,240,250,254,250,255,140
75,02100,12,0,0,0,0,0,0
76,02105,0,0,0,0,0,0,0
77,02110,551,75,103,114,114,114,66
78,02122,1016,117,155,176,178,178,100
79,02130,83,0,0,0,0,0,0
80,02150,111,0,0,0,0,0,0
81,02158,224,54,39,29,29,29,16
82,02164,108,0,0,0,0,0,0
83,02170,1368,0,0,0,0,0,0
84,02180,132,0,0,0,0,0,0
85,02185,271,0,0,0,0,0,0
86,02188,245,0,0,0,0,0,0
87,02195,19,0,0,0,0,0,0
88,02198,35,0,0,0,0,0,0
89,02220,77,0,0,0,0,0,0
90,02230,8,0,0,0,0,0,0
