,County,396,402,409,416,423,430,437
0,01001,6117,99,74,56,47,43,42
1,01003,19433,228,152,105,89,80,79
2,01005,2070,31,20,16,14,14,14
3,01007,2416,20,15,8,7,7,7
4,01009,6042,66,42,28,21,21,21
5,01011,1151,23,15,14,11,9,9
6,01013,1940,29,20,16,14,14,14
7,01015,12940,228,199,184,179,174,182
8,01017,3367,18,9,6,6,7,7
9,01019,1753,7,3,0,0,0,0
10,01021,3785,78,91,115,119,122,119
11,01023,546,0,0,0,0,0,0
12,01025,3419,49,33,24,21,19,20
13,01027,1419,14,13,9,10,11,13
14,01029,1354,15,9,6,7,7,7
15,01031,5208,46,21,11,7,7,7
16,01033,5968,27,10,4,0,0,0
17,01035,1064,14,14,14,14,14,14
18,01037,859,34,27,27,28,28,25
19,01039,3901,87,61,47,42,36,36
20,01041,1426,26,20,15,14,14,12
21,01043,8829,53,27,15,11,8,7
22,01045,4596,87,78,78,74,70,71
23,01047,3331,19,13,13,8,7,9
24,01049,8405,47,26,17,15,16,14
25,01051,9250,128,82,61,51,46,48
26,01053,3741,36,19,10,7,7,7
27,01055,13056,87,50,29,18,16,17
28,01057,1983,15,8,7,7,7,6
29,01059,3957,20,8,6,5,5,6
30,01061,2373,23,10,7,5,7,7
31,01063,864,7,7,5,6,7,7
32,01065,2060,13,7,0,0,0,0
33,01067,1806,28,17,11,10,7,7
34,01069,10002,90,47,27,17,14,14
35,01071,6438,25,8,3,0,0,0
36,01073,70177,569,317,185,129,111,106
37,01075,1294,7,2,0,0,0,0
38,01077,8523,50,19,9,6,3,3
39,01079,2795,32,18,13,13,8,13
40,01081,14798,149,89,54,43,39,40
41,01083,9264,119,68,44,31,27,27
42,01085,1298,11,7,5,1,1,2
43,01087,1393,26,18,15,14,11,14
44,01089,31957,342,157,70,39,29,27
45,01091,2381,31,23,21,20,18,15
46,01093,2736,18,13,8,7,7,7
47,01095,11174,85,56,38,32,31,28
48,01097,35345,395,225,130,90,77,72
49,01099,1652,14,9,7,6,7,6
50,01101,22294,267,171,119,95,87,86
51,01103,13483,86,51,30,21,20,19
52,01105,1045,0,0,0,0,0,0
53,01107,2220,25,18,14,14,13,13
54,01109,2912,30,17,8,7,7,7
55,01111,1604,19,13,8,7,7,7
56,01113,3994,38,25,17,14,14,14
57,01115,8718,109,68,44,32,31,30
58,01117,21604,261,152,91,65,60,61
59,01119,978,6,4,2,3,4,6
60,01121,7400,77,60,48,45,44,40
61,01123,3518,68,55,48,43,40,33
62,01125,23783,247,140,82,63,56,53
63,01127,6447,76,69,63,62,57,57
64,01129,1546,16,11,7,7,7,7
65,01131,1202,18,11,7,7,7,7
66,01133,2439,8,5,0,0,0,0
67,02013,356,7,2,0,0,0,0
68,02016,491,0,0,0,0,0,0
69,02020,26359,262,240,215,210,205,204
70,02050,3529,0,0,0,0,0,0
71,02060,0,0,0,0,0,0,0
72,02068,69,0,0,0,0,0,0
73,02070,197,0,0,0,0,0,0
74,02090,6118,52,64,74,79,79,79
75,02100,27,0,0,0,0,0,0
76,02105,0,0,0,0,0,0,0
77,02110,1220,6,1,0,0,0,0
78,02122,3987,8,6,5,6,4,7
79,02130,339,0,0,0,0,0,0
80,02150,1055,0,0,0,0,0,0
81,02158,1188,0,0,0,0,0,0
82,02164,177,0,0,0,0,0,0
83,02170,8325,186,189,184,181,177,172
84,02180,322,0,0,0,0,0,0
85,02185,1006,0,0,0,0,0,0
86,02188,586,0,0,0,0,0,0
87,02195,54,0,0,0,0,0,0
88,02198,76,0,0,0,0,0,0
89,02220,311,0,0,0,0,0,0
90,02230,19,0,0,0,0,0,0
91,02240,447,0,0,0,0,0,0
92,02261,458,0,0,0,0,0,0
93,02275,28,0,0,0,0,0,0
94,02282,67,0,0,0,0,0,0
95,02290,329,0,0,0,0,0,0
96,04001,10268,148,111,87,73,71,71
97,04003,11020,105,95,82,80,76,75
98,04005,16256,181,123,87,71,67,65
99,04007,6351,80,57,40,39,34,34
100,04009,5261,41,25,19,14,14,14
101,04011,552,4,1,0,0,1,0
102,04012,2379,28,22,18,17,17,18
103,04013,504992,5081,2856,1627,1126,986,945
104,04015,20868,272,209,164,148,138,135
105,04017,15453,172,118,80,61,56,48
106,04019,108341,1129,782,571,469,449,432
107,04021,45439,460,370,323,289,274,259
108,04023,7606,32,25,21,21,21,21
109,04025,16895,92,88,81,79,82,79
110,04027,36286,174,101,61,42,37,32
111,05001,1942,39,26,19,17,14,14
112,05003,1745,19,10,7,7,6,4
113,05005,2781,24,11,7,6,0,3
114,05007,26714,232,99,42,23,14,14
115,05009,3582,44,20,11,7,7,7
116,05011,1316,13,7,7,5,6,6
117,05013,387,11,7,7,7,7,7
118,05015,2709,35,22,14,14,14,14
119,05017,1583,6,0,0,0,0,0
120,05019,1992,36,24,16,14,14,14
121,05021,1663,9,4,0,0,0,0
122,05023,1864,17,9,7,6,7,6
123,05025,910,25,14,9,7,7,7
124,05027,2099,41,27,22,18,19,19
125,05029,2131,22,12,7,7,6,5
126,05031,12682,92,56,37,30,29,30
127,05033,6694,69,37,20,14,14,10
128,05035,5626,41,24,13,9,10,8
129,05037,1889,10,5,3,1,3,2
130,05039,713,9,3,0,0,0,0
131,05041,1304,17,8,7,7,6,7
132,05043,1943,21,10,7,7,7,6
133,05045,11566,99,37,14,5,4,0
134,05047,1607,19,12,7,7,7,7
135,05049,1058,0,0,0,0,0,0
136,05051,9474,158,95,61,49,45,41
137,05053,1538,28,22,18,14,14,14
138,05055,5765,44,19,13,9,10,9
139,05057,1794,35,20,14,12,12,9
140,05059,4713,60,35,23,20,15,15
141,05061,1505,33,26,21,19,16,17
142,05063,3644,36,23,16,14,14,13
143,05065,1641,12,7,6,0,1,3
144,05067,3129,2,0,0,0,0,0
145,05069,8522,97,61,44,35,33,32
146,05071,2686,30,22,16,14,14,13
147,05073,493,7,0,0,0,0,0
148,05075,1994,13,8,6,1,6,7
149,05077,1632,3,0,0,0,0,0
150,05079,3128,0,0,0,0,0,0
151,05081,1116,17,10,7,7,7,7
152,05083,2157,33,24,19,14,15,18
153,05085,6663,132,71,37,23,18,18
154,05087,1395,15,7,7,6,7,7
155,05089,926,11,6,0,0,0,1
156,05091,3732,60,33,21,14,14,13
157,05093,5516,38,20,12,7,7,7
158,05095,822,13,7,7,6,7,7
159,05097,719,7,6,1,0,0,2
160,05099,765,10,7,4,4,4,5
161,05101,679,2,0,0,0,0,0
162,05103,2133,41,25,17,14,14,13
163,05105,793,18,12,9,7,7,7
164,05107,1673,20,12,8,7,7,7
165,05109,947,7,7,3,6,4,4
166,05111,3054,24,14,8,7,2,0
167,05113,1856,40,31,23,22,21,21
168,05115,7619,75,50,38,29,28,27
169,05117,858,21,10,7,7,7,7
170,05119,36706,335,110,38,12,7,5
