,State,214,220,227,234,241
0,Washington,1863,84,75,71,68
1,Illinois,8089,157,171,186,203
2,California,12153,951,970,973,996
3,Arizona,4771,232,200,199,201
4,Massachusetts,8921,112,117,125,131
5,Wisconsin,1081,46,43,46,46
6,Texas,11696,1551,1657,1355,1412
7,Nebraska,378,19,18,18,19
8,Utah,385,23,22,22,22
9,Oregon,417,25,26,23,21
10,Florida,10325,571,46,0,0
11,New York,32851,151,183,199,216
12,Rhode Island,1030,12,14,16,18
13,Georgia,5132,328,261,168,96
14,New Hampshire,429,10,12,15,17
15,North Carolina,2531,144,138,137,133
16,New Jersey,15946,350,380,419,451
17,Colorado,1918,31,36,36,41
18,Maryland,3691,55,50,51,53
19,Nevada,1197,127,120,117,107
20,Tennessee,1567,205,246,268,326
21,Hawaii,47,2,2,2,2
22,Indiana,3220,107,111,115,118
23,Kentucky,872,38,40,38,39
24,Minnesota,1813,71,81,87,84
25,Oklahoma,726,54,50,44,34
26,Pennsylvania,7557,147,164,177,188
27,South Carolina,2504,243,247,243,246
28,District of Columbia,604,NaN,NaN,NaN,NaN
29,Kansas,426,18,17,17,17
30,Missouri,1453,67,65,67,66
31,Vermont,58,0,0,0,0
32,Virginia,2467,93,91,88,88
33,Connecticut,4460,10,10,12,13
34,Iowa,1037,58,57,55,53
35,Louisiana,4746,183,185,165,161
36,Ohio,3978,159,159,167,164
37,Michigan,6659,69,69,70,70
38,South Dakota,161,8,8,8,8
39,Arkansas,687,84,88,103,106
40,Delaware,600,27,27,27,27
41,Mississippi,2240,153,117,111,98
42,New Mexico,745,32,34,36,37
43,North Dakota,136,7,7,7,7
44,Wyoming,37,1,1,1,1
45,Alaska,32,1,1,1,1
46,Maine,131,4,4,4,4
47,Alabama,2013,117,114,112,113
48,Idaho,307,24,17,13,6
49,Montana,90,7,6,6,6
50,Puerto Rico,390,NaN,NaN,NaN,NaN
51,Virgin Islands,11,NaN,NaN,NaN,NaN
52,Guam,6,NaN,NaN,NaN,NaN
53,West Virginia,179,15,12,2,4
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
