,County,424,430,437,444,451,458,465
0,01001,6513,39,30,23,20,16,14
1,01003,20347,128,146,163,167,162,151
2,01005,2212,11,7,7,7,7,7
3,01007,2529,0,0,0,0,0,0
4,01009,6383,14,13,9,7,7,7
5,01011,1194,0,0,0,0,0,0
6,01013,2072,5,0,0,0,0,0
7,01015,14162,104,69,53,45,44,43
8,01017,3466,0,0,0,0,0,0
9,01019,1794,0,0,0,0,0,0
10,01021,4007,38,37,36,35,34,29
11,01023,581,0,0,0,0,0,0
12,01025,3475,0,0,0,0,0,0
13,01027,1480,0,0,0,0,0,0
14,01029,1446,3,0,0,0,0,0
15,01031,5344,0,0,0,0,0,0
16,01033,6122,0,0,0,0,0,0
17,01035,1083,5,0,0,0,0,0
18,01037,944,3,0,0,0,0,2
19,01039,4027,5,0,0,0,0,0
20,01041,1491,7,1,0,0,0,0
21,01043,9289,14,9,7,7,7,6
22,01045,4730,10,4,0,0,0,1
23,01047,3502,1,0,0,0,0,0
24,01049,8674,19,15,15,13,12,12
25,01051,9831,73,65,56,53,51,46
26,01053,3839,0,0,0,0,0,0
27,01055,13604,40,35,33,30,29,27
28,01057,2051,0,0,0,0,0,0
29,01059,4177,0,0,0,0,0,0
30,01061,2426,0,0,0,0,0,0
31,01063,897,0,0,0,0,0,0
32,01065,2147,0,0,0,0,0,0
33,01067,1859,1,0,0,0,0,0
34,01069,10255,37,33,27,25,21,20
35,01071,6705,7,7,4,4,2,3
36,01073,74079,713,761,795,803,771,699
37,01075,1372,0,0,0,0,0,0
38,01077,9024,35,64,102,121,121,111
39,01079,2910,7,3,0,0,0,0
40,01081,15282,73,72,73,77,76,71
41,01083,9670,15,14,10,8,7,7
42,01085,1356,0,0,0,0,0,0
43,01087,1520,5,0,0,0,0,0
44,01089,33268,227,249,271,274,265,244
45,01091,2484,13,9,7,6,7,7
46,01093,3042,6,6,1,0,0,2
47,01095,11803,18,15,13,13,9,7
48,01097,37240,293,302,302,307,289,269
49,01099,1692,0,0,0,0,0,0
50,01101,23426,173,161,153,146,138,126
51,01103,14060,67,57,52,44,42,38
52,01105,1077,0,0,0,0,0,0
53,01107,2319,2,0,0,0,0,0
54,01109,2993,0,0,0,0,0,0
55,01111,1733,3,1,0,0,1,1
56,01113,4191,54,66,80,85,83,79
57,01115,9279,40,35,31,29,28,29
58,01117,22814,253,239,234,229,218,200
59,01119,1023,0,0,0,0,0,0
60,01121,7875,72,55,44,37,31,20
61,01123,3832,23,13,8,7,7,7
62,01125,24844,133,119,115,103,98,92
63,01127,7015,39,31,24,22,19,18
64,01129,1630,0,0,0,0,0,0
65,01131,1247,2,0,0,0,0,0
66,01133,2702,0,0,0,0,0,0
67,02013,364,0,0,0,0,0,0
68,02016,647,0,0,0,0,0,0
69,02020,27633,299,343,390,408,387,361
70,02050,3687,0,0,0,0,0,0
71,02060,0,0,0,0,0,0,0
72,02068,79,0,0,0,0,0,0
73,02070,208,0,0,0,0,0,0
74,02090,6495,90,82,82,86,80,76
75,02100,28,0,0,0,0,0,0
76,02105,0,0,0,0,0,0,0
77,02110,1283,7,1,0,0,0,0
78,02122,4098,9,7,7,7,7,7
79,02130,383,0,0,0,0,0,0
80,02150,1064,0,0,0,0,0,0
81,02158,1219,0,0,0,0,0,0
82,02164,177,0,0,0,0,0,0
83,02170,9439,211,203,186,176,165,152
84,02180,332,0,0,0,0,0,0
85,02185,1031,0,0,0,0,0,0
86,02188,596,0,0,0,0,0,0
87,02195,151,0,0,0,0,0,0
88,02198,84,0,0,0,0,0,0
89,02220,326,0,0,0,0,0,0
90,02230,20,0,0,0,0,0,0
91,02240,573,,,,,,NaN
92,02261,458,0,0,0,0,0,0
93,02275,32,0,0,0,0,0,0
94,02282,72,0,0,0,0,0,0
95,02290,345,0,0,0,0,0,0
96,04001,10772,32,21,12,7,7,7
97,04003,11537,70,53,45,41,37,32
98,04005,16952,64,45,35,28,26,26
99,04007,6496,13,9,7,7,7,7
100,04009,5346,7,1,0,0,0,0
101,04011,563,0,0,0,0,0,0
102,04012,2430,0,0,0,0,0,0
103,04013,521233,1619,923,626,522,459,413
104,04015,21922,131,104,82,70,62,57
105,04017,15595,22,13,5,5,3,4
106,04019,111825,466,291,178,134,117,109
107,04021,48839,930,1140,1309,1335,1223,1012
108,04023,7759,18,19,14,14,14,13
109,04025,18294,78,53,36,29,24,22
110,04027,36690,16,7,2,0,0,1
111,05001,2024,5,0,0,0,0,0
112,05003,1878,7,7,4,2,1,2
113,05005,3027,37,40,42,41,41,35
114,05007,27946,169,133,106,97,88,81
115,05009,3713,7,3,1,0,0,0
116,05011,1342,0,0,0,0,0,0
117,05013,408,0,0,0,0,0,0
118,05015,2739,0,0,0,0,0,0
119,05017,1607,0,0,0,0,0,0
120,05019,2070,6,0,0,0,0,0
121,05021,1714,0,0,0,0,0,0
122,05023,1928,0,0,0,0,0,0
123,05025,938,0,0,0,0,0,0
124,05027,2303,10,6,1,0,0,0
125,05029,2175,0,0,0,0,0,0
126,05031,13019,28,22,16,14,14,13
127,05033,6930,22,14,13,10,7,7
128,05035,5837,7,4,0,0,0,0
129,05037,1912,0,0,0,0,0,0
130,05039,751,0,0,0,0,0,0
131,05041,1352,0,0,0,0,0,0
132,05043,1972,0,0,0,0,0,0
133,05045,12091,95,86,80,79,78,69
134,05047,1666,2,0,0,0,0,0
135,05049,1098,0,0,0,0,0,0
136,05051,9974,19,8,5,0,0,0
137,05053,1625,4,0,0,0,0,0
138,05055,5980,7,4,0,0,0,0
139,05057,1958,7,2,0,0,0,0
140,05059,4954,30,18,14,11,8,7
141,05061,1619,4,0,0,0,0,0
142,05063,3705,0,0,0,0,0,0
143,05065,1649,0,0,0,0,0,0
144,05067,3197,0,0,0,0,0,0
145,05069,8707,19,12,7,7,7,7
146,05071,2861,10,7,4,1,1,1
147,05073,541,0,0,0,0,0,0
148,05075,2064,0,0,0,0,0,0
149,05077,1651,0,0,0,0,0,0
150,05079,3172,0,0,0,0,0,0
151,05081,1205,6,0,0,0,0,0
152,05083,2204,2,0,0,0,0,0
153,05085,6996,23,11,7,4,4,2
154,05087,1423,0,0,0,0,0,0
155,05089,1005,0,0,0,0,0,0
156,05091,4156,20,16,14,14,13,8
157,05093,5722,4,0,0,0,0,0
158,05095,855,0,0,0,0,0,0
159,05097,746,0,0,0,0,0,0
160,05099,813,0,0,0,0,0,0
161,05101,703,0,0,0,0,0,0
162,05103,2271,0,0,0,0,0,0
163,05105,817,0,0,0,0,0,0
164,05107,1728,1,0,0,0,0,0
165,05109,992,0,0,0,0,0,0
166,05111,3105,0,0,0,0,0,0
167,05113,1952,7,2,0,0,0,0
168,05115,7829,17,10,7,6,7,5
169,05117,886,0,0,0,0,0,0
170,05119,38091,154,197,243,262,254,237
171,05121,2048,0,0,0,0,0,0
172,05123,3492,1,0,0,0,0,0
173,05125,11661,31,30,31,28,27,21
174,05127,925,0,0,0,0,0,0
175,05129,667,0,0,0,0,0,0
176,05131,14920,81,65,55,48,43,40
177,05133,2772,10,3,0,0,0,1
178,05135,1542,0,0,0,0,0,0
179,05137,982,0,0,0,0,0,0
180,05139,3872,17,12,7,7,6,4
181,05141,1228,0,0,0,0,0,0
182,05143,29981,143,120,102,91,82,73
183,05145,7739,24,19,14,13,14,12
184,05147,632,0,0,0,0,0,0
185,05149,3401,0,0,0,0,0,0
186,06001,82593,573,558,547,515,507,466
187,06003,86,0,0,0,0,0,0
188,06005,3506,7,2,0,0,0,0
189,06007,11141,32,12,6,2,3,6
190,06009,1968,0,0,0,0,0,0
191,06011,2156,0,0,0,0,0,0
192,06013,64642,522,483,448,417,407,379
193,06015,1095,36,44,54,59,56,48
194,06017,9340,50,98,170,221,216,201
195,06019,97969,759,774,797,794,765,698
196,06021,2261,2,0,0,0,0,0
197,06023,3419,70,58,48,46,43,39
198,06025,27122,19,13,7,6,5,6
199,06027,1377,,,,,,NaN
200,06029,105499,276,250,224,207,191,176
201,06031,22511,134,222,359,423,421,386
202,06033,3240,14,7,5,2,0,0
203,06035,5634,3,0,0,0,0,0
204,06037,1214178,4838,3664,2923,2562,2347,2132
205,06039,15806,80,45,29,20,18,16
206,06041,13545,66,53,43,39,35,34
207,06043,402,0,0,0,0,0,0
208,06045,3908,1,0,0,1,1,4
209,06047,30142,497,627,807,909,884,787
210,06049,467,0,0,0,0,0,0
211,06051,1242,0,0,0,0,0,0
212,06053,42734,83,105,120,130,126,118
213,06055,9247,58,46,38,33,29,30
214,06057,4162,55,53,50,49,47,41
215,06059,264721,999,979,949,919,882,815
216,06061,20493,228,199,182,176,163,151
217,06063,670,0,0,0,0,0,0
218,06065,292967,626,426,311,253,225,203
219,06067,95964,820,760,683,640,621,571
220,06069,5831,13,7,7,5,5,4
221,06071,289773,495,429,361,325,303,280
222,06073,267728,2063,1658,1350,1185,1082,984
223,06075,34820,70,25,9,2,0,0
224,06077,68714,499,1291,2733,3638,3648,3259
225,06079,20189,58,173,370,498,519,485
226,06081,39765,123,53,22,13,7,7
227,06083,32859,240,219,205,199,191,173
228,06085,113552,744,747,752,751,708,668
229,06087,15196,169,116,78,66,60,53
230,06089,11113,26,14,10,7,7,7
231,06091,101,0,0,0,0,0,0
232,06093,1850,9,7,7,7,6,7
233,06095,30745,194,201,219,216,216,195
234,06097,28981,179,127,89,72,67,61
235,06099,58140,757,832,900,923,886,787
236,06101,9042,58,68,77,87,88,85
237,06103,5213,29,27,22,22,21,18
238,06105,384,0,0,0,0,0,0
239,06107,48770,138,120,115,110,103,95
240,06109,4008,1,0,0,0,0,0
241,06111,79090,232,154,109,88,78,74
242,06113,13131,78,53,41,32,28,28
243,06115,5903,15,21,22,22,21,16
