,County,375,381,388,395,402,409,416
0,01001,5669,213,206,209,208,197,187
1,01003,18126,799,883,1028,1109,1099,1063
2,01005,1951,109,129,148,156,155,144
3,01007,2307,47,37,30,25,25,21
4,01009,5713,179,187,212,221,213,205
5,01011,1086,49,51,51,54,53,49
6,01013,1812,44,42,40,40,38,40
7,01015,12011,363,343,337,335,326,313
8,01017,3203,189,159,141,137,129,117
9,01019,1704,34,25,22,20,19,15
10,01021,3544,69,55,45,42,42,40
11,01023,535,7,7,13,14,14,14
12,01025,3227,222,224,229,223,206,183
13,01027,1328,26,22,21,21,25,26
14,01029,1281,25,20,16,15,15,14
15,01031,4915,188,185,194,189,192,177
16,01033,5736,216,228,256,262,258,240
17,01035,1007,31,28,28,27,29,30
18,01037,678,35,37,45,48,49,48
19,01039,3581,170,219,266,288,274,239
20,01041,1312,51,43,39,36,36,33
21,01043,8551,242,219,198,191,181,176
22,01045,4290,143,140,153,157,154,152
23,01047,3224,70,56,51,49,47,47
24,01049,8133,197,184,170,159,153,150
25,01051,8602,317,348,373,388,381,362
26,01053,3523,116,88,64,57,51,51
27,01055,12515,363,358,408,428,426,402
28,01057,1856,75,65,62,55,50,50
29,01059,3842,72,57,45,41,41,40
30,01061,2258,94,91,91,90,90,82
31,01063,801,14,13,12,11,13,13
32,01065,1958,65,52,42,36,34,31
33,01067,1675,30,23,14,15,18,20
34,01069,9471,388,463,628,713,723,672
35,01071,6245,226,251,277,287,281,260
36,01073,66884,1799,1485,1279,1178,1137,1095
37,01075,1248,19,16,15,14,14,14
38,01077,8180,241,208,187,175,173,168
39,01079,2647,79,85,94,103,100,97
40,01081,13829,389,231,138,104,95,92
41,01083,8676,252,233,224,215,219,205
42,01085,1232,52,50,48,44,43,39
43,01087,1288,60,59,59,60,60,59
44,01089,29680,1223,1377,1618,1739,1762,1683
45,01091,2188,59,56,48,43,43,40
46,01093,2613,57,40,33,29,26,22
47,01095,10780,247,219,201,192,188,180
48,01097,33060,1269,1396,1582,1690,1658,1573
49,01099,1569,25,16,10,7,7,7
50,01101,20921,799,732,712,696,672,652
