,County,326,332,339,346,353,360,367
0,01001,3300,256,246,232,225,202,186
1,01003,10806,999,957,905,857,817,772
2,01005,1272,38,42,43,43,45,42
3,01007,1441,79,68,60,53,50,47
4,01009,3776,435,405,347,316,280,241
5,01011,728,0,0,0,0,0,0
6,01013,1330,7,7,7,7,7,7
7,01015,7813,755,642,544,487,464,436
8,01017,2013,127,130,139,142,132,126
9,01019,1197,81,83,91,88,87,81
10,01021,2547,77,63,45,39,37,35
11,01023,454,7,7,9,8,9,9
12,01025,2041,129,133,123,114,106,99
13,01027,1003,39,41,45,49,49,45
14,01029,882,7,7,5,7,7,9
15,01031,2921,259,267,271,270,256,228
16,01033,3843,276,242,203,185,169,149
17,01035,778,48,67,90,103,100,88
18,01037,433,45,42,40,46,47,48
19,01039,2525,70,61,46,44,40,40
20,01041,778,14,16,16,18,16,15
21,01043,5700,567,572,536,492,461,404
22,01045,2767,198,211,217,215,206,193
23,01047,2490,60,62,58,56,57,54
24,01049,5834,499,523,530,514,472,409
25,01051,4959,508,525,517,503,460,404
26,01053,2262,7,8,12,19,21,20
27,01055,7977,786,778,735,699,631,544
28,01057,1168,74,66,55,50,48,45
29,01059,2865,50,39,31,28,27,25
30,01061,1409,77,76,73,69,71,65
31,01063,546,0,0,0,0,0,0
32,01065,1132,8,10,13,14,13,14
33,01067,989,1,0,0,4,7,7
34,01069,6062,408,399,403,407,384,353
35,01071,4361,248,211,162,138,124,118
36,01073,40709,5152,5748,6174,6257,5920,5172
37,01075,855,68,66,62,59,54,50
38,01077,5078,425,388,356,334,314,289
39,01079,1585,152,148,142,138,128,120
40,01081,8744,732,1033,1438,1642,1634,1519
41,01083,5315,505,526,516,505,471,420
42,01085,858,0,0,0,0,0,0
43,01087,843,66,72,80,81,79,73
44,01089,17030,2047,2075,2069,2041,1964,1836
45,01091,1473,0,0,0,0,2,7
46,01093,1684,137,145,147,143,134,121
47,01095,7801,689,652,612,560,523,473
48,01097,22169,1536,1923,2410,2671,2709,2550
49,01099,922,81,98,125,138,134,125
50,01101,13783,935,1254,1598,1746,1672,1427
51,01103,8492,807,774,712,668,620,550
52,01105,745,0,0,0,0,0,0
53,01107,1414,62,56,52,49,45,44
54,01109,1737,56,61,63,69,67,64
55,01111,1128,39,37,35,38,35,36
56,01113,2463,148,178,217,237,241,230
57,01115,5261,591,628,661,658,613,534
58,01117,12705,1139,1048,997,948,903,866
59,01119,666,36,45,52,57,57,50
60,01121,4335,154,100,63,51,42,33
61,01123,2055,16,14,16,23,23,21
62,01125,15513,1511,1829,2098,2153,2023,1700
63,01127,4424,317,281,228,204,183,170
64,01129,1026,0,0,0,0,4,7
65,01131,779,5,7,7,7,7,7
66,01133,1637,97,80,62,54,48,46
67,02013,40,0,0,0,0,0,0
68,02016,161,,,,,,NaN
69,02020,20350,2065,2567,3032,3174,2979,2498
70,02050,1960,0,0,0,0,0,0
71,02060,0,0,0,0,0,0,0
72,02068,56,1,0,0,0,0,0
73,02070,109,0,0,0,0,0,0
74,02090,4286,441,593,759,829,799,716
75,02100,20,0,0,0,0,0,0
76,02105,0,0,0,0,0,0,0
77,02110,961,42,36,35,33,31,30
78,02122,3255,372,336,339,345,335,321
79,02130,223,0,0,0,0,0,0
80,02150,697,,,,,,NaN
81,02158,626,0,0,0,0,0,0
82,02164,153,0,0,0,0,0,0
83,02170,5471,928,1019,1141,1178,1122,981
84,02180,254,0,0,0,0,0,0
85,02185,661,0,0,0,0,0,0
86,02188,385,0,0,0,0,0,0
87,02195,28,0,0,0,0,0,0
88,02198,65,,,,,,NaN
89,02220,237,0,0,0,0,0,0
90,02230,14,0,0,0,0,0,0
91,02240,358,0,0,0,0,0,0
92,02261,298,,,,,,NaN
93,02275,23,0,0,0,0,0,0
94,02282,52,0,0,0,0,0,0
95,02290,190,,,,,,NaN
96,04001,6503,501,549,564,565,541,488
97,04003,5111,951,926,861,798,721,601
98,04005,9130,638,652,637,628,607,571
99,04007,3630,320,330,317,311,297,259
100,04009,2610,215,180,154,138,131,124
101,04011,326,,,,,,NaN
102,04012,1073,155,177,204,213,204,180
103,04013,253686,25790,27751,29303,29579,28144,24985
104,04015,8456,1422,1608,1689,1683,1518,1255
105,04017,9647,144,117,90,95,112,127
106,04019,51647,8873,10511,11683,11774,10757,8979
107,04021,21286,2558,2476,2245,2032,1839,1513
108,04023,4945,0,0,0,0,0,4
109,04025,8008,1337,1319,1302,1282,1242,1137
110,04027,22384,733,635,483,390,351,330
111,05001,1099,46,44,38,35,35,34
112,05003,1056,156,271,402,445,392,290
113,05005,1663,111,91,74,67,67,65
114,05007,14302,1146,957,795,717,674,639
115,05009,2165,200,166,147,134,129,119
116,05011,689,11,19,23,28,29,29
117,05013,177,8,7,6,5,5,6
118,05015,1753,154,142,131,119,115,99
119,05017,1310,13,14,14,14,14,14
120,05019,1068,62,50,38,35,34,33
121,05021,1125,60,47,34,28,28,27
122,05023,899,81,82,76,76,75,69
123,05025,468,32,44,53,55,55,49
124,05027,1322,114,118,111,106,101,93
125,05029,927,153,161,164,156,141,119
126,05031,8413,704,684,674,645,616,559
127,05033,3678,253,228,196,179,162,151
128,05035,3709,191,173,151,148,136,129
129,05037,1091,81,69,60,52,51,48
130,05039,388,36,48,63,67,63,58
131,05041,749,65,62,60,58,57,50
132,05043,1136,242,229,206,180,152,115
133,05045,5972,714,793,864,865,820,721
134,05047,935,53,46,38,35,33,34
135,05049,636,46,42,40,38,39,36
136,05051,4583,422,413,406,392,376,349
137,05053,748,76,70,63,62,57,55
138,05055,3749,367,334,288,257,236,214
139,05057,1019,79,81,83,81,75,71
140,05059,3163,82,73,60,60,55,59
141,05061,929,56,58,60,62,59,54
142,05063,2351,133,129,129,128,121,112
143,05065,1070,25,17,14,14,12,12
144,05067,2421,78,48,26,17,15,16
145,05069,5691,168,135,105,90,82,76
146,05071,1475,106,115,120,121,111,101
147,05073,291,0,0,0,0,1,1
148,05075,1333,50,39,31,28,29,28
149,05077,1325,18,29,37,39,42,41
150,05079,2665,,,,,,NaN
151,05081,694,21,20,15,14,14,14
152,05083,1153,177,312,432,453,359,233
153,05085,3256,261,229,206,190,183,172
154,05087,821,96,95,98,100,93,81
155,05089,524,25,19,14,15,14,16
156,05091,2341,65,61,53,53,49,48
157,05093,3796,147,132,107,99,94,92
158,05095,372,25,33,38,43,41,38
159,05097,397,51,76,98,106,98,82
160,05099,518,32,30,30,28,28,28
161,05101,498,0,0,0,0,0,0
162,05103,1052,178,148,126,113,104,94
163,05105,314,37,35,36,34,35,33
164,05107,1075,0,0,0,5,7,8
165,05109,494,72,93,114,116,112,95
166,05111,1973,18,15,14,14,14,13
167,05113,1020,151,136,121,113,99,84
168,05115,4374,259,230,187,164,153,141
169,05117,416,28,28,28,29,28,28
170,05119,19795,1708,1881,1993,2069,1938,1793
171,05121,1199,37,23,15,12,12,9
172,05123,2352,112,131,138,143,135,126
173,05125,6139,668,619,563,534,493,445
174,05127,469,43,43,43,42,41,37
175,05129,406,5,5,5,7,7,7
176,05131,8079,512,585,622,632,603,535
177,05133,1863,0,0,1,4,6,7
178,05135,870,83,72,62,57,53,50
179,05137,594,7,11,14,14,16,15
180,05139,1836,173,188,195,194,185,170
181,05141,560,116,132,152,157,146,126
182,05143,18041,1384,1756,2059,2195,2063,1778
183,05145,3560,135,124,123,121,120,119
184,05147,265,30,38,48,51,49,44
185,05149,1947,63,59,50,44,41,35
186,06001,37027,4442,4114,3727,3458,3393,3253
187,06003,63,0,0,0,0,0,0
188,06005,1513,637,634,539,451,338,213
189,06007,4972,555,527,520,501,501,494
190,06009,708,172,202,250,274,281,255
191,06011,945,149,180,205,216,201,174
192,06013,29599,3736,3786,3910,3876,3772,3674
193,06015,536,175,211,255,274,256,217
194,06017,3754,970,1027,1118,1154,1131,1034
195,06019,43756,3596,5277,7448,8285,8050,7074
196,06021,1143,158,171,180,183,171,155
197,06023,1231,251,288,330,358,371,352
198,06025,18947,693,572,415,333,287,275
199,06027,388,0,0,0,0,0,0
200,06029,49939,6607,10238,14226,15840,14286,11351
201,06031,13205,1489,1572,1647,1635,1516,1363
202,06033,1232,261,346,457,516,496,445
203,06035,3127,0,0,0,0,0,0
204,06037,525486,94154,114552,127679,127103,110616,85569
205,06039,7765,1292,1643,1912,1919,1673,1287
206,06041,8410,464,538,641,692,689,672
207,06043,178,23,24,27,30,28,29
208,06045,1931,267,271,295,302,295,294
209,06047,14483,1909,2087,2128,2071,1844,1472
210,06049,240,0,0,0,0,0,0
211,06051,700,30,30,29,28,27,26
212,06053,18596,1691,1354,1100,980,924,873
213,06055,4113,752,848,944,964,919,837
214,06057,1981,401,334,289,259,249,236
215,06059,102514,17652,19912,21717,22245,21337,19760
216,06061,9390,1647,1316,1051,935,879,860
217,06063,340,77,91,107,112,109,102
218,06065,118335,31874,43149,48569,46124,36064,23696
219,06067,48319,6921,7082,7239,7151,6909,6467
220,06069,2447,397,458,503,533,483,408
221,06071,126738,28301,48565,68862,72729,59163,39767
222,06073,107372,11474,9301,7394,6515,6180,5951
223,06075,18413,1758,1626,1477,1424,1389,1344
224,06077,32200,7118,11611,15440,15673,12258,7855
225,06079,7462,1294,2371,3932,4725,4526,3860
226,06081,17724,2678,3330,4083,4510,4458,4247
227,06083,13174,1355,1914,2613,2987,3095,2938
228,06085,48015,8247,8561,8739,8760,8561,8141
229,06087,5905,853,1005,1187,1239,1241,1179
230,06089,6853,1543,2587,3642,3955,3386,2404
231,06091,27,0,0,0,0,0,0
232,06093,914,138,140,150,153,153,149
233,06095,12748,1301,1185,1123,1108,1063,1026
234,06097,14705,1394,1448,1514,1548,1536,1478
235,06099,26744,2989,3006,2973,2896,2685,2392
236,06101,4717,698,672,661,637,596,561
237,06103,2357,438,484,516,514,481,412
238,06105,225,14,15,17,18,18,19
239,06107,25333,3148,3745,4161,4238,3865,3199
240,06109,1547,303,385,476,509,485,409
241,06111,25955,2877,2489,2170,1973,1912,1860
242,06113,6117,743,828,899,950,921,875
243,06115,2820,276,213,155,141,120,83
244,08001,35145,2911,3078,3132,3074,2828,2448
245,08003,798,127,131,136,129,120,99
246,08005,32946,2961,2819,2713,2615,2515,2361
247,08007,414,112,117,120,116,103,93
248,08009,154,0,0,0,0,0,0
249,08011,664,111,114,98,87,79,63
250,08013,12948,910,862,877,892,866,866
251,08014,2446,158,120,89,76,70,71
252,08015,821,85,106,124,134,131,116
253,08017,85,0,0,0,0,0,0
254,08019,232,19,17,14,15,15,14
255,08021,245,32,38,42,47,44,42
256,08023,113,0,0,0,0,0,0
257,08025,1430,44,23,13,7,7,7
258,08027,120,4,6,7,7,7,7
259,08029,1073,283,291,282,266,229,186
260,08031,42578,3048,3614,4323,4629,4559,4140
261,08033,40,0,0,0,0,0,0
262,08035,13504,1292,1126,961,884,849,802
263,08037,2851,269,286,307,312,299,285
264,08039,817,106,104,104,103,99,92
265,08041,35123,3999,3022,2202,1821,1664,1545
266,08043,3701,374,262,176,141,123,108
267,08045,2995,445,444,425,404,375,322
268,08047,105,7,5,2,0,0,0
269,08049,521,79,76,78,77,75,67
270,08051,542,18,21,23,23,22,21
271,08053,12,0,0,0,0,0,0
272,08055,236,17,14,12,12,10,10
273,08057,25,0,0,0,0,0,0
274,08059,25748,2532,2094,1681,1513,1388,1284
275,08061,53,7,7,3,0,1,0
276,08063,390,0,0,0,0,0,0
277,08065,354,46,42,41,39,36,32
278,08067,1889,186,125,82,68,63,58
279,08069,13069,1478,1493,1503,1502,1466,1409
280,08071,374,0,0,0,0,0,0
281,08073,691,9,7,5,7,3,4
282,08075,2757,178,138,106,89,78,75
283,08077,7515,535,393,284,235,214,204
284,08079,37,0,0,0,0,0,0
285,08081,428,14,14,13,14,15,20
286,08083,990,130,114,105,94,91,84
287,08085,1632,263,195,153,133,123,116
288,08087,1901,162,153,142,138,130,116
289,08089,1305,414,352,279,226,184,138
290,08091,137,5,0,0,0,0,0
291,08093,314,39,38,36,36,35,35
292,08095,206,0,0,0,0,0,0
293,08097,682,105,111,121,118,113,99
294,08099,865,124,107,89,77,69,58
295,08101,11415,1312,900,604,463,384,319
296,08103,221,2,0,0,0,0,0
297,08105,299,33,30,32,34,32,32
