,State,390,395,402,409,416,423,430,437,444
0,Washington,4675,174,164,156,147,140,132,125,119
1,Illinois,22166,436,391,351,315,282,253,227,204
2,California,47119,3024,2882,2747,2618,2495,2378,2267,2160
3,Arizona,14978,879,851,823,796,770,745,721,697
4,Massachusetts,15517,431,419,407,396,385,374,364,353
5,Wisconsin,6749,190,177,165,154,144,134,125,117
6,Texas,41336,1925,1791,1666,1550,1442,1342,1248,1161
7,Nebraska,2003,31,26,22,18,16,13,11,9
8,Utah,1796,68,65,62,59,57,54,52,50
9,Oregon,2137,39,30,22,17,12,9,7,5
10,Florida,28934,1142,1114,1088,1061,1036,1011,987,963
11,New York,46000,1092,1028,967,910,856,805,757,712
12,Rhode Island,2334,45,38,32,26,22,18,15,13
13,Georgia,15928,857,838,819,800,782,765,748,731
14,New Hampshire,1135,40,35,31,27,24,21,19,17
15,North Carolina,10501,598,635,674,716,760,807,857,910
16,New Jersey,22466,471,452,434,416,399,383,368,353
17,Colorado,5826,88,75,64,55,47,40,35,29
18,Maryland,7580,216,207,198,190,182,174,167,160
19,Nevada,4720,207,195,184,173,163,154,145,137
20,Tennessee,10937,855,941,1035,1139,1253,1379,1517,1670
21,Hawaii,425,10,10,10,10,10,10,11,11
22,Indiana,12191,328,302,278,255,235,216,199,183
23,Kentucky,4291,268,249,231,214,199,184,171,159
24,Minnesota,6446,76,62,50,41,33,27,22,17
25,Oklahoma,4041,244,239,233,228,222,217,212,207
26,Pennsylvania,23086,674,570,482,408,345,291,246,208
27,South Carolina,8034,745,868,1012,1179,1373,1600,1864,2172
28,District of Columbia,980,35,36,37,38,39,40,41,42
29,Kansas,4370,230,222,214,207,200,193,186,180
30,Missouri,7775,312,305,297,290,283,276,269,262
31,Vermont,190,6,5,4,4,3,3,3,2
32,Virginia,7016,493,550,613,684,763,851,949,1059
33,Connecticut,7447,182,177,171,166,161,156,151,146
34,Iowa,5237,169,166,163,160,157,154,152,149
35,Louisiana,9325,188,161,138,118,101,86,74,63
36,Ohio,16394,524,525,526,527,529,530,531,532
37,Michigan,16130,280,250,224,200,179,160,143,128
38,South Dakota,1844,31,27,23,20,17,15,13,11
39,Arkansas,5275,164,135,112,92,76,63,52,43
40,Delaware,1283,37,36,34,33,31,30,29,28
41,Mississippi,6464,178,152,130,111,95,81,69,59
42,New Mexico,3538,116,106,97,89,81,74,68,62
43,North Dakota,1461,10,8,6,5,4,3,2,2
44,Wyoming,647,22,20,18,16,15,13,12,11
45,Alaska,282,2,2,1,1,1,1,0,0
46,Maine,649,22,19,16,14,12,11,9,8
47,Alabama,9244,906,1036,1184,1354,1548,1770,2023,2314
48,Idaho,1803,39,34,30,27,24,21,19,17
49,Montana,1328,53,52,50,48,47,45,44,43
50,Puerto Rico,1920,47,44,40,37,34,32,29,27
51,Virgin Islands,25,0,0,0,0,0,0,0,0
52,Guam,130,0,0,0,0,0,0,0,0
53,West Virginia,2212,82,71,62,54,47,41,36,31
54,Northern Mariana Islands,2,0,0,0,0,0,0,0,0
55,American Samoa,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
