,State,340,346,353,360,367
0,Washington,3184,113,118,126,127
1,Illinois,17336,580,685,795,874
2,California,24282,2162,2688,3200,3722
3,Arizona,8427,423,473,529,565
4,Massachusetts,12110,331,385,443,484
5,Wisconsin,5039,249,273,303,311
6,Texas,26966,1147,1291,1431,1571
7,Nebraska,1559,81,108,137,148
8,Utah,1214,124,129,138,139
9,Oregon,1427,126,167,211,246
10,Florida,21212,670,683,694,705
11,New York,37411,746,942,1138,1332
12,Rhode Island,1704,86,113,143,163
13,Georgia,10689,391,401,412,415
14,New Hampshire,708,52,65,79,88
15,North Carolina,6549,350,361,374,380
16,New Jersey,18630,342,412,486,545
17,Colorado,4610,309,407,512,588
18,Maryland,5712,216,277,346,391
19,Nevada,2950,197,247,303,339
20,Tennessee,6512,524,557,594,615
21,Hawaii,285,9,10,13,13
22,Indiana,7843,400,472,551,601
23,Kentucky,2555,169,178,192,194
24,Minnesota,5206,227,285,349,381
25,Oklahoma,2370,184,201,223,232
26,Pennsylvania,14969,861,1121,1382,1631
27,South Carolina,5155,179,197,219,228
28,District of Columbia,768,19,25,21,22
29,Kansas,2503,188,236,290,315
30,Missouri,5471,238,266,298,317
31,Vermont,127,9,14,18,21
32,Virginia,4854,207,213,220,221
33,Connecticut,5791,178,222,270,301
34,Iowa,3744,163,225,293,316
35,Louisiana,7291,178,216,259,288
36,Ohio,8509,551,602,654,697
37,Michigan,12690,433,557,687,792
38,South Dakota,1446,52,64,80,75
39,Arkansas,3482,156,182,213,225
40,Delaware,897,42,48,56,60
41,Mississippi,4606,170,212,261,289
42,New Mexico,2346,122,161,206,228
43,North Dakota,1266,29,38,50,47
44,Wyoming,373,25,30,38,38
45,Alaska,200,12,16,20,20
46,Maine,323,31,39,49,54
47,Alabama,4691,262,295,333,353
48,Idaho,1354,85,102,124,130
49,Montana,924,30,26,25,15
50,Puerto Rico,1445,NaN,NaN,NaN,NaN
51,Virgin Islands,23,NaN,NaN,NaN,NaN
52,Guam,121,NaN,NaN,NaN,NaN
53,West Virginia,1254,118,153,193,217
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
