,State,390,395,402,409,416
0,Washington,4675,175,163,167,165
1,Illinois,22166,364,384,378,380
2,California,47119,2582,2702,2666,2678
3,Arizona,14978,764,703,721,715
4,Massachusetts,15517,426,411,415,414
5,Wisconsin,6749,129,145,140,142
6,Texas,41336,1915,2112,2053,2072
7,Nebraska,2003,37,43,41,41
8,Utah,1796,60,67,65,66
9,Oregon,2137,68,60,63,62
10,Florida,28934,1056,1126,1105,1112
11,New York,46000,1015,999,1004,1002
12,Rhode Island,2334,64,62,63,62
13,Georgia,15928,695,800,769,779
14,New Hampshire,1135,40,52,48,50
15,North Carolina,10501,534,644,611,622
16,New Jersey,22466,454,455,455,455
17,Colorado,5826,93,120,112,115
18,Maryland,7580,180,180,180,180
19,Nevada,4720,174,174,174,174
20,Tennessee,10937,537,649,616,627
21,Hawaii,425,11,11,11,11
22,Indiana,12191,346,317,326,323
23,Kentucky,4291,237,249,245,247
24,Minnesota,6446,78,102,95,97
25,Oklahoma,4041,208,208,208,208
26,Pennsylvania,23086,626,685,668,673
27,South Carolina,8034,422,497,474,482
28,District of Columbia,980,NaN,NaN,NaN,NaN
29,Kansas,4370,228,180,194,189
30,Missouri,7775,257,266,263,264
31,Vermont,190,8,13,12,12
32,Virginia,7016,260,334,312,319
33,Connecticut,7447,153,168,164,165
34,Iowa,5237,160,145,150,148
35,Louisiana,9325,184,229,215,220
36,Ohio,16394,1559,1026,1186,1132
37,Michigan,16130,232,220,224,223
38,South Dakota,1844,29,29,29,29
39,Arkansas,5275,177,214,203,207
40,Delaware,1283,32,35,34,34
41,Mississippi,6464,179,190,186,188
42,New Mexico,3538,102,103,103,103
43,North Dakota,1461,8,9,9,9
44,Wyoming,647,17,22,21,21
45,Alaska,282,8,6,7,7
46,Maine,649,27,28,28,28
47,Alabama,9244,635,640,638,639
48,Idaho,1803,36,36,36,36
49,Montana,1328,34,67,57,60
50,Puerto Rico,1920,NaN,NaN,NaN,NaN
51,Virgin Islands,25,NaN,NaN,NaN,NaN
52,Guam,130,NaN,NaN,NaN,NaN
53,West Virginia,2212,82,91,88,89
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
