,State,383,388,395,402,409
0,Washington,4451,168,169,169,169
1,Illinois,21779,496,511,506,508
2,California,44494,3188,3131,3148,3143
3,Arizona,14055,912,877,887,884
4,Massachusetts,15054,438,504,484,491
5,Wisconsin,6614,170,190,184,186
6,Texas,39482,2294,2372,2349,2356
7,Nebraska,1968,41,53,50,51
8,Utah,1738,77,77,77,77
9,Oregon,2024,69,76,74,75
10,Florida,27815,1216,1216,1216,1216
11,New York,44969,1212,1235,1228,1230
12,Rhode Island,2236,66,80,76,77
13,Georgia,15130,814,808,810,809
14,New Hampshire,1106,60,69,66,67
15,North Carolina,9991,651,675,668,670
16,New Jersey,22011,502,568,548,555
17,Colorado,5733,115,153,141,145
18,Maryland,7372,219,253,243,246
19,Nevada,4522,224,189,200,196
20,Tennessee,10566,680,607,629,622
21,Hawaii,417,16,17,17,17
22,Indiana,11875,899,415,560,512
23,Kentucky,4091,281,244,255,251
24,Minnesota,6370,104,115,111,113
25,Oklahoma,3817,264,221,234,230
26,Pennsylvania,22443,852,1016,967,983
27,South Carolina,7690,575,489,515,506
28,District of Columbia,956,NaN,NaN,NaN,NaN
29,Kansas,4167,195,161,171,168
30,Missouri,7452,286,250,261,257
31,Vermont,183,10,15,14,14
32,Virginia,6820,341,395,379,384
33,Connecticut,7282,194,220,213,215
34,Iowa,5110,265,182,207,199
35,Louisiana,9142,281,286,284,285
36,Ohio,11695,456,494,482,486
37,Michigan,15863,324,284,296,292
38,South Dakota,1809,38,40,40,40
39,Arkansas,5106,228,266,255,258
40,Delaware,1208,65,66,66,66
41,Mississippi,6270,227,250,243,246
42,New Mexico,3412,123,129,127,128
43,North Dakota,1454,12,17,15,16
44,Wyoming,624,24,25,24,24
45,Alaska,279,10,7,8,8
46,Maine,636,45,48,47,47
47,Alabama,8523,775,558,623,602
48,Idaho,1776,46,46,46,46
49,Montana,1314,67,56,59,58
50,Puerto Rico,1888,NaN,NaN,NaN,NaN
51,Virgin Islands,24,NaN,NaN,NaN,NaN
52,Guam,130,NaN,NaN,NaN,NaN
53,West Virginia,2131,108,122,118,119
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
