,State,410,416,423,430,437,444,451,458,465,472,479,486,493,500,507
0,Washington,5041,87,103,119,129,135,137,138,137,135,132,129,125,121,117
1,Illinois,23015,257,199,157,121,90,66,47,32,20,11,7,5,3,2
2,California,54220,1807,1379,1221,1111,1031,969,920,879,841,804,769,734,699,663
3,Arizona,16328,302,249,235,226,219,213,207,202,198,193,188,182,177,171
4,Massachusetts,16417,274,226,191,158,129,104,83,65,51,38,28,19,11,4
5,Wisconsin,7106,81,78,82,83,82,81,80,77,75,72,69,66,63,60
6,Texas,45315,1703,1539,1359,1219,1109,1021,949,889,837,791,750,712,679,647
7,Nebraska,2113,27,26,26,25,24,24,23,23,22,21,21,20,19,19
8,Utah,1976,45,49,55,59,62,64,65,65,65,65,65,65,64,64
9,Oregon,2296,101,113,113,112,110,107,105,102,99,96,92,89,86,83
10,Florida,31683,828,726,654,598,555,519,490,465,443,423,405,389,373,358
11,New York,48335,798,939,1064,1154,1218,1263,1292,1307,1313,1309,1299,1283,1261,1236
12,Rhode Island,2541,41,43,41,38,36,33,31,29,27,25,24,22,21,20
13,Georgia,17906,606,575,542,517,499,485,474,465,457,451,445,439,434,428
14,New Hampshire,1184,24,23,23,22,22,21,21,20,19,19,18,17,17,16
15,North Carolina,11502,294,315,334,348,357,363,367,370,371,371,370,369,367,364
16,New Jersey,23574,312,335,367,387,399,405,406,404,399,392,384,375,364,354
17,Colorado,5990,61,105,138,160,174,183,187,189,189,188,185,182,179,175
18,Maryland,7955,88,106,124,136,144,149,151,152,152,151,150,148,146,143
19,Nevada,5037,92,124,149,166,179,188,194,199,201,203,204,204,203,203
20,Tennessee,11547,188,281,356,409,446,471,488,499,506,509,510,510,509,506
21,Hawaii,444,1,3,5,6,7,7,8,8,8,8,8,8,8,8
22,Indiana,12737,147,125,116,108,101,94,88,82,76,71,66,61,56,51
23,Kentucky,4819,186,202,218,228,235,240,242,243,243,242,241,239,237,235
24,Minnesota,6618,114,188,236,268,290,304,313,318,320,321,320,318,315,312
25,Oklahoma,4534,207,207,206,205,203,201,199,196,193,190,186,183,180,176
26,Pennsylvania,24334,473,551,577,584,576,559,538,514,488,460,431,403,377,352
27,South Carolina,8754,221,233,246,257,264,269,273,275,277,277,277,277,275,274
28,District of Columbia,1030,19,16,13,11,10,8,7,7,6,5,5,5,4,4
29,Kansas,4768,229,232,235,238,240,241,242,243,244,244,244,243,243,242
30,Missouri,8506,48,50,51,51,50,50,49,48,46,45,43,42,40,38
31,Vermont,208,3,2,1,1,0,0,0,0,0,0,0,0,0,0
32,Virginia,9596,1052,868,715,614,542,491,454,428,408,393,382,373,367,361
33,Connecticut,7704,74,66,58,50,41,33,27,21,16,12,8,5,2,0
34,Iowa,5558,226,224,222,220,218,216,213,211,208,206,203,201,198,195
35,Louisiana,9748,140,170,196,215,229,239,246,251,255,257,258,259,259,259
36,Ohio,17501,731,729,723,713,700,685,669,651,633,613,593,572,551,530
37,Michigan,16658,7,10,8,6,5,4,3,2,1,1,1,0,0,0
38,South Dakota,1900,11,8,6,3,2,1,1,0,0,0,0,0,0,0
39,Arkansas,5319,0,56,124,171,203,225,239,247,252,255,255,254,253,250
40,Delaware,1473,50,47,40,34,29,25,22,19,17,15,13,12,10,9
41,Mississippi,6808,150,167,172,174,173,171,168,164,160,156,151,147,142,137
42,New Mexico,3808,88,72,60,51,44,40,36,33,31,29,27,26,24,23
43,North Dakota,1479,1,2,1,1,1,0,0,0,0,0,0,0,0,0
44,Wyoming,682,3,5,4,4,3,3,2,2,2,2,1,1,1,1
45,Alaska,305,21,21,21,21,20,20,20,20,19,19,19,19,18,18
46,Maine,706,5,10,12,12,12,12,11,10,10,9,9,8,8,7
47,Alabama,10148,179,134,117,104,94,86,80,74,69,64,59,55,50,46
48,Idaho,1879,23,33,41,47,50,52,53,54,54,53,53,52,51,50
49,Montana,1381,65,62,59,57,54,51,49,47,45,42,41,39,37,35
50,Puerto Rico,2059,28,24,19,15,11,8,6,4,2,1,0,0,0,0
51,Virgin Islands,25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,West Virginia,2325,38,65,85,98,106,111,114,115,115,114,112,110,108,105
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
