,State,810,815,822,829,836
0,Washington,NaN,80,69,59,50
1,Illinois,NaN,192,172,153,137
2,California,NaN,474,464,492,494
3,Arizona,NaN,264,240,202,152
4,Massachusetts,NaN,76,70,60,52
5,Wisconsin,NaN,121,97,79,68
6,Texas,NaN,223,180,148,124
7,Nebraska,NaN,42,41,39,36
8,Utah,NaN,42,37,32,28
9,Oregon,NaN,112,119,124,130
10,Florida,NaN,255,205,186,169
11,New York,NaN,87,88,88,89
12,Rhode Island,NaN,12,12,10,10
13,Georgia,NaN,276,274,258,232
14,New Hampshire,NaN,13,13,14,14
15,North Carolina,NaN,140,124,112,116
16,New Jersey,NaN,92,98,86,77
17,Colorado,NaN,18,15,12,10
18,Maryland,NaN,23,22,24,22
19,Nevada,NaN,21,16,12,8
20,Tennessee,NaN,104,78,57,42
21,Hawaii,NaN,12,12,10,9
22,Indiana,NaN,57,51,43,36
23,Kentucky,NaN,160,120,92,71
24,Minnesota,NaN,40,33,29,25
25,Oklahoma,NaN,57,41,28,19
26,Pennsylvania,NaN,139,131,120,100
27,South Carolina,NaN,83,92,108,124
28,District of Columbia,NaN,2,2,1,1
29,Kansas,NaN,69,61,54,48
30,Missouri,NaN,119,98,78,64
31,Vermont,NaN,3,3,2,2
32,Virginia,NaN,139,130,123,116
33,Connecticut,NaN,35,30,26,23
34,Iowa,NaN,30,26,23,21
35,Louisiana,NaN,83,72,63,56
36,Ohio,NaN,74,72,70,68
37,Michigan,NaN,102,84,69,55
38,South Dakota,NaN,9,9,10,12
39,Arkansas,NaN,88,74,63,54
40,Delaware,NaN,14,12,11,9
41,Mississippi,NaN,60,51,43,36
42,New Mexico,NaN,42,32,24,18
43,North Dakota,NaN,4,4,4,4
44,Wyoming,NaN,6,5,4,4
45,Alaska,NaN,8,7,7,6
46,Maine,NaN,21,19,18,17
47,Alabama,NaN,101,84,69,57
48,Idaho,NaN,9,6,5,4
49,Montana,NaN,13,10,8,7
50,Puerto Rico,NaN,22,22,21,19
51,Virgin Islands,NaN,1,1,1,1
52,Guam,NaN,4,4,4,4
53,West Virginia,NaN,47,40,37,36
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN
