,State,684,689,696,703,710,717,724
0,Washington,NaN,167,184,198,215,224,234
1,Illinois,NaN,105,80,60,46,35,28
2,California,NaN,427,392,355,334,291,267
3,Arizona,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,Massachusetts,NaN,81,58,40,28,19,12
5,Wisconsin,NaN,172,185,201,221,234,248
6,Texas,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,Nebraska,NaN,32,32,31,30,28,26
8,Utah,NaN,69,64,59,54,48,45
9,Oregon,NaN,218,276,349,423,496,576
10,Florida,NaN,263,235,204,182,163,148
11,New York,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12,Rhode Island,NaN,13,9,6,4,3,2
13,Georgia,NaN,102,59,34,20,11,7
14,New Hampshire,NaN,40,39,36,34,33,30
15,North Carolina,NaN,99,97,99,99,91,93
16,New Jersey,NaN,NaN,NaN,NaN,NaN,NaN,NaN
17,Colorado,NaN,200,181,158,133,110,96
18,Maryland,NaN,53,46,38,32,28,25
19,Nevada,NaN,48,32,20,13,8,5
20,Tennessee,NaN,184,138,94,63,45,32
21,Hawaii,NaN,29,38,53,77,107,151
22,Indiana,NaN,139,93,64,44,28,19
23,Kentucky,NaN,150,105,74,50,36,24
24,Minnesota,NaN,235,219,211,182,166,149
25,Oklahoma,NaN,54,30,17,10,6,3
26,Pennsylvania,NaN,432,358,274,234,202,168
27,South Carolina,NaN,48,36,26,20,14,11
28,District of Columbia,NaN,1,1,1,1,0,0
29,Kansas,NaN,44,37,31,26,22,18
30,Missouri,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31,Vermont,NaN,9,10,12,14,17,21
32,Virginia,NaN,128,119,108,96,87,76
33,Connecticut,NaN,33,26,20,15,12,8
34,Iowa,NaN,64,49,34,25,18,13
35,Louisiana,NaN,NaN,NaN,NaN,NaN,NaN,NaN
36,Ohio,NaN,NaN,NaN,NaN,NaN,NaN,NaN
37,Michigan,NaN,462,384,300,232,174,127
38,South Dakota,NaN,16,10,7,4,3,2
39,Arkansas,NaN,30,24,18,14,11,9
40,Delaware,NaN,18,17,16,15,13,12
41,Mississippi,NaN,NaN,NaN,NaN,NaN,NaN,NaN
42,New Mexico,NaN,51,44,37,29,23,19
43,North Dakota,NaN,23,19,16,11,8,6
44,Wyoming,NaN,32,24,20,14,12,9
45,Alaska,NaN,27,29,32,35,37,38
46,Maine,NaN,42,49,55,62,71,78
47,Alabama,NaN,24,15,9,6,3,2
48,Idaho,NaN,53,48,43,38,31,27
49,Montana,NaN,74,61,49,39,32,24
50,Puerto Rico,NaN,8,10,14,18,23,29
51,Virgin Islands,NaN,2,3,4,6,8,10
52,Guam,NaN,3,4,4,5,6,6
53,West Virginia,NaN,60,48,39,31,24,19
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
