,State,572,577,584,591,598,605,612
0,Washington,NaN,59,59,60,61,62,62
1,Illinois,NaN,24,20,17,14,12,10
2,California,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,Arizona,NaN,91,91,90,90,88,86
4,Massachusetts,NaN,0,0,0,0,0,0
5,Wisconsin,NaN,35,33,31,30,28,26
6,Texas,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,Nebraska,NaN,1,1,2,2,2,3
8,Utah,NaN,23,24,24,24,24,24
9,Oregon,NaN,28,36,48,65,87,116
10,Florida,NaN,646,756,874,1000,1138,1270
11,New York,NaN,12,10,8,7,6,5
12,Rhode Island,NaN,4,3,3,3,3,2
13,Georgia,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14,New Hampshire,NaN,4,4,4,4,4,4
15,North Carolina,NaN,42,38,35,33,31,28
16,New Jersey,NaN,2,2,1,1,0,0
17,Colorado,NaN,44,43,42,42,40,39
18,Maryland,NaN,22,24,27,29,32,35
19,Nevada,NaN,178,208,234,256,270,273
20,Tennessee,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21,Hawaii,NaN,12,15,18,22,26,32
22,Indiana,NaN,22,22,23,23,24,24
23,Kentucky,NaN,30,34,40,48,59,71
24,Minnesota,NaN,28,34,40,50,62,75
25,Oklahoma,NaN,30,28,26,25,24,22
26,Pennsylvania,NaN,105,134,171,219,280,350
27,South Carolina,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28,District of Columbia,NaN,2,2,2,1,1,1
29,Kansas,NaN,28,30,29,30,30,30
30,Missouri,NaN,148,157,168,177,184,191
31,Vermont,NaN,0,0,0,0,0,0
32,Virginia,NaN,39,37,35,34,32,30
33,Connecticut,NaN,2,2,1,1,1,1
34,Iowa,NaN,20,21,22,22,24,24
35,Louisiana,NaN,NaN,NaN,NaN,NaN,NaN,NaN
36,Ohio,NaN,53,66,82,101,124,154
37,Michigan,NaN,42,36,30,26,22,18
38,South Dakota,NaN,3,2,2,2,2,2
39,Arkansas,NaN,148,175,202,228,252,270
40,Delaware,NaN,14,12,12,12,11,11
41,Mississippi,NaN,NaN,NaN,NaN,NaN,NaN,NaN
42,New Mexico,NaN,17,16,16,14,14,13
43,North Dakota,NaN,3,3,2,2,2,2
44,Wyoming,NaN,11,11,12,13,14,13
45,Alaska,NaN,4,4,4,5,5,6
46,Maine,NaN,6,6,6,6,6,6
47,Alabama,NaN,NaN,NaN,NaN,NaN,NaN,NaN
48,Idaho,NaN,30,37,45,54,65,78
49,Montana,NaN,16,17,20,22,24,27
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,0,0,0,0,0,0
52,Guam,NaN,1,1,1,1,2,2
53,West Virginia,NaN,32,35,38,40,43,46
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
