,State,726,731,738,745,752,759,766
0,Washington,NaN,168,188,210,232,262,286
1,Illinois,NaN,644,680,705,715,717,714
2,California,NaN,773,1022,1334,1737,2235,2822
3,Arizona,NaN,396,363,337,306,282,260
4,Massachusetts,NaN,366,392,413,439,464,485
5,Wisconsin,NaN,271,269,267,262,255,246
6,Texas,NaN,593,625,656,685,711,734
7,Nebraska,NaN,54,56,57,58,60,60
8,Utah,NaN,67,71,74,78,82,86
9,Oregon,NaN,122,150,175,201,232,260
10,Florida,NaN,112,114,115,114,120,132
11,New York,NaN,1303,1416,1499,1528,1546,1504
12,Rhode Island,NaN,63,68,72,76,79,82
13,Georgia,NaN,207,216,227,238,248,259
14,New Hampshire,NaN,62,65,67,68,70,71
15,North Carolina,NaN,280,325,374,427,483,541
16,New Jersey,NaN,806,894,893,872,836,806
17,Colorado,NaN,196,224,260,303,343,382
18,Maryland,NaN,509,545,572,591,600,596
19,Nevada,NaN,110,124,137,151,167,184
20,Tennessee,NaN,506,425,401,429,424,403
21,Hawaii,NaN,14,16,19,22,26,31
22,Indiana,NaN,499,476,448,422,395,361
23,Kentucky,NaN,170,162,152,142,132,121
24,Minnesota,NaN,230,250,264,273,279,286
25,Oklahoma,NaN,131,134,136,136,136,134
26,Pennsylvania,NaN,867,844,815,785,751,716
27,South Carolina,NaN,119,124,128,132,135,138
28,District of Columbia,NaN,39,48,53,58,62,65
29,Kansas,NaN,75,84,96,104,111,116
30,Missouri,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31,Vermont,NaN,15,17,19,22,24,28
32,Virginia,NaN,227,254,291,329,356,368
33,Connecticut,NaN,199,210,216,220,222,222
34,Iowa,NaN,167,175,177,176,172,172
35,Louisiana,NaN,62,68,76,84,93,102
36,Ohio,NaN,NaN,NaN,NaN,NaN,NaN,NaN
37,Michigan,NaN,680,651,622,589,550,509
38,South Dakota,NaN,35,38,40,42,44,46
39,Arkansas,NaN,158,162,157,156,149,146
40,Delaware,NaN,74,78,82,85,85,86
41,Mississippi,NaN,68,71,70,72,75,78
42,New Mexico,NaN,142,138,134,128,122,116
43,North Dakota,NaN,20,22,24,28,30,32
44,Wyoming,NaN,19,20,20,20,20,19
45,Alaska,NaN,15,16,16,16,17,18
46,Maine,NaN,59,56,52,48,45,42
47,Alabama,NaN,93,99,102,114,124,131
48,Idaho,NaN,52,58,63,67,70,72
49,Montana,NaN,19,19,19,21,23,24
50,Puerto Rico,NaN,58,72,94,124,162,206
51,Virgin Islands,NaN,1,1,1,1,1,2
52,Guam,NaN,1,2,2,3,5,7
53,West Virginia,NaN,70,62,54,47,41,36
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
