,State,509,514,521,528,535,542,549
0,Washington,NaN,59,59,58,59,58,58
1,Illinois,NaN,197,196,195,192,188,187
2,California,NaN,207,201,197,192,186,181
3,Arizona,NaN,82,80,77,74,71,70
4,Massachusetts,NaN,3,2,2,2,2,1
5,Wisconsin,NaN,64,65,64,65,64,64
6,Texas,NaN,256,240,224,208,192,178
7,Nebraska,NaN,6,7,8,9,9,10
8,Utah,NaN,22,25,29,35,40,46
9,Oregon,NaN,52,56,62,67,72,78
10,Florida,NaN,323,310,300,287,275,262
11,New York,NaN,202,176,152,131,114,98
12,Rhode Island,NaN,2,1,1,1,0,0
13,Georgia,NaN,230,238,244,248,252,252
14,New Hampshire,NaN,4,4,4,4,4,4
15,North Carolina,NaN,134,151,169,187,207,227
16,New Jersey,NaN,63,54,46,39,32,28
17,Colorado,NaN,95,103,109,118,124,131
18,Maryland,NaN,87,84,79,74,70,66
19,Nevada,NaN,29,35,43,51,62,72
20,Tennessee,NaN,52,49,47,45,43,41
21,Hawaii,NaN,4,4,4,4,4,4
22,Indiana,NaN,57,57,56,54,52,51
23,Kentucky,NaN,104,105,106,107,106,104
24,Minnesota,NaN,78,78,78,77,77,76
25,Oklahoma,NaN,34,26,20,15,12,8
26,Pennsylvania,NaN,140,131,122,112,103,96
27,South Carolina,NaN,11,9,7,6,5,4
28,District of Columbia,NaN,2,2,2,2,1,1
29,Kansas,NaN,26,28,29,31,33,35
30,Missouri,NaN,100,105,110,114,117,121
31,Vermont,NaN,1,2,2,3,4,5
32,Virginia,NaN,136,148,159,170,182,194
33,Connecticut,NaN,8,6,5,4,4,3
34,Iowa,NaN,10,8,7,6,5,4
35,Louisiana,NaN,27,24,20,18,15,13
36,Ohio,NaN,80,77,75,73,72,68
37,Michigan,NaN,142,113,90,71,56,44
38,South Dakota,NaN,0,0,0,0,0,0
39,Arkansas,NaN,13,11,10,9,8,7
40,Delaware,NaN,9,9,9,8,8,8
41,Mississippi,NaN,4,2,2,1,1,0
42,New Mexico,NaN,21,20,18,17,16,14
43,North Dakota,NaN,2,2,2,2,2,2
44,Wyoming,NaN,2,2,2,2,2,2
45,Alaska,NaN,5,5,5,5,4,4
46,Maine,NaN,10,11,11,12,12,12
47,Alabama,NaN,29,26,23,20,18,16
48,Idaho,NaN,11,10,10,8,8,8
49,Montana,NaN,14,15,15,16,16,17
50,Puerto Rico,NaN,17,16,16,16,15,15
51,Virgin Islands,NaN,0,0,0,0,0,0
52,Guam,NaN,1,1,1,2,2,3
53,West Virginia,NaN,18,20,21,23,25,28
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
