,State,649,654,661,668,675,682,689
0,Washington,NaN,162,143,127,113,98,87
1,Illinois,NaN,91,64,44,32,22,16
2,California,NaN,582,442,292,199,135,91
3,Arizona,NaN,183,114,63,34,19,10
4,Massachusetts,NaN,57,34,19,11,6,3
5,Wisconsin,NaN,114,93,74,59,48,39
6,Texas,NaN,544,282,146,76,39,20
7,Nebraska,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8,Utah,NaN,48,39,31,24,19,14
9,Oregon,NaN,145,158,164,169,171,173
10,Florida,NaN,469,325,228,151,100,69
11,New York,NaN,104,56,30,16,9,4
12,Rhode Island,NaN,4,3,2,1,0,0
13,Georgia,NaN,408,232,110,52,25,12
14,New Hampshire,NaN,15,14,14,13,13,12
15,North Carolina,NaN,195,147,110,82,62,47
16,New Jersey,NaN,72,40,21,11,5,2
17,Colorado,NaN,132,97,70,51,36,26
18,Maryland,NaN,78,68,59,51,44,38
19,Nevada,NaN,60,36,22,14,8,5
20,Tennessee,NaN,150,94,58,37,24,15
21,Hawaii,NaN,22,24,29,36,46,56
22,Indiana,NaN,124,80,52,34,22,14
23,Kentucky,NaN,142,106,80,59,44,33
24,Minnesota,NaN,92,68,50,36,26,19
25,Oklahoma,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26,Pennsylvania,NaN,328,229,158,106,73,48
27,South Carolina,NaN,123,79,49,30,18,10
28,District of Columbia,NaN,1,1,0,0,0,0
29,Kansas,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30,Missouri,NaN,69,51,38,28,21,15
31,Vermont,NaN,12,12,13,13,14,14
32,Virginia,NaN,185,143,110,85,65,52
33,Connecticut,NaN,10,7,4,3,2,2
34,Iowa,NaN,95,69,47,32,21,14
35,Louisiana,NaN,38,20,10,5,2,1
36,Ohio,NaN,NaN,NaN,NaN,NaN,NaN,NaN
37,Michigan,NaN,285,188,120,73,44,27
38,South Dakota,NaN,15,10,6,4,3,2
39,Arkansas,NaN,54,33,21,13,8,5
40,Delaware,NaN,24,18,15,12,8,7
41,Mississippi,NaN,30,13,6,2,1,0
42,New Mexico,NaN,44,30,18,10,7,4
43,North Dakota,NaN,42,28,18,10,6,4
44,Wyoming,NaN,27,20,15,11,8,6
45,Alaska,NaN,40,35,30,26,22,19
46,Maine,NaN,30,28,28,26,24,23
47,Alabama,NaN,92,49,26,14,7,4
48,Idaho,NaN,88,67,50,37,28,21
49,Montana,NaN,81,59,40,28,20,14
50,Puerto Rico,NaN,17,17,17,17,16,15
51,Virgin Islands,NaN,2,2,3,3,3,3
52,Guam,NaN,6,5,5,4,4,3
53,West Virginia,NaN,109,76,52,36,25,17
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
