,State,747,752,759,766,773,780,787
0,Washington,NaN,247,256,269,281,292,301
1,Illinois,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,California,NaN,1390,1470,1536,1555,1617,1689
3,Arizona,NaN,422,379,341,305,275,247
4,Massachusetts,NaN,527,522,517,506,491,474
5,Wisconsin,NaN,306,297,288,282,273,264
6,Texas,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,Nebraska,NaN,92,85,78,81,76,75
8,Utah,NaN,50,41,34,28,22,18
9,Oregon,NaN,100,89,91,91,86,83
10,Florida,NaN,736,713,620,528,404,316
11,New York,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12,Rhode Island,NaN,54,52,49,45,40,38
13,Georgia,NaN,434,391,341,292,232,184
14,New Hampshire,NaN,55,54,48,46,41,38
15,North Carolina,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16,New Jersey,NaN,NaN,NaN,NaN,NaN,NaN,NaN
17,Colorado,NaN,232,242,251,256,259,254
18,Maryland,NaN,376,376,360,341,317,295
19,Nevada,NaN,161,162,159,145,137,127
20,Tennessee,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21,Hawaii,NaN,33,38,43,49,55,60
22,Indiana,NaN,516,507,477,448,416,383
23,Kentucky,NaN,99,80,65,52,43,36
24,Minnesota,NaN,210,216,224,227,229,223
25,Oklahoma,NaN,219,174,144,112,95,78
26,Pennsylvania,NaN,900,746,585,466,374,298
27,South Carolina,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28,District of Columbia,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29,Kansas,NaN,142,135,139,128,110,106
30,Missouri,NaN,224,216,207,196,186,174
31,Vermont,NaN,25,30,35,41,48,55
32,Virginia,NaN,244,259,270,282,266,238
33,Connecticut,NaN,229,233,236,236,234,230
34,Iowa,NaN,167,168,170,170,170,166
35,Louisiana,NaN,212,191,182,164,136,125
36,Ohio,NaN,NaN,NaN,NaN,NaN,NaN,NaN
37,Michigan,NaN,630,592,543,491,453,411
38,South Dakota,NaN,58,64,70,77,82,86
39,Arkansas,NaN,105,102,99,94,92,87
40,Delaware,NaN,50,43,38,34,31,28
41,Mississippi,NaN,NaN,NaN,NaN,NaN,NaN,NaN
42,New Mexico,NaN,120,112,102,92,84,75
43,North Dakota,NaN,29,32,36,40,43,46
44,Wyoming,NaN,14,12,10,9,8,6
45,Alaska,NaN,22,19,16,12,10,8
46,Maine,NaN,45,43,41,39,36,34
47,Alabama,NaN,172,178,180,183,182,172
48,Idaho,NaN,NaN,NaN,NaN,NaN,NaN,NaN
49,Montana,NaN,16,15,16,16,16,16
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,6,7,8,10,11,12
52,Guam,NaN,6,7,8,8,8,8
53,West Virginia,NaN,53,47,42,38,34,30
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
