,State,796,801,808,815,822,829,836
0,Washington,NaN,128,122,116,114,113,108
1,Illinois,NaN,199,181,182,182,174,151
2,California,NaN,602,519,445,383,335,283
3,Arizona,NaN,168,144,122,104,89,75
4,Massachusetts,NaN,27,27,26,26,26,26
5,Wisconsin,NaN,190,170,142,121,109,96
6,Texas,NaN,346,278,215,170,133,106
7,Nebraska,NaN,32,32,32,34,37,39
8,Utah,NaN,54,48,42,38,35,31
9,Oregon,NaN,144,156,166,176,188,199
10,Florida,NaN,489,430,380,319,264,226
11,New York,NaN,170,163,136,117,111,112
12,Rhode Island,NaN,7,7,7,7,6,6
13,Georgia,NaN,299,266,234,206,180,158
14,New Hampshire,NaN,15,13,11,9,8,6
15,North Carolina,NaN,415,459,508,553,577,591
16,New Jersey,NaN,98,100,105,118,132,142
17,Colorado,NaN,59,55,50,45,40,36
18,Maryland,NaN,47,48,49,52,52,51
19,Nevada,NaN,69,60,52,45,37,31
20,Tennessee,NaN,127,92,67,50,39,30
21,Hawaii,NaN,23,27,32,40,50,62
22,Indiana,NaN,110,108,100,92,85,77
23,Kentucky,NaN,216,191,148,109,86,73
24,Minnesota,NaN,70,67,66,64,60,58
25,Oklahoma,NaN,70,48,33,22,16,10
26,Pennsylvania,NaN,285,262,263,255,235,208
27,South Carolina,NaN,126,106,90,75,62,52
28,District of Columbia,NaN,3,4,4,5,6,8
29,Kansas,NaN,42,39,34,29,25,22
30,Missouri,NaN,128,105,88,75,64,56
31,Vermont,NaN,5,5,5,4,4,3
32,Virginia,NaN,229,229,243,294,322,343
33,Connecticut,NaN,42,38,33,28,23,20
34,Iowa,NaN,58,53,48,44,38,36
35,Louisiana,NaN,70,57,46,38,31,25
36,Ohio,NaN,238,207,181,154,135,118
37,Michigan,NaN,187,162,129,105,88,72
38,South Dakota,NaN,18,19,21,22,23,24
39,Arkansas,NaN,133,96,70,49,34,24
40,Delaware,NaN,25,21,16,14,11,9
41,Mississippi,NaN,176,166,154,142,130,116
42,New Mexico,NaN,58,53,49,45,40,36
43,North Dakota,NaN,8,8,8,8,8,8
44,Wyoming,NaN,14,11,8,6,5,4
45,Alaska,NaN,8,6,5,4,3,2
46,Maine,NaN,39,33,28,24,20,17
47,Alabama,NaN,280,271,260,239,227,215
48,Idaho,NaN,16,12,9,6,5,4
49,Montana,NaN,16,13,11,9,7,6
50,Puerto Rico,NaN,119,144,159,174,187,202
51,Virgin Islands,NaN,1,1,1,1,1,1
52,Guam,NaN,3,2,2,1,1,1
53,West Virginia,NaN,60,46,34,26,20,15
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
