,State,761,766,773,780,787,794,801
0,Washington,NaN,296,291,286,277,267,249
1,Illinois,NaN,376,352,340,299,264,225
2,California,NaN,1412,1404,1374,1338,1295,1251
3,Arizona,NaN,375,323,276,233,195,160
4,Massachusetts,NaN,416,396,371,347,322,296
5,Wisconsin,NaN,224,202,179,160,140,124
6,Texas,NaN,1274,1017,871,805,760,699
7,Nebraska,NaN,72,67,57,50,46,41
8,Utah,NaN,93,87,80,72,64,56
9,Oregon,NaN,82,67,56,48,40,35
10,Florida,NaN,1062,894,713,608,515,435
11,New York,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12,Rhode Island,NaN,33,31,28,26,24,22
13,Georgia,NaN,596,444,375,330,296,269
14,New Hampshire,NaN,50,52,54,55,55,54
15,North Carolina,NaN,508,460,441,426,390,347
16,New Jersey,NaN,NaN,NaN,NaN,NaN,NaN,NaN
17,Colorado,NaN,NaN,NaN,NaN,NaN,NaN,NaN
18,Maryland,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19,Nevada,NaN,178,168,142,125,108,92
20,Tennessee,NaN,219,182,153,128,106,88
21,Hawaii,NaN,45,44,42,40,37,34
22,Indiana,NaN,334,294,256,223,193,166
23,Kentucky,NaN,122,99,83,72,63,55
24,Minnesota,NaN,203,197,196,193,187,178
25,Oklahoma,NaN,318,255,194,145,111,82
26,Pennsylvania,NaN,696,633,574,519,460,414
27,South Carolina,NaN,346,317,287,242,202,174
28,District of Columbia,NaN,12,12,11,10,9,8
29,Kansas,NaN,138,121,102,84,69,56
30,Missouri,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31,Vermont,NaN,18,18,18,18,18,17
32,Virginia,NaN,659,598,536,481,420,370
33,Connecticut,NaN,147,136,127,126,121,114
34,Iowa,NaN,169,179,191,199,206,207
35,Louisiana,NaN,189,153,125,101,82,68
36,Ohio,NaN,NaN,NaN,NaN,NaN,NaN,NaN
37,Michigan,NaN,522,464,403,354,312,268
38,South Dakota,NaN,50,54,57,59,60,61
39,Arkansas,NaN,130,114,102,92,81,72
40,Delaware,NaN,NaN,NaN,NaN,NaN,NaN,NaN
41,Mississippi,NaN,296,239,187,137,96,68
42,New Mexico,NaN,90,73,58,46,37,30
43,North Dakota,NaN,25,23,22,20,19,18
44,Wyoming,NaN,11,9,8,6,6,5
45,Alaska,NaN,22,20,19,17,16,14
46,Maine,NaN,NaN,NaN,NaN,NaN,NaN,NaN
47,Alabama,NaN,256,181,140,128,118,108
48,Idaho,NaN,60,52,44,36,26,20
49,Montana,NaN,26,25,24,22,20,18
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,12,11,10,8,6,5
53,West Virginia,NaN,123,100,79,64,53,43
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
