,State,537,542,549,556,563,570,577
0,Washington,NaN,97,110,126,140,159,177
1,Illinois,NaN,124,118,112,107,102,97
2,California,NaN,151,144,137,130,124,117
3,Arizona,NaN,23,20,18,16,14,12
4,Massachusetts,NaN,1,1,1,0,0,0
5,Wisconsin,NaN,72,73,72,72,72,72
6,Texas,NaN,131,118,106,95,85,77
7,Nebraska,NaN,2,2,2,2,2,2
8,Utah,NaN,18,18,18,18,18,18
9,Oregon,NaN,30,30,30,30,29,29
10,Florida,NaN,100,88,78,68,60,52
11,New York,NaN,9,7,6,4,4,3
12,Rhode Island,NaN,0,0,0,0,0,0
13,Georgia,NaN,13,11,10,8,7,6
14,New Hampshire,NaN,5,5,4,4,4,4
15,North Carolina,NaN,69,66,62,58,54,51
16,New Jersey,NaN,0,0,0,0,0,0
17,Colorado,NaN,64,64,64,65,65,65
18,Maryland,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19,Nevada,NaN,8,7,6,5,4,4
20,Tennessee,NaN,37,35,33,31,29,28
21,Hawaii,NaN,2,2,2,2,2,2
22,Indiana,NaN,10,8,7,6,5,4
23,Kentucky,NaN,18,17,17,18,18,18
24,Minnesota,NaN,34,32,30,28,26,24
25,Oklahoma,NaN,13,10,8,7,6,4
26,Pennsylvania,NaN,31,24,18,14,11,8
27,South Carolina,NaN,14,13,11,10,8,7
28,District of Columbia,NaN,0,0,0,0,0,0
29,Kansas,NaN,18,18,18,17,17,16
30,Missouri,NaN,113,120,127,134,140,147
31,Vermont,NaN,0,0,0,0,0,0
32,Virginia,NaN,43,40,37,34,32,29
33,Connecticut,NaN,0,0,0,0,0,0
34,Iowa,NaN,24,24,25,26,26,27
35,Louisiana,NaN,15,13,11,10,8,7
36,Ohio,NaN,71,70,67,65,63,61
37,Michigan,NaN,38,29,22,17,13,10
38,South Dakota,NaN,0,0,0,0,0,0
39,Arkansas,NaN,13,11,10,10,9,8
40,Delaware,NaN,2,1,1,1,1,1
41,Mississippi,NaN,6,4,4,3,2,2
42,New Mexico,NaN,15,13,12,11,10,9
43,North Dakota,NaN,2,1,1,1,1,0
44,Wyoming,NaN,4,5,5,5,5,5
45,Alaska,NaN,1,1,1,1,2,2
46,Maine,NaN,9,9,9,9,9,8
47,Alabama,NaN,23,21,20,17,15,14
48,Idaho,NaN,7,7,6,6,6,5
49,Montana,NaN,8,7,6,6,5,5
50,Puerto Rico,NaN,26,25,24,24,24,23
51,Virgin Islands,NaN,0,0,0,0,0,0
52,Guam,NaN,0,0,0,0,0,0
53,West Virginia,NaN,5,4,4,3,3,2
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
