,State,642,647,654,661,668,675,682
0,Washington,NaN,196,180,165,149,136,122
1,Illinois,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,California,NaN,662,519,400,314,238,170
3,Arizona,NaN,160,94,52,27,14,8
4,Massachusetts,NaN,42,27,17,11,7,4
5,Wisconsin,NaN,91,73,58,44,33,25
6,Texas,NaN,1033,568,282,141,68,34
7,Nebraska,NaN,12,11,10,9,8,8
8,Utah,NaN,42,33,24,19,14,11
9,Oregon,NaN,133,117,103,89,78,68
10,Florida,NaN,589,427,292,200,142,100
11,New York,NaN,118,66,38,22,12,7
12,Rhode Island,NaN,6,4,3,2,1,1
13,Georgia,NaN,451,245,120,58,28,13
14,New Hampshire,NaN,18,16,14,12,10,9
15,North Carolina,NaN,226,176,136,102,76,56
16,New Jersey,NaN,81,45,24,13,7,4
17,Colorado,NaN,135,100,74,52,38,27
18,Maryland,NaN,76,62,48,38,30,23
19,Nevada,NaN,87,52,30,18,11,7
20,Tennessee,NaN,186,127,85,56,37,25
21,Hawaii,NaN,27,29,30,32,33,34
22,Indiana,NaN,147,92,59,37,24,16
23,Kentucky,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24,Minnesota,NaN,108,92,78,64,50,38
25,Oklahoma,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26,Pennsylvania,NaN,431,305,206,146,94,62
27,South Carolina,NaN,144,94,60,36,24,14
28,District of Columbia,NaN,2,1,1,0,0,0
29,Kansas,NaN,21,15,11,8,6,4
30,Missouri,NaN,91,71,52,36,25,17
31,Vermont,NaN,10,10,10,10,10,10
32,Virginia,NaN,215,176,142,112,88,69
33,Connecticut,NaN,15,10,7,5,4,2
34,Iowa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35,Louisiana,NaN,NaN,NaN,NaN,NaN,NaN,NaN
36,Ohio,NaN,87,64,46,33,24,17
37,Michigan,NaN,257,170,107,66,41,26
38,South Dakota,NaN,14,9,6,4,2,1
39,Arkansas,NaN,87,50,29,17,10,6
40,Delaware,NaN,21,15,10,7,5,3
41,Mississippi,NaN,26,12,6,2,1,0
42,New Mexico,NaN,39,25,16,10,6,4
43,North Dakota,NaN,43,30,18,11,7,4
44,Wyoming,NaN,46,34,24,16,11,8
45,Alaska,NaN,46,42,36,30,26,22
46,Maine,NaN,24,22,20,18,16,15
47,Alabama,NaN,104,56,29,16,8,4
48,Idaho,NaN,98,68,46,30,19,12
49,Montana,NaN,NaN,NaN,NaN,NaN,NaN,NaN
50,Puerto Rico,NaN,18,18,18,17,17,16
51,Virgin Islands,NaN,2,2,2,2,2,2
52,Guam,NaN,6,5,4,3,3,2
53,West Virginia,NaN,116,92,74,59,46,37
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
