,State,635,640,647,654,661,668,675
0,Washington,NaN,277,277,275,270,264,256
1,Illinois,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,California,NaN,501,384,277,185,126,85
3,Arizona,NaN,86,50,30,18,10,6
4,Massachusetts,NaN,44,28,17,10,6,4
5,Wisconsin,NaN,82,62,48,37,28,22
6,Texas,NaN,1138,661,351,186,93,47
7,Nebraska,NaN,12,11,10,10,9,8
8,Utah,NaN,44,36,28,20,16,12
9,Oregon,NaN,164,169,177,182,189,192
10,Florida,NaN,828,577,429,312,222,156
11,New York,NaN,203,117,60,33,19,10
12,Rhode Island,NaN,5,3,2,1,1,0
13,Georgia,NaN,407,229,124,66,35,18
14,New Hampshire,NaN,14,13,11,10,8,8
15,North Carolina,NaN,312,256,210,166,132,104
16,New Jersey,NaN,64,35,19,10,6,3
17,Colorado,NaN,101,74,56,41,30,22
18,Maryland,NaN,84,60,42,29,20,13
19,Nevada,NaN,90,55,34,20,11,7
20,Tennessee,NaN,161,108,70,46,29,19
21,Hawaii,NaN,34,37,40,45,49,53
22,Indiana,NaN,153,102,68,43,27,18
23,Kentucky,NaN,156,119,89,66,49,36
24,Minnesota,NaN,83,60,44,32,24,18
25,Oklahoma,NaN,134,84,52,33,21,13
26,Pennsylvania,NaN,497,346,216,135,84,52
27,South Carolina,NaN,158,100,64,40,25,16
28,District of Columbia,NaN,2,2,1,1,0,0
29,Kansas,NaN,32,23,17,12,9,6
30,Missouri,NaN,114,91,71,56,45,36
31,Vermont,NaN,12,12,12,12,11,11
32,Virginia,NaN,214,173,137,101,73,52
33,Connecticut,NaN,24,15,10,6,4,2
34,Iowa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35,Louisiana,NaN,56,26,13,6,3,1
36,Ohio,NaN,NaN,NaN,NaN,NaN,NaN,NaN
37,Michigan,NaN,188,122,76,48,30,19
38,South Dakota,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39,Arkansas,NaN,NaN,NaN,NaN,NaN,NaN,NaN
40,Delaware,NaN,17,13,9,6,5,3
41,Mississippi,NaN,50,23,10,5,2,1
42,New Mexico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
43,North Dakota,NaN,32,24,15,9,6,3
44,Wyoming,NaN,28,21,16,12,9,7
45,Alaska,NaN,24,21,18,15,13,11
46,Maine,NaN,25,23,22,20,18,16
47,Alabama,NaN,126,72,42,24,14,8
48,Idaho,NaN,84,56,38,26,17,12
49,Montana,NaN,30,21,14,10,7,5
50,Puerto Rico,NaN,27,28,30,32,35,37
51,Virgin Islands,NaN,2,2,2,3,3,3
52,Guam,NaN,8,7,6,6,5,4
53,West Virginia,NaN,126,92,65,46,33,23
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
