,State,754,759,766,773,780,787,794
0,Washington,NaN,375,357,342,341,340,335
1,Illinois,NaN,526,463,403,352,306,270
2,California,NaN,1392,1382,1370,1315,1181,1064
3,Arizona,NaN,440,390,326,278,237,203
4,Massachusetts,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,Wisconsin,NaN,314,306,305,289,279,266
6,Texas,NaN,1076,1016,919,842,738,636
7,Nebraska,NaN,99,105,109,112,114,115
8,Utah,NaN,64,58,51,44,39,34
9,Oregon,NaN,133,132,124,120,120,119
10,Florida,NaN,1139,925,832,690,564,461
11,New York,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12,Rhode Island,NaN,45,41,37,34,30,28
13,Georgia,NaN,538,424,318,236,180,141
14,New Hampshire,NaN,47,39,31,24,19,15
15,North Carolina,NaN,508,470,420,377,345,314
16,New Jersey,NaN,NaN,NaN,NaN,NaN,NaN,NaN
17,Colorado,NaN,242,248,251,253,250,245
18,Maryland,NaN,261,249,223,200,179,157
19,Nevada,NaN,157,132,109,88,70,56
20,Tennessee,NaN,442,433,418,398,373,347
21,Hawaii,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22,Indiana,NaN,352,306,266,228,196,168
23,Kentucky,NaN,127,121,116,102,84,70
24,Minnesota,NaN,219,220,218,214,209,204
25,Oklahoma,NaN,280,220,178,142,114,89
26,Pennsylvania,NaN,884,726,639,560,461,392
27,South Carolina,NaN,352,294,259,228,198,172
28,District of Columbia,NaN,13,13,14,14,15,14
29,Kansas,NaN,144,123,99,81,67,53
30,Missouri,NaN,154,135,111,100,82,69
31,Vermont,NaN,15,14,12,11,10,9
32,Virginia,NaN,856,827,696,611,559,516
33,Connecticut,NaN,144,129,114,102,89,85
34,Iowa,NaN,177,179,182,182,180,177
35,Louisiana,NaN,243,232,210,197,186,174
36,Ohio,NaN,NaN,NaN,NaN,NaN,NaN,NaN
37,Michigan,NaN,534,502,476,459,429,392
38,South Dakota,NaN,50,59,65,71,77,82
39,Arkansas,NaN,158,165,162,150,141,132
40,Delaware,NaN,47,44,42,38,35,32
41,Mississippi,NaN,306,237,176,135,102,79
42,New Mexico,NaN,103,93,89,82,76,68
43,North Dakota,NaN,46,60,78,96,114,132
44,Wyoming,NaN,13,11,10,8,7,6
45,Alaska,NaN,22,20,18,16,13,12
46,Maine,NaN,38,35,32,29,26,24
47,Alabama,NaN,263,293,323,346,364,376
48,Idaho,NaN,46,36,29,24,18,14
49,Montana,NaN,18,18,17,16,16,15
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,5,6,8,9,10,12
52,Guam,NaN,11,11,10,10,9,8
53,West Virginia,NaN,87,73,64,56,49,42
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
