,State,614,619,626,633,640,647,654
0,Washington,NaN,267,233,209,179,141,120
1,Illinois,NaN,154,101,66,43,28,19
2,California,NaN,673,518,386,305,242,190
3,Arizona,NaN,262,153,84,45,23,12
4,Massachusetts,NaN,75,46,26,14,8,4
5,Wisconsin,NaN,75,62,50,41,33,27
6,Texas,NaN,1690,1004,561,302,160,84
7,Nebraska,NaN,15,13,11,10,8,6
8,Utah,NaN,70,66,58,50,42,37
9,Oregon,NaN,159,170,184,202,229,255
10,Florida,NaN,1742,1270,914,653,469,337
11,New York,NaN,177,96,52,27,14,8
12,Rhode Island,NaN,9,6,4,2,2,1
13,Georgia,NaN,564,312,171,94,52,30
14,New Hampshire,NaN,12,10,10,8,8,6
15,North Carolina,NaN,351,273,210,163,126,98
16,New Jersey,NaN,103,50,24,11,5,2
17,Colorado,NaN,86,68,53,42,32,25
18,Maryland,NaN,89,62,44,31,21,15
19,Nevada,NaN,110,76,47,30,18,11
20,Tennessee,NaN,413,285,177,112,69,44
21,Hawaii,NaN,60,66,73,79,84,88
22,Indiana,NaN,170,101,60,36,22,13
23,Kentucky,NaN,174,119,80,53,35,24
24,Minnesota,NaN,84,68,53,42,32,24
25,Oklahoma,NaN,228,156,98,60,37,22
26,Pennsylvania,NaN,226,155,104,70,46,31
27,South Carolina,NaN,341,215,129,80,49,30
28,District of Columbia,NaN,2,1,1,1,0,0
29,Kansas,NaN,103,76,53,35,23,16
30,Missouri,NaN,186,142,108,80,59,45
31,Vermont,NaN,10,10,9,9,8,8
32,Virginia,NaN,237,180,134,99,73,53
33,Connecticut,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34,Iowa,NaN,75,58,41,28,20,14
35,Louisiana,NaN,218,122,64,34,18,10
36,Ohio,NaN,NaN,NaN,NaN,NaN,NaN,NaN
37,Michigan,NaN,138,90,59,39,26,17
38,South Dakota,NaN,26,21,14,8,5,3
39,Arkansas,NaN,105,70,48,32,20,14
40,Delaware,NaN,13,9,6,4,3,2
41,Mississippi,NaN,115,56,26,13,6,3
42,New Mexico,NaN,68,50,35,26,19,14
43,North Dakota,NaN,16,12,8,5,3,2
44,Wyoming,NaN,30,22,16,12,8,6
45,Alaska,NaN,66,70,61,52,43,35
46,Maine,NaN,35,36,34,32,30,26
47,Alabama,NaN,978,703,342,158,74,34
48,Idaho,NaN,99,72,53,38,28,20
49,Montana,NaN,46,37,29,22,16,12
50,Puerto Rico,NaN,70,70,71,70,70,68
51,Virgin Islands,NaN,4,4,4,5,5,6
52,Guam,NaN,10,10,10,9,9,8
53,West Virginia,NaN,141,109,83,64,49,37
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
