,State,628,633,640,647,654,661,668
0,Washington,NaN,240,223,208,190,176,160
1,Illinois,NaN,102,67,46,30,20,14
2,California,NaN,547,445,383,314,251,199
3,Arizona,NaN,144,84,49,28,16,10
4,Massachusetts,NaN,60,36,21,12,8,4
5,Wisconsin,NaN,78,58,44,33,24,18
6,Texas,NaN,831,468,256,138,73,40
7,Nebraska,NaN,16,14,13,12,10,9
8,Utah,NaN,49,40,32,26,21,17
9,Oregon,NaN,126,121,115,110,103,96
10,Florida,NaN,902,628,432,301,208,142
11,New York,NaN,116,65,36,20,10,6
12,Rhode Island,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13,Georgia,NaN,610,361,188,94,48,25
14,New Hampshire,NaN,10,9,7,6,6,5
15,North Carolina,NaN,408,350,272,219,182,151
16,New Jersey,NaN,73,42,23,13,7,4
17,Colorado,NaN,96,74,56,42,32,24
18,Maryland,NaN,64,44,30,20,14,10
19,Nevada,NaN,104,65,42,27,17,11
20,Tennessee,NaN,194,126,84,55,36,23
21,Hawaii,NaN,44,47,51,60,70,78
22,Indiana,NaN,144,89,54,33,20,13
23,Kentucky,NaN,192,141,101,72,51,36
24,Minnesota,NaN,112,89,70,54,42,33
25,Oklahoma,NaN,183,121,79,50,31,19
26,Pennsylvania,NaN,257,164,107,69,44,28
27,South Carolina,NaN,228,136,82,50,31,20
28,District of Columbia,NaN,3,2,2,1,1,1
29,Kansas,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30,Missouri,NaN,144,109,80,60,44,33
31,Vermont,NaN,13,13,12,12,12,11
32,Virginia,NaN,226,180,139,107,83,64
33,Connecticut,NaN,43,30,20,14,9,6
34,Iowa,NaN,70,49,34,23,16,11
35,Louisiana,NaN,92,44,22,10,5,2
36,Ohio,NaN,NaN,NaN,NaN,NaN,NaN,NaN
37,Michigan,NaN,170,108,69,45,28,18
38,South Dakota,NaN,15,9,6,3,2,1
39,Arkansas,NaN,103,69,46,32,22,15
40,Delaware,NaN,20,15,10,7,5,3
41,Mississippi,NaN,88,42,19,9,4,2
42,New Mexico,NaN,29,18,11,7,4,3
43,North Dakota,NaN,21,16,10,6,4,2
44,Wyoming,NaN,32,24,18,13,10,8
45,Alaska,NaN,36,34,31,28,24,21
46,Maine,NaN,30,30,29,28,26,25
47,Alabama,NaN,178,98,54,29,16,9
48,Idaho,NaN,128,88,60,41,28,20
49,Montana,NaN,39,27,18,13,9,6
50,Puerto Rico,NaN,38,41,45,50,55,60
51,Virgin Islands,NaN,2,3,3,3,3,3
52,Guam,NaN,10,9,8,7,6,6
53,West Virginia,NaN,159,128,101,80,62,49
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
