,State,656,661,668,675,682,689,696
0,Washington,NaN,161,148,134,122,110,100
1,Illinois,NaN,81,55,36,23,14,9
2,California,NaN,402,292,209,153,112,81
3,Arizona,NaN,188,108,55,29,14,7
4,Massachusetts,NaN,50,30,18,10,6,4
5,Wisconsin,NaN,102,80,58,41,30,22
6,Texas,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,Nebraska,NaN,17,13,10,8,7,6
8,Utah,NaN,58,44,35,27,20,15
9,Oregon,NaN,144,150,157,159,161,158
10,Florida,NaN,396,278,195,136,96,67
11,New York,NaN,166,92,46,23,12,6
12,Rhode Island,NaN,3,2,1,0,0,0
13,Georgia,NaN,227,112,56,28,14,7
14,New Hampshire,NaN,27,26,24,22,20,19
15,North Carolina,NaN,156,133,116,97,75,60
16,New Jersey,NaN,48,25,13,7,3,2
17,Colorado,NaN,150,110,79,57,40,29
18,Maryland,NaN,62,48,35,25,19,14
19,Nevada,NaN,46,25,14,8,4,2
20,Tennessee,NaN,110,72,49,33,22,14
21,Hawaii,NaN,36,41,46,52,59,68
22,Indiana,NaN,113,72,48,32,20,14
23,Kentucky,NaN,119,88,63,46,33,24
24,Minnesota,NaN,106,84,66,53,40,32
25,Oklahoma,NaN,154,90,52,30,18,10
26,Pennsylvania,NaN,266,174,113,79,50,37
27,South Carolina,NaN,98,62,36,22,13,8
28,District of Columbia,NaN,2,2,1,1,0,0
29,Kansas,NaN,112,87,64,46,34,24
30,Missouri,NaN,74,58,45,36,28,22
31,Vermont,NaN,13,13,14,14,14,15
32,Virginia,NaN,160,123,92,70,52,39
33,Connecticut,NaN,10,6,5,3,2,2
34,Iowa,NaN,94,72,54,39,29,22
35,Louisiana,NaN,31,16,8,4,2,1
36,Ohio,NaN,NaN,NaN,NaN,NaN,NaN,NaN
37,Michigan,NaN,236,148,91,56,34,21
38,South Dakota,NaN,17,10,6,4,2,1
39,Arkansas,NaN,42,28,18,12,8,5
40,Delaware,NaN,20,16,12,8,6,4
41,Mississippi,NaN,26,11,5,2,1,0
42,New Mexico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
43,North Dakota,NaN,20,12,8,5,3,2
44,Wyoming,NaN,38,28,19,14,9,6
45,Alaska,NaN,29,26,22,19,17,14
46,Maine,NaN,36,33,30,26,22,20
47,Alabama,NaN,90,50,27,14,8,4
48,Idaho,NaN,86,68,51,38,28,21
49,Montana,NaN,52,34,22,15,10,7
50,Puerto Rico,NaN,13,13,14,14,14,15
51,Virgin Islands,NaN,2,2,2,2,2,3
52,Guam,NaN,6,6,5,4,4,4
53,West Virginia,NaN,86,66,50,38,28,21
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
