,State,495,500,507,514,521,528,535
0,Washington,NaN,64,66,70,71,73,75
1,Illinois,NaN,118,111,104,97,90,84
2,California,NaN,177,145,120,97,81,66
3,Arizona,NaN,18,14,11,9,7,5
4,Massachusetts,NaN,58,50,43,36,31,27
5,Wisconsin,NaN,65,66,66,66,67,66
6,Texas,NaN,78,62,49,39,30,24
7,Nebraska,NaN,6,6,5,4,4,4
8,Utah,NaN,12,12,13,14,16,16
9,Oregon,NaN,25,24,24,24,23,23
10,Florida,NaN,174,152,133,116,101,88
11,New York,NaN,127,110,92,76,65,55
12,Rhode Island,NaN,2,1,1,0,0,0
13,Georgia,NaN,130,120,108,99,91,82
14,New Hampshire,NaN,20,21,22,23,24,25
15,North Carolina,NaN,131,134,137,138,140,141
16,New Jersey,NaN,23,14,9,6,4,3
17,Colorado,NaN,76,81,87,92,97,102
18,Maryland,NaN,55,50,46,42,38,35
19,Nevada,NaN,23,21,18,16,15,13
20,Tennessee,NaN,64,62,60,58,57,54
21,Hawaii,NaN,2,3,2,3,2,2
22,Indiana,NaN,14,11,9,7,6,4
23,Kentucky,NaN,72,77,81,86,90,94
24,Minnesota,NaN,52,49,46,44,42,39
25,Oklahoma,NaN,38,33,30,26,23,20
26,Pennsylvania,NaN,200,192,183,176,168,158
27,South Carolina,NaN,49,45,42,38,35,32
28,District of Columbia,NaN,1,0,0,0,0,0
29,Kansas,NaN,15,14,13,12,12,11
30,Missouri,NaN,81,82,82,82,82,82
31,Vermont,NaN,2,2,2,2,2,1
32,Virginia,NaN,120,126,131,135,140,145
33,Connecticut,NaN,29,26,26,24,22,20
34,Iowa,NaN,6,5,4,3,2,2
35,Louisiana,NaN,21,17,15,12,10,9
36,Ohio,NaN,68,67,66,66,65,63
37,Michigan,NaN,202,174,145,121,100,84
38,South Dakota,NaN,2,2,2,1,1,1
39,Arkansas,NaN,10,8,7,6,5,4
40,Delaware,NaN,11,11,10,10,10,10
41,Mississippi,NaN,8,7,6,4,4,3
42,New Mexico,NaN,19,18,17,15,14,13
43,North Dakota,NaN,3,3,3,3,2,2
44,Wyoming,NaN,0,0,0,0,0,0
45,Alaska,NaN,8,9,9,10,10,10
46,Maine,NaN,8,7,7,7,6,6
47,Alabama,NaN,50,46,42,38,35,32
48,Idaho,NaN,20,20,20,21,22,22
49,Montana,NaN,18,17,16,16,15,14
50,Puerto Rico,NaN,39,40,40,39,39,38
51,Virgin Islands,NaN,0,0,0,0,0,0
52,Guam,NaN,0,0,0,0,0,0
53,West Virginia,NaN,10,9,8,6,6,4
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
