,State,733,738,745,752,759,766,773
0,Washington,NaN,169,180,195,200,212,223
1,Illinois,NaN,768,736,698,655,610,566
2,California,NaN,814,913,1028,1139,1262,1389
3,Arizona,NaN,470,533,596,657,710,752
4,Massachusetts,NaN,431,425,409,392,374,355
5,Wisconsin,NaN,258,266,277,284,288,287
6,Texas,NaN,611,640,667,693,717,735
7,Nebraska,NaN,88,96,107,112,120,125
8,Utah,NaN,82,88,93,98,104,110
9,Oregon,NaN,104,115,126,138,150,161
10,Florida,NaN,332,319,302,269,245,216
11,New York,NaN,1562,1484,1392,1290,1184,1066
12,Rhode Island,NaN,55,54,52,50,48,44
13,Georgia,NaN,145,142,134,127,119,112
14,New Hampshire,NaN,57,56,54,52,50,47
15,North Carolina,NaN,266,280,288,292,294,294
16,New Jersey,NaN,651,608,562,515,468,420
17,Colorado,NaN,155,147,137,127,116,107
18,Maryland,NaN,409,388,363,338,311,285
19,Nevada,NaN,123,134,147,158,168,175
20,Tennessee,NaN,367,352,362,397,415,382
21,Hawaii,NaN,20,23,27,32,37,42
22,Indiana,NaN,538,492,441,389,338,290
23,Kentucky,NaN,153,145,138,130,122,116
24,Minnesota,NaN,213,219,214,206,198,190
25,Oklahoma,NaN,136,137,135,136,131,128
26,Pennsylvania,NaN,769,709,648,581,514,452
27,South Carolina,NaN,152,156,158,156,154,151
28,District of Columbia,NaN,20,19,18,18,17,16
29,Kansas,NaN,75,78,80,80,80,79
30,Missouri,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31,Vermont,NaN,14,15,15,16,16,17
32,Virginia,NaN,165,170,173,178,182,186
33,Connecticut,NaN,215,207,197,186,176,165
34,Iowa,NaN,128,128,128,127,126,122
35,Louisiana,NaN,116,124,131,133,133,136
36,Ohio,NaN,NaN,NaN,NaN,NaN,NaN,NaN
37,Michigan,NaN,599,552,505,460,416,373
38,South Dakota,NaN,40,45,50,54,59,62
39,Arkansas,NaN,94,87,80,71,64,56
40,Delaware,NaN,64,62,58,53,48,44
41,Mississippi,NaN,71,73,75,76,75,75
42,New Mexico,NaN,135,136,132,128,120,115
43,North Dakota,NaN,20,22,24,26,27,29
44,Wyoming,NaN,18,18,18,17,17,17
45,Alaska,NaN,25,26,27,27,28,27
46,Maine,NaN,47,43,40,36,33,30
47,Alabama,NaN,143,160,178,196,211,226
48,Idaho,NaN,56,57,57,57,57,57
49,Montana,NaN,15,15,15,15,15,15
50,Puerto Rico,NaN,200,223,242,262,277,278
51,Virgin Islands,NaN,0,0,0,0,0,0
52,Guam,NaN,2,2,2,3,4,5
53,West Virginia,NaN,71,65,60,54,49,44
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
