,State,789,794,801,808,815,822,829
0,Washington,NaN,266,278,287,288,294,294
1,Illinois,NaN,154,145,141,137,134,131
2,California,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,Arizona,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,Massachusetts,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,Wisconsin,NaN,213,213,212,203,199,197
6,Texas,NaN,374,271,212,173,141,121
7,Nebraska,NaN,42,41,40,37,36,35
8,Utah,NaN,42,38,34,30,27,24
9,Oregon,NaN,59,52,45,39,34,30
10,Florida,NaN,672,564,474,397,332,277
11,New York,NaN,217,228,217,201,205,207
12,Rhode Island,NaN,8,8,7,7,7,7
13,Georgia,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14,New Hampshire,NaN,20,17,15,13,11,10
15,North Carolina,NaN,409,421,414,420,412,410
16,New Jersey,NaN,174,172,175,173,184,169
17,Colorado,NaN,47,43,41,38,36,34
18,Maryland,NaN,84,109,112,118,117,106
19,Nevada,NaN,68,54,44,35,28,23
20,Tennessee,NaN,333,347,362,349,320,289
21,Hawaii,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22,Indiana,NaN,118,94,75,60,47,38
23,Kentucky,NaN,156,135,118,101,88,76
24,Minnesota,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25,Oklahoma,NaN,104,74,54,39,29,21
26,Pennsylvania,NaN,208,186,169,157,143,135
27,South Carolina,NaN,148,123,101,84,69,56
28,District of Columbia,NaN,5,5,5,5,6,6
29,Kansas,NaN,86,86,85,85,84,81
30,Missouri,NaN,136,110,85,69,55,48
31,Vermont,NaN,8,8,8,8,7,7
32,Virginia,NaN,298,260,225,195,168,143
33,Connecticut,NaN,51,48,45,42,38,36
34,Iowa,NaN,76,76,80,84,87,90
35,Louisiana,NaN,158,150,142,134,125,116
36,Ohio,NaN,NaN,NaN,NaN,NaN,NaN,NaN
37,Michigan,NaN,226,187,154,131,109,87
38,South Dakota,NaN,25,25,26,26,28,29
39,Arkansas,NaN,111,78,55,39,28,20
40,Delaware,NaN,42,44,46,47,48,48
41,Mississippi,NaN,79,61,48,37,28,22
42,New Mexico,NaN,62,51,41,33,27,22
43,North Dakota,NaN,10,9,9,9,9,9
44,Wyoming,NaN,15,12,10,9,7,6
45,Alaska,NaN,8,6,4,4,3,2
46,Maine,NaN,70,74,77,79,81,83
47,Alabama,NaN,151,127,112,97,94,87
48,Idaho,NaN,20,14,10,7,5,4
49,Montana,NaN,33,27,20,15,11,9
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,2,2,2,2,2,2
52,Guam,NaN,5,5,6,6,6,6
53,West Virginia,NaN,118,114,109,103,95,88
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
