,State,474,479,486,493,500,507,514
0,Washington,NaN,45,45,43,42,40,39
1,Illinois,NaN,152,148,143,140,134,130
2,California,NaN,450,438,425,412,398,386
3,Arizona,NaN,29,22,17,13,10,8
4,Massachusetts,NaN,26,20,16,12,9,7
5,Wisconsin,NaN,60,62,64,66,68,70
6,Texas,NaN,73,54,42,32,26,20
7,Nebraska,NaN,5,4,4,3,3,2
8,Utah,NaN,15,15,14,14,14,13
9,Oregon,NaN,20,21,23,25,27,29
10,Florida,NaN,258,232,207,184,164,147
11,New York,NaN,67,52,40,32,23,18
12,Rhode Island,NaN,0,0,0,0,0,0
13,Georgia,NaN,94,77,64,53,43,36
14,New Hampshire,NaN,21,24,26,30,33,36
15,North Carolina,NaN,98,96,94,93,90,88
16,New Jersey,NaN,20,14,10,8,6,4
17,Colorado,NaN,17,15,13,12,10,9
18,Maryland,NaN,43,38,34,29,25,22
19,Nevada,NaN,14,10,8,6,5,4
20,Tennessee,NaN,18,18,18,19,20,20
21,Hawaii,NaN,7,6,6,6,6,5
22,Indiana,NaN,28,23,19,16,13,10
23,Kentucky,NaN,62,49,39,31,25,20
24,Minnesota,NaN,49,46,43,40,38,35
25,Oklahoma,NaN,65,40,25,15,10,6
26,Pennsylvania,NaN,61,50,41,34,28,23
27,South Carolina,NaN,25,20,16,13,10,8
28,District of Columbia,NaN,3,3,3,3,3,3
29,Kansas,NaN,4,4,3,2,2,2
30,Missouri,NaN,78,81,84,88,91,93
31,Vermont,NaN,2,2,2,2,3,3
32,Virginia,NaN,22,20,17,16,15,14
33,Connecticut,NaN,8,6,5,4,3,2
34,Iowa,NaN,22,18,16,13,11,9
35,Louisiana,NaN,58,50,43,38,33,28
36,Ohio,NaN,22,18,14,12,9,7
37,Michigan,NaN,256,256,251,245,238,232
38,South Dakota,NaN,2,2,1,1,1,0
39,Arkansas,NaN,38,38,38,36,35,34
40,Delaware,NaN,9,8,7,6,5,4
41,Mississippi,NaN,6,4,3,2,1,1
42,New Mexico,NaN,31,32,31,31,31,31
43,North Dakota,NaN,2,2,1,1,1,1
44,Wyoming,NaN,2,2,2,2,2,2
45,Alaska,NaN,4,4,4,3,3,3
46,Maine,NaN,4,4,4,4,4,3
47,Alabama,NaN,11,8,6,4,3,2
48,Idaho,NaN,9,8,7,6,6,5
49,Montana,NaN,15,14,14,14,13,12
50,Puerto Rico,NaN,62,69,78,87,97,107
51,Virgin Islands,NaN,0,0,0,0,0,0
52,Guam,NaN,0,0,0,0,0,0
53,West Virginia,NaN,22,21,20,20,19,19
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
