,State,586,591,598,605,612,619,626
0,Washington,NaN,197,213,217,218,217,216
1,Illinois,NaN,33,30,26,24,22,20
2,California,NaN,131,123,116,109,102,96
3,Arizona,NaN,111,113,117,115,114,115
4,Massachusetts,NaN,34,35,38,38,41,43
5,Wisconsin,NaN,36,34,32,31,30,28
6,Texas,NaN,746,814,879,940,992,1027
7,Nebraska,NaN,2,2,2,1,1,1
8,Utah,NaN,29,29,30,30,30,31
9,Oregon,NaN,48,50,52,54,56,58
10,Florida,NaN,1718,2055,2389,2699,2940,3087
11,New York,NaN,0,0,0,0,0,0
12,Rhode Island,NaN,5,6,6,6,6,6
13,Georgia,NaN,212,236,260,286,309,328
14,New Hampshire,NaN,8,8,9,9,10,10
15,North Carolina,NaN,224,259,300,343,387,434
16,New Jersey,NaN,10,8,6,6,5,4
17,Colorado,NaN,80,100,126,160,196,242
18,Maryland,NaN,51,54,56,59,62,64
19,Nevada,NaN,118,123,128,130,131,129
20,Tennessee,NaN,171,192,214,236,256,274
21,Hawaii,NaN,21,28,38,50,64,84
22,Indiana,NaN,109,116,122,129,134,137
23,Kentucky,NaN,64,68,72,75,79,83
24,Minnesota,NaN,42,56,74,98,130,170
25,Oklahoma,NaN,36,34,32,31,30,28
26,Pennsylvania,NaN,52,46,42,38,34,32
27,South Carolina,NaN,95,102,108,115,121,126
28,District of Columbia,NaN,0,0,0,0,0,0
29,Kansas,NaN,70,76,81,86,91,95
30,Missouri,NaN,157,161,167,171,174,176
31,Vermont,NaN,1,1,1,1,1,1
32,Virginia,NaN,26,24,22,21,19,18
33,Connecticut,NaN,37,42,47,52,59,64
34,Iowa,NaN,5,5,4,4,4,3
35,Louisiana,NaN,NaN,NaN,NaN,NaN,NaN,NaN
36,Ohio,NaN,24,22,21,19,17,16
37,Michigan,NaN,108,120,135,150,166,185
38,South Dakota,NaN,1,1,1,1,1,1
39,Arkansas,NaN,213,236,253,264,269,263
40,Delaware,NaN,8,6,5,4,2,2
41,Mississippi,NaN,NaN,NaN,NaN,NaN,NaN,NaN
42,New Mexico,NaN,12,12,11,10,9,8
43,North Dakota,NaN,0,0,0,0,0,0
44,Wyoming,NaN,18,20,22,24,25,26
45,Alaska,NaN,15,18,21,25,28,32
46,Maine,NaN,6,6,6,6,6,5
47,Alabama,NaN,130,138,144,147,148,148
48,Idaho,NaN,32,35,36,36,38,39
49,Montana,NaN,9,9,8,8,8,8
50,Puerto Rico,NaN,60,75,91,111,134,161
51,Virgin Islands,NaN,0,1,1,1,1,2
52,Guam,NaN,0,0,0,0,0,0
53,West Virginia,NaN,24,24,25,25,26,27
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
