,State,488,493,500,507,514,521,528
0,Washington,NaN,21,18,16,14,12,10
1,Illinois,NaN,112,103,94,86,80,73
2,California,NaN,102,69,46,31,21,14
3,Arizona,NaN,10,6,3,2,1,0
4,Massachusetts,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,Wisconsin,NaN,38,26,18,12,8,6
6,Texas,NaN,92,56,34,21,13,8
7,Nebraska,NaN,4,3,3,2,2,2
8,Utah,NaN,27,31,35,39,44,49
9,Oregon,NaN,25,25,25,24,24,24
10,Florida,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11,New York,NaN,52,34,22,14,10,6
12,Rhode Island,NaN,1,1,0,0,0,0
13,Georgia,NaN,57,37,24,16,10,7
14,New Hampshire,NaN,14,14,14,14,14,13
15,North Carolina,NaN,36,30,24,20,17,14
16,New Jersey,NaN,103,87,76,64,54,47
17,Colorado,NaN,38,37,36,35,34,32
18,Maryland,NaN,102,106,112,115,120,123
19,Nevada,NaN,8,5,3,2,1,0
20,Tennessee,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21,Hawaii,NaN,2,2,2,2,2,2
22,Indiana,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23,Kentucky,NaN,21,16,11,8,6,4
24,Minnesota,NaN,52,50,48,46,43,41
25,Oklahoma,NaN,15,9,5,3,2,1
26,Pennsylvania,NaN,180,170,158,146,137,125
27,South Carolina,NaN,27,17,10,6,4,2
28,District of Columbia,NaN,2,2,2,1,1,1
29,Kansas,NaN,9,7,6,5,4,3
30,Missouri,NaN,24,18,14,11,8,6
31,Vermont,NaN,1,1,0,0,0,0
32,Virginia,NaN,40,44,49,55,60,68
33,Connecticut,NaN,4,2,1,1,0,0
34,Iowa,NaN,6,4,2,2,1,1
35,Louisiana,NaN,NaN,NaN,NaN,NaN,NaN,NaN
36,Ohio,NaN,9,6,3,2,1,1
37,Michigan,NaN,253,242,234,220,210,199
38,South Dakota,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39,Arkansas,NaN,6,4,3,3,2,2
40,Delaware,NaN,7,6,5,5,4,4
41,Mississippi,NaN,NaN,NaN,NaN,NaN,NaN,NaN
42,New Mexico,NaN,10,8,7,6,5,4
43,North Dakota,NaN,0,0,0,0,0,0
44,Wyoming,NaN,0,0,0,0,0,0
45,Alaska,NaN,11,12,13,14,16,18
46,Maine,NaN,6,5,4,4,4,4
47,Alabama,NaN,11,8,6,5,4,3
48,Idaho,NaN,5,4,4,4,3,2
49,Montana,NaN,6,5,4,3,2,2
50,Puerto Rico,NaN,68,72,80,84,90,96
51,Virgin Islands,NaN,0,0,0,0,0,0
52,Guam,NaN,0,0,0,0,0,0
53,West Virginia,NaN,2,2,1,1,0,0
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
