,State,663,668,675,682,689,696,703
0,Washington,NaN,288,287,283,278,272,263
1,Illinois,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,California,NaN,322,241,184,140,112,87
3,Arizona,NaN,139,79,44,24,13,7
4,Massachusetts,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,Wisconsin,NaN,110,100,90,81,72,64
6,Texas,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,Nebraska,NaN,17,15,14,12,11,9
8,Utah,NaN,57,53,49,45,40,37
9,Oregon,NaN,133,129,124,119,114,109
10,Florida,NaN,342,241,166,116,80,55
11,New York,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12,Rhode Island,NaN,2,1,1,0,0,0
13,Georgia,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14,New Hampshire,NaN,28,28,28,30,31,33
15,North Carolina,NaN,162,136,115,95,81,68
16,New Jersey,NaN,37,20,10,5,3,2
17,Colorado,NaN,166,129,102,82,65,52
18,Maryland,NaN,51,41,34,28,22,18
19,Nevada,NaN,34,20,13,8,5,3
20,Tennessee,NaN,75,52,35,24,16,11
21,Hawaii,NaN,45,51,59,64,68,70
22,Indiana,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23,Kentucky,NaN,111,82,61,46,35,27
24,Minnesota,NaN,106,88,70,57,47,38
25,Oklahoma,NaN,97,59,36,22,13,8
26,Pennsylvania,NaN,232,169,121,86,62,44
27,South Carolina,NaN,66,43,28,18,11,7
28,District of Columbia,NaN,2,1,1,0,0,0
29,Kansas,NaN,92,70,54,40,30,22
30,Missouri,NaN,72,62,53,46,38,32
31,Vermont,NaN,14,15,16,17,18,18
32,Virginia,NaN,149,128,107,87,72,59
33,Connecticut,NaN,6,4,3,2,2,1
34,Iowa,NaN,61,48,37,28,21,16
35,Louisiana,NaN,NaN,NaN,NaN,NaN,NaN,NaN
36,Ohio,NaN,NaN,NaN,NaN,NaN,NaN,NaN
37,Michigan,NaN,172,125,90,64,44,31
38,South Dakota,NaN,14,8,5,3,2,1
39,Arkansas,NaN,48,36,29,21,16,12
40,Delaware,NaN,14,11,8,7,6,4
41,Mississippi,NaN,NaN,NaN,NaN,NaN,NaN,NaN
42,New Mexico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
43,North Dakota,NaN,14,10,7,4,3,2
44,Wyoming,NaN,33,24,16,12,8,6
45,Alaska,NaN,40,38,36,33,30,27
46,Maine,NaN,53,59,65,70,76,82
47,Alabama,NaN,69,42,25,14,8,4
48,Idaho,NaN,53,38,28,20,14,9
49,Montana,NaN,41,30,22,15,11,8
50,Puerto Rico,NaN,18,21,24,28,30,33
51,Virgin Islands,NaN,2,2,2,2,2,2
52,Guam,NaN,6,5,4,4,3,3
53,West Virginia,NaN,63,48,36,28,20,16
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
