,State,544,549,556,563,570,577,584
0,Washington,NaN,65,68,70,73,76,78
1,Illinois,NaN,92,86,80,76,69,64
2,California,NaN,190,190,188,186,184,182
3,Arizona,NaN,15,16,18,20,21,23
4,Massachusetts,NaN,5,4,3,2,2,1
5,Wisconsin,NaN,52,49,48,46,45,43
6,Texas,NaN,145,134,126,116,108,100
7,Nebraska,NaN,5,6,7,9,10,12
8,Utah,NaN,34,40,48,58,68,81
9,Oregon,NaN,26,25,24,24,24,23
10,Florida,NaN,160,144,130,117,104,94
11,New York,NaN,4,3,2,1,1,0
12,Rhode Island,NaN,1,0,0,0,0,0
13,Georgia,NaN,152,153,152,150,148,144
14,New Hampshire,NaN,9,12,17,23,31,42
15,North Carolina,NaN,64,81,105,134,172,217
16,New Jersey,NaN,27,23,19,17,14,12
17,Colorado,NaN,67,68,69,69,70,69
18,Maryland,NaN,14,12,10,10,9,8
19,Nevada,NaN,18,17,16,14,14,13
20,Tennessee,NaN,25,23,21,20,18,17
21,Hawaii,NaN,18,24,34,47,64,86
22,Indiana,NaN,32,30,28,25,23,22
23,Kentucky,NaN,48,55,65,78,92,108
24,Minnesota,NaN,39,37,35,33,32,30
25,Oklahoma,NaN,38,36,33,31,29,26
26,Pennsylvania,NaN,60,55,51,47,43,39
27,South Carolina,NaN,23,21,19,18,16,14
28,District of Columbia,NaN,1,2,2,2,2,2
29,Kansas,NaN,22,22,22,22,22,22
30,Missouri,NaN,79,80,81,81,82,82
31,Vermont,NaN,0,0,0,0,0,0
32,Virginia,NaN,115,124,131,140,147,155
33,Connecticut,NaN,5,4,4,4,3,2
34,Iowa,NaN,5,4,4,3,2,2
35,Louisiana,NaN,13,11,10,8,7,6
36,Ohio,NaN,41,38,35,32,30,28
37,Michigan,NaN,60,49,40,33,27,22
38,South Dakota,NaN,0,0,0,0,0,0
39,Arkansas,NaN,64,76,89,104,120,135
40,Delaware,NaN,3,2,2,2,2,2
41,Mississippi,NaN,7,8,8,9,10,10
42,New Mexico,NaN,24,22,21,20,19,18
43,North Dakota,NaN,1,1,1,1,1,1
44,Wyoming,NaN,16,20,24,30,36,42
45,Alaska,NaN,2,3,4,6,7,10
46,Maine,NaN,11,14,18,23,30,39
47,Alabama,NaN,87,88,90,90,91,92
48,Idaho,NaN,22,27,33,39,46,55
49,Montana,NaN,12,14,16,19,22,25
50,Puerto Rico,NaN,26,25,24,24,23,22
51,Virgin Islands,NaN,0,0,0,0,0,0
52,Guam,NaN,0,0,0,0,0,0
53,West Virginia,NaN,8,8,7,6,6,5
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
