,State,460,465,472,479,486,493,500
0,Washington,NaN,52,54,54,56,56,57
1,Illinois,NaN,45,30,20,12,8,5
2,California,NaN,483,401,332,276,227,188
3,Arizona,NaN,10,6,3,2,1,1
4,Massachusetts,NaN,43,29,19,13,9,6
5,Wisconsin,NaN,8,6,4,3,2,2
6,Texas,NaN,203,134,88,57,38,24
7,Nebraska,NaN,7,6,5,4,3,3
8,Utah,NaN,25,23,20,18,17,15
9,Oregon,NaN,20,18,16,14,12,11
10,Florida,NaN,152,106,72,50,34,23
11,New York,NaN,96,73,54,42,32,24
12,Rhode Island,NaN,5,4,3,2,2,2
13,Georgia,NaN,136,90,56,35,22,13
14,New Hampshire,NaN,4,4,3,2,2,2
15,North Carolina,NaN,72,61,52,44,37,31
16,New Jersey,NaN,179,154,134,116,98,84
17,Colorado,NaN,7,5,4,3,2,2
18,Maryland,NaN,40,33,28,22,18,15
19,Nevada,NaN,16,10,6,4,2,1
20,Tennessee,NaN,41,36,31,26,22,20
21,Hawaii,NaN,0,0,0,0,0,0
22,Indiana,NaN,42,34,28,24,19,16
23,Kentucky,NaN,68,47,33,22,16,11
24,Minnesota,NaN,18,15,12,10,9,8
25,Oklahoma,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26,Pennsylvania,NaN,65,52,42,33,26,21
27,South Carolina,NaN,26,19,14,11,8,6
28,District of Columbia,NaN,4,3,2,2,2,1
29,Kansas,NaN,2,2,1,0,0,0
30,Missouri,NaN,15,10,8,5,4,2
31,Vermont,NaN,1,1,1,0,0,0
32,Virginia,NaN,20,13,8,5,3,2
33,Connecticut,NaN,4,2,1,1,0,0
34,Iowa,NaN,31,26,22,19,16,13
35,Louisiana,NaN,4,3,2,1,0,0
36,Ohio,NaN,28,22,18,14,12,9
37,Michigan,NaN,362,404,444,484,525,553
38,South Dakota,NaN,3,2,2,2,1,1
39,Arkansas,NaN,10,8,6,4,3,2
40,Delaware,NaN,10,7,4,3,2,1
41,Mississippi,NaN,13,9,6,4,2,2
42,New Mexico,NaN,10,7,5,4,3,2
43,North Dakota,NaN,2,2,2,2,2,1
44,Wyoming,NaN,1,1,0,0,0,0
45,Alaska,NaN,2,2,2,2,1,1
46,Maine,NaN,3,2,2,2,1,1
47,Alabama,NaN,15,11,8,5,4,2
48,Idaho,NaN,8,8,6,6,5,4
49,Montana,NaN,24,19,13,10,7,5
50,Puerto Rico,NaN,38,40,41,44,46,47
51,Virgin Islands,NaN,0,0,0,0,0,0
52,Guam,NaN,0,0,0,0,0,0
53,West Virginia,NaN,16,11,8,6,4,3
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
