,State,600,605,612,619,626,633,640
0,Washington,NaN,202,179,159,140,121,102
1,Illinois,NaN,112,73,46,30,20,12
2,California,NaN,387,252,164,108,71,47
3,Arizona,NaN,198,113,58,30,15,8
4,Massachusetts,NaN,62,40,23,13,7,4
5,Wisconsin,NaN,96,80,60,45,34,25
6,Texas,NaN,1782,1142,584,289,145,72
7,Nebraska,NaN,16,13,11,10,8,7
8,Utah,NaN,48,41,34,28,23,19
9,Oregon,NaN,124,108,92,78,66,56
10,Florida,NaN,3252,2604,1712,1096,692,440
11,New York,NaN,132,70,37,20,10,6
12,Rhode Island,NaN,17,12,6,4,2,1
13,Georgia,NaN,568,326,167,85,43,22
14,New Hampshire,NaN,12,11,10,9,8,7
15,North Carolina,NaN,277,221,176,140,110,89
16,New Jersey,NaN,76,37,18,8,4,2
17,Colorado,NaN,70,59,46,34,26,19
18,Maryland,NaN,102,83,59,41,29,20
19,Nevada,NaN,78,44,25,14,8,4
20,Tennessee,NaN,177,122,84,57,39,27
21,Hawaii,NaN,32,29,26,24,20,18
22,Indiana,NaN,192,130,82,50,30,18
23,Kentucky,NaN,112,83,61,45,33,24
24,Minnesota,NaN,36,28,22,17,13,10
25,Oklahoma,NaN,168,107,66,42,26,16
26,Pennsylvania,NaN,172,122,86,61,42,30
27,South Carolina,NaN,205,133,88,58,38,24
28,District of Columbia,NaN,2,1,1,0,0,0
29,Kansas,NaN,100,75,49,31,20,13
30,Missouri,NaN,112,74,49,32,21,14
31,Vermont,NaN,5,6,6,6,6,6
32,Virginia,NaN,101,78,60,46,35,26
33,Connecticut,NaN,19,12,7,4,2,2
34,Iowa,NaN,25,18,12,9,6,5
35,Louisiana,NaN,270,165,87,45,23,12
36,Ohio,NaN,26,18,12,9,6,4
37,Michigan,NaN,113,78,51,35,22,15
38,South Dakota,NaN,9,7,4,3,2,1
39,Arkansas,NaN,133,83,48,26,15,8
40,Delaware,NaN,4,3,2,2,1,1
41,Mississippi,NaN,237,129,64,28,12,5
42,New Mexico,NaN,50,36,24,15,9,6
43,North Dakota,NaN,4,3,2,2,1,1
44,Wyoming,NaN,14,12,9,7,6,4
45,Alaska,NaN,12,12,11,10,9,8
46,Maine,NaN,12,13,14,15,15,16
47,Alabama,NaN,93,51,27,15,8,4
48,Idaho,NaN,82,68,54,42,33,26
49,Montana,NaN,18,14,10,8,6,5
50,Puerto Rico,NaN,78,78,79,77,76,73
51,Virgin Islands,NaN,6,5,5,4,4,4
52,Guam,NaN,13,15,14,13,11,10
53,West Virginia,NaN,80,66,55,45,36,29
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
