,State,775,780,787,794,801,808,815
0,Washington,NaN,188,165,145,127,111,97
1,Illinois,NaN,371,334,299,268,234,212
2,California,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,Arizona,NaN,189,147,115,89,69,53
4,Massachusetts,NaN,213,218,233,248,252,256
5,Wisconsin,NaN,162,143,126,110,99,84
6,Texas,NaN,916,800,691,583,522,476
7,Nebraska,NaN,65,64,62,58,54,48
8,Utah,NaN,72,74,75,74,73,72
9,Oregon,NaN,97,94,91,87,83,80
10,Florida,NaN,697,568,511,468,424,384
11,New York,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12,Rhode Island,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13,Georgia,NaN,398,321,262,215,176,145
14,New Hampshire,NaN,32,31,30,31,31,30
15,North Carolina,NaN,365,334,304,277,249,226
16,New Jersey,NaN,NaN,NaN,NaN,NaN,NaN,NaN
17,Colorado,NaN,131,120,110,100,92,83
18,Maryland,NaN,94,99,110,132,148,153
19,Nevada,NaN,37,28,22,16,13,10
20,Tennessee,NaN,295,291,286,278,250,223
21,Hawaii,NaN,28,25,22,20,18,16
22,Indiana,NaN,204,196,193,189,177,150
23,Kentucky,NaN,216,210,204,197,188,179
24,Minnesota,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25,Oklahoma,NaN,227,161,118,92,77,64
26,Pennsylvania,NaN,433,373,320,275,235,206
27,South Carolina,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28,District of Columbia,NaN,6,5,5,5,5,4
29,Kansas,NaN,84,74,65,57,51,43
30,Missouri,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31,Vermont,NaN,15,15,15,15,16,16
32,Virginia,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33,Connecticut,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34,Iowa,NaN,96,81,68,60,49,44
35,Louisiana,NaN,136,106,82,64,49,37
36,Ohio,NaN,NaN,NaN,NaN,NaN,NaN,NaN
37,Michigan,NaN,404,336,292,255,222,192
38,South Dakota,NaN,36,36,35,34,32,30
39,Arkansas,NaN,208,194,185,174,162,148
40,Delaware,NaN,NaN,NaN,NaN,NaN,NaN,NaN
41,Mississippi,NaN,158,143,123,104,87,73
42,New Mexico,NaN,66,54,44,35,29,23
43,North Dakota,NaN,10,8,6,5,4,4
44,Wyoming,NaN,14,11,9,7,5,4
45,Alaska,NaN,11,8,7,6,4,4
46,Maine,NaN,102,89,75,66,57,50
47,Alabama,NaN,215,193,173,151,129,111
48,Idaho,NaN,44,32,24,18,13,10
49,Montana,NaN,30,23,18,14,12,9
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,8,7,6,6,5,5
53,West Virginia,NaN,141,115,74,49,32,22
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
