,State,691,696,703,710,717,724,731
0,Washington,NaN,160,185,211,237,264,270
1,Illinois,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,California,NaN,498,485,472,466,449,440
3,Arizona,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,Massachusetts,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,Wisconsin,NaN,162,149,139,135,114,97
6,Texas,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,Nebraska,NaN,52,54,56,54,49,50
8,Utah,NaN,90,98,103,108,112,115
9,Oregon,NaN,219,277,326,372,421,462
10,Florida,NaN,135,100,75,54,42,32
11,New York,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12,Rhode Island,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13,Georgia,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14,New Hampshire,NaN,43,42,40,38,35,34
15,North Carolina,NaN,106,108,111,111,108,102
16,New Jersey,NaN,NaN,NaN,NaN,NaN,NaN,NaN
17,Colorado,NaN,212,180,152,129,108,92
18,Maryland,NaN,57,59,59,59,58,58
19,Nevada,NaN,54,35,21,13,8,4
20,Tennessee,NaN,377,303,228,166,115,81
21,Hawaii,NaN,20,26,37,55,83,127
22,Indiana,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23,Kentucky,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24,Minnesota,NaN,244,257,267,273,274,271
25,Oklahoma,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26,Pennsylvania,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27,South Carolina,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28,District of Columbia,NaN,1,0,0,0,0,0
29,Kansas,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30,Missouri,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31,Vermont,NaN,14,18,24,34,45,59
32,Virginia,NaN,112,122,129,137,146,157
33,Connecticut,NaN,24,18,14,10,8,6
34,Iowa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35,Louisiana,NaN,NaN,NaN,NaN,NaN,NaN,NaN
36,Ohio,NaN,NaN,NaN,NaN,NaN,NaN,NaN
37,Michigan,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38,South Dakota,NaN,21,16,12,9,7,5
39,Arkansas,NaN,NaN,NaN,NaN,NaN,NaN,NaN
40,Delaware,NaN,17,16,14,13,12,11
41,Mississippi,NaN,NaN,NaN,NaN,NaN,NaN,NaN
42,New Mexico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
43,North Dakota,NaN,22,16,12,9,7,5
44,Wyoming,NaN,38,30,23,17,12,9
45,Alaska,NaN,12,12,13,12,13,12
46,Maine,NaN,40,44,49,54,59,63
47,Alabama,NaN,NaN,NaN,NaN,NaN,NaN,NaN
48,Idaho,NaN,38,28,21,16,12,9
49,Montana,NaN,66,59,52,46,39,33
50,Puerto Rico,NaN,8,11,14,20,30,44
51,Virgin Islands,NaN,2,2,4,4,6,8
52,Guam,NaN,4,5,6,7,8,8
53,West Virginia,NaN,NaN,NaN,NaN,NaN,NaN,NaN
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
